Name,Score,Start,End
NC_066860.1_28751789_28751639_aligned.fa,-37.7002,none,none
NC_066862.1_2480241_2479854_aligned.fa,201.8349,none,none
NC_066860.1_33755534_33755898_aligned.fa,78.5863,none,none
OffPos_NC_066864.1_3163996_3162911_aligned.fa,-968.9520,none,none
OffPos_NC_066864.1_4624215_4623966_aligned.fa,-304.4657,none,none
OffNeg_NC_066861.1_3579800_3579569_aligned.fa,-178.5660,none,none
OffNeg_NC_066861.1_29165585_29165411_aligned.fa,-79.1636,none,none
NC_066862.1_6006288_6006135_aligned.fa,118.7664,none,none
OffPos_NC_066862.1_2769623_2769541_aligned.fa,-70.4583,none,none
NC_066865.1_20938156_20937810_aligned.fa,474.1943,none,none
OffPos_NC_066858.1_7021138_7020761_aligned.fa,-231.2772,none,none
OffNeg_NC_066857.1_27026603_27026687_aligned.fa,-83.6167,none,none
OffNeg_NC_066860.1_14853282_14853601_aligned.fa,-312.3503,none,none
OffNeg_NC_066863.1_24715223_24715347_aligned.fa,-51.0339,none,none
OffNeg_NC_066857.1_16451381_16451266_aligned.fa,-98.4087,none,none
NC_066865.1_23391749_23391599_aligned.fa,-45.0354,none,none
NC_066862.1_32205581_32205320_aligned.fa,17.4943,none,none
OffNeg_NC_066868.1_1418064_1417934_aligned.fa,-144.3377,none,none
OffNeg_NC_066863.1_27333253_27332782_aligned.fa,-341.3900,none,none
NC_066861.1_24767611_24767705_aligned.fa,-105.8574,none,none
NC_066859.1_25322141_25322034_aligned.fa,167.8317,none,none
NC_066860.1_29377379_29377100_aligned.fa,311.9344,none,none
OffPos_NC_066864.1_6352861_6353022_aligned.fa,-245.4326,none,none
NC_066865.1_2297871_2297632_aligned.fa,-51.7031,none,none
OffPos_NC_066862.1_12138413_12138534_aligned.fa,-92.4105,none,none
OffNeg_NC_066863.1_28002758_28002868_aligned.fa,-25.8517,none,none
OffNeg_NC_066865.1_13232166_13232428_aligned.fa,-208.9584,none,none
OffPos_NC_066865.1_7325393_7325202_aligned.fa,-153.4286,none,none
OffNeg_NC_066861.1_25710142_25709969_aligned.fa,-27.5257,none,none
OffPos_NC_066865.1_20524626_20525004_aligned.fa,-373.0752,none,none
NC_066863.1_18324610_18324335_aligned.fa,232.6522,none,none
OffNeg_NC_066857.1_3097522_3097423_aligned.fa,-40.0012,none,none
OffNeg_NC_066860.1_31885383_31885223_aligned.fa,-42.0783,none,none
OffNeg_NC_066857.1_30431996_30432272_aligned.fa,-272.9841,none,none
NC_066867.1_30716156_30715832_aligned.fa,604.2822,none,none
OffNeg_NC_066861.1_21014471_21014564_aligned.fa,18.3347,none,none
OffNeg_NC_066867.1_5687246_5687376_aligned.fa,0.0053,none,none
OffNeg_NC_066867.1_29743738_29743895_aligned.fa,-208.1687,none,none
NC_066867.1_9529217_9528818_aligned.fa,-130.2653,none,none
OffNeg_NC_066861.1_30106968_30106852_aligned.fa,-84.5862,none,none
OffPos_NC_066863.1_28395660_28395790_aligned.fa,-16.0462,none,none
NC_066861.1_26338499_26338264_aligned.fa,489.4923,none,none
NC_066867.1_28979735_28979837_aligned.fa,-47.8220,none,none
OffPos_NC_066857.1_16906070_16906463_aligned.fa,-86.4717,none,none
OffNeg_NC_066864.1_17776186_17775988_aligned.fa,-6.1157,none,none
OffPos_NC_066860.1_3432735_3432833_aligned.fa,-131.0599,none,none
NC_066864.1_4232867_4232759_aligned.fa,-88.8343,none,none
NC_066863.1_27924560_27924421_aligned.fa,-42.7131,none,none
OffNeg_NC_066868.1_24184082_24184722_aligned.fa,-495.9957,none,none
OffNeg_NC_066862.1_30925296_30925164_aligned.fa,-123.3323,none,none
OffNeg_NC_066860.1_14576321_14576439_aligned.fa,0.0051,none,none
NC_066862.1_27437284_27437431_aligned.fa,318.0879,none,none
NC_066857.1_20708049_20707949_aligned.fa,133.1048,none,none
NC_066868.1_23951850_23951998_aligned.fa,9.2543,none,none
OffNeg_NC_066857.1_33487543_33487713_aligned.fa,-132.1554,none,none
OffNeg_NC_066857.1_31857979_31858065_aligned.fa,-63.8996,none,none
NC_066861.1_26026579_26026045_aligned.fa,244.7496,none,none
OffPos_NC_066858.1_25130003_25130146_aligned.fa,-55.0257,none,none
OffNeg_NC_066858.1_1737426_1737548_aligned.fa,-25.1361,none,none
OffPos_NC_066860.1_33176407_33176306_aligned.fa,-136.4133,none,none
OffNeg_NC_066863.1_29374217_29374310_aligned.fa,-174.5230,none,none
NC_066867.1_27858020_27857470_aligned.fa,595.2679,none,none
OffNeg_NC_066860.1_452513_452630_aligned.fa,-56.9300,none,none
OffNeg_NC_066860.1_34187759_34187652_aligned.fa,-153.4769,none,none
OffPos_NC_066860.1_30149316_30149118_aligned.fa,-70.9640,none,none
OffPos_NC_066864.1_22782194_22782352_aligned.fa,47.6309,none,none
NC_066863.1_28967481_28967580_aligned.fa,38.7604,none,none
NC_066858.1_15081683_15081526_aligned.fa,45.8854,none,none
NC_066864.1_2960928_2961114_aligned.fa,-9.8368,none,none
NC_066865.1_24907766_24907925_aligned.fa,-71.4702,none,none
OffPos_NC_066865.1_616765_617332_aligned.fa,-523.3195,none,none
OffNeg_NC_066864.1_2822929_2822619_aligned.fa,-197.8608,none,none
NC_066864.1_1100437_1100295_aligned.fa,7.5465,none,none
OffPos_NC_066862.1_4877323_4876225_aligned.fa,-833.7553,none,none
OffNeg_NC_066861.1_29617655_29618159_aligned.fa,-682.9515,none,none
OffPos_NC_066864.1_601535_601700_aligned.fa,44.1980,none,none
OffPos_NC_066858.1_19079569_19079990_aligned.fa,-157.7515,none,none
OffPos_NC_066867.1_32508550_32509236_aligned.fa,-386.0353,none,none
NC_066862.1_3764947_3764840_aligned.fa,-33.7387,none,none
OffPos_NC_066867.1_30891520_30891679_aligned.fa,-78.1843,none,none
OffNeg_NC_066864.1_961943_961445_aligned.fa,-197.1616,none,none
OffNeg_NC_066863.1_4037788_4037635_aligned.fa,-29.0458,none,none
OffNeg_NC_066866.1_7794839_7794943_aligned.fa,-88.2115,none,none
OffPos_NC_066860.1_33345184_33344647_aligned.fa,-596.5415,none,none
OffNeg_NC_066859.1_8294785_8294568_aligned.fa,-298.4455,none,none
OffPos_NC_066864.1_2096699_2096799_aligned.fa,-40.5132,none,none
NC_066864.1_15615069_15614891_aligned.fa,242.6975,none,none
OffPos_NC_066865.1_1104758_1104661_aligned.fa,-40.3882,none,none
OffNeg_NC_066862.1_4393138_4393051_aligned.fa,-179.4776,none,none
NC_066868.1_14870208_14869887_aligned.fa,607.8743,none,none
OffNeg_NC_066859.1_6141893_6141987_aligned.fa,-58.0798,none,none
OffNeg_NC_066857.1_37180275_37180395_aligned.fa,-80.8818,none,none
OffNeg_NC_066858.1_105452_105671_aligned.fa,-253.8884,none,none
OffPos_NC_066857.1_1188562_1189007_aligned.fa,-233.5380,none,none
NC_066865.1_2315293_2315641_aligned.fa,321.5734,none,none
NC_066866.1_4590282_4590099_aligned.fa,154.7004,none,none
OffPos_NC_066862.1_4201531_4201750_aligned.fa,-37.6925,none,none
OffNeg_NC_066865.1_21390457_21390322_aligned.fa,2.2665,none,none
NC_066868.1_25350416_25350097_aligned.fa,492.5992,none,none
NC_066859.1_29292708_29293462_aligned.fa,-124.7629,none,none
OffNeg_NC_066864.1_5031548_5031444_aligned.fa,0.0040,none,none
NC_066861.1_19022250_19022403_aligned.fa,19.0308,none,none
OffPos_NC_066867.1_30337053_30337209_aligned.fa,-115.8888,none,none
NC_066859.1_461030_461180_aligned.fa,67.3167,none,none
OffNeg_NC_066860.1_2442124_2441983_aligned.fa,-220.9436,none,none
OffNeg_NC_066860.1_1866698_1866869_aligned.fa,-222.1515,none,none
OffNeg_NC_066865.1_1919036_1919636_aligned.fa,-561.4621,none,none
OffNeg_NC_066860.1_16446906_16446815_aligned.fa,-35.4960,none,none
NC_066863.1_8391721_8391625_aligned.fa,-1.0019,none,none
OffPos_NC_066857.1_37895762_37895889_aligned.fa,-95.8203,none,none
NC_066868.1_4222258_4222159_aligned.fa,8.5041,none,none
NC_066861.1_26611797_26612383_aligned.fa,368.3827,none,none
OffNeg_NC_066857.1_1046858_1046688_aligned.fa,-129.7817,none,none
OffPos_NC_066860.1_28951806_28951700_aligned.fa,-99.0144,none,none
NC_066866.1_5536810_5537083_aligned.fa,447.3679,none,none
OffNeg_NC_066861.1_16212522_16212647_aligned.fa,-52.7731,none,none
NC_066862.1_25418999_25419155_aligned.fa,9.9260,none,none
OffPos_NC_066861.1_21036446_21036323_aligned.fa,0.0038,none,none
OffNeg_NC_066866.1_2497851_2498040_aligned.fa,-132.9581,none,none
OffNeg_NC_066860.1_33140020_33139924_aligned.fa,-15.8752,none,none
OffNeg_NC_066860.1_16300990_16301139_aligned.fa,-102.9064,none,none
OffPos_NC_066863.1_7275811_7275724_aligned.fa,0.0039,none,none
OffNeg_NC_066863.1_25784247_25784372_aligned.fa,-111.8059,none,none
OffNeg_NC_066863.1_28252461_28252749_aligned.fa,-371.1025,none,none
OffNeg_NC_066857.1_17552309_17551650_aligned.fa,-621.5173,none,none
OffPos_NC_066867.1_32234136_32234054_aligned.fa,-62.6578,none,none
NC_066866.1_3975392_3975485_aligned.fa,-10.8153,none,none
OffNeg_NC_066868.1_17145992_17146088_aligned.fa,0.0039,none,none
OffPos_NC_066866.1_4084150_4084046_aligned.fa,-205.3129,none,none
OffPos_NC_066867.1_9322154_9322253_aligned.fa,-28.2492,none,none
NC_066862.1_31189205_31189036_aligned.fa,-36.9013,none,none
NC_066866.1_3247436_3247679_aligned.fa,-277.3578,none,none
OffNeg_NC_066859.1_27295447_27295589_aligned.fa,-32.4909,none,none
OffNeg_NC_066863.1_29214754_29214974_aligned.fa,-107.6808,none,none
OffPos_NC_066864.1_10404835_10404531_aligned.fa,-172.1387,none,none
OffPos_NC_066865.1_17985447_17985320_aligned.fa,0.0039,none,none
NC_066865.1_15633524_15632834_aligned.fa,-188.1820,none,none
OffNeg_NC_066862.1_30487498_30487594_aligned.fa,-8.3242,none,none
OffPos_NC_066859.1_25675436_25675617_aligned.fa,-139.7894,none,none
OffPos_NC_066861.1_1190639_1190831_aligned.fa,-72.4852,none,none
OffNeg_NC_066860.1_2747657_2747545_aligned.fa,0.0035,none,none
OffNeg_NC_066857.1_7975963_7976105_aligned.fa,-91.6270,none,none
OffNeg_NC_066868.1_24235186_24235319_aligned.fa,-102.6288,none,none
OffPos_NC_066868.1_24625310_24625099_aligned.fa,-152.4926,none,none
OffPos_NC_066859.1_17747060_17747353_aligned.fa,-30.4771,none,none
NC_066864.1_911780_911537_aligned.fa,-52.5788,none,none
NC_066867.1_31215350_31215122_aligned.fa,122.5964,none,none
NC_066868.1_927224_927114_aligned.fa,-0.5386,none,none
NC_066864.1_3170810_3170597_aligned.fa,-69.8868,none,none
OffNeg_NC_066865.1_23975579_23975483_aligned.fa,-29.1861,none,none
OffPos_NC_066864.1_5694894_5694534_aligned.fa,-404.9903,none,none
NC_066862.1_19325686_19325590_aligned.fa,0.0044,none,none
OffNeg_NC_066865.1_1157543_1157643_aligned.fa,-42.8712,none,none
OffNeg_NC_066867.1_31599781_31599634_aligned.fa,0.0047,none,none
NC_066865.1_24022465_24022306_aligned.fa,215.4628,none,none
OffNeg_NC_066860.1_16849246_16849549_aligned.fa,-111.0525,none,none
NC_066868.1_8378451_8378217_aligned.fa,-92.6585,none,none
OffPos_NC_066865.1_24097510_24097663_aligned.fa,-122.6738,none,none
OffPos_NC_066861.1_27671048_27670891_aligned.fa,-193.0058,none,none
OffNeg_NC_066857.1_21308024_21307620_aligned.fa,-380.8968,none,none
NC_066857.1_25204442_25204559_aligned.fa,-2.7287,none,none
OffNeg_NC_066860.1_29553587_29553477_aligned.fa,-114.7293,none,none
NC_066860.1_31893630_31893845_aligned.fa,120.2087,none,none
OffNeg_NC_066862.1_14488204_14488100_aligned.fa,-68.9433,none,none
OffPos_NC_066859.1_26984136_26984019_aligned.fa,5.8764,none,none
OffNeg_NC_066858.1_2452785_2452890_aligned.fa,-91.1236,none,none
OffPos_NC_066862.1_7541044_7541144_aligned.fa,0.1759,none,none
OffNeg_NC_066868.1_5667389_5667494_aligned.fa,-122.9767,none,none
NC_066857.1_1330646_1330741_aligned.fa,-10.1102,none,none
NC_066866.1_26173245_26172968_aligned.fa,205.3416,none,none
OffPos_NC_066866.1_2391614_2391321_aligned.fa,-274.9312,none,none
NC_066861.1_1387705_1387584_aligned.fa,-55.2059,none,none
NC_066861.1_27687460_27687351_aligned.fa,138.4229,none,none
OffNeg_NC_066866.1_5596898_5596799_aligned.fa,-70.1892,none,none
NC_066859.1_28909699_28910094_aligned.fa,23.0192,none,none
OffNeg_NC_066868.1_13569164_13569280_aligned.fa,-142.6627,none,none
OffNeg_NC_066857.1_9437883_9438093_aligned.fa,-97.5983,none,none
OffNeg_NC_066862.1_1492658_1492534_aligned.fa,-262.7505,none,none
NC_066860.1_3902482_3902331_aligned.fa,204.7145,none,none
OffPos_NC_066862.1_3207526_3207308_aligned.fa,-175.3343,none,none
OffNeg_NC_066866.1_1608039_1608736_aligned.fa,-539.8363,none,none
OffPos_NC_066859.1_25215761_25215655_aligned.fa,-53.7726,none,none
OffNeg_NC_066861.1_10575830_10575956_aligned.fa,-169.4881,none,none
OffNeg_NC_066868.1_23846216_23846122_aligned.fa,-63.4678,none,none
OffNeg_NC_066858.1_24920998_24920916_aligned.fa,0.0027,none,none
OffNeg_NC_066859.1_25392891_25392621_aligned.fa,-36.8547,none,none
OffNeg_NC_066865.1_24808520_24808436_aligned.fa,-8.4286,none,none
OffNeg_NC_066858.1_23876831_23876324_aligned.fa,-301.2870,none,none
NC_066862.1_9870995_9871214_aligned.fa,38.5945,none,none
OffNeg_NC_066863.1_2757959_2757647_aligned.fa,-99.7313,none,none
OffNeg_NC_066867.1_33039026_33038924_aligned.fa,-71.4420,none,none
NC_066860.1_30575059_30575201_aligned.fa,85.7211,none,none
OffNeg_NC_066867.1_2393211_2393303_aligned.fa,0.0042,none,none
OffPos_NC_066864.1_4900124_4899965_aligned.fa,-181.2760,none,none
NC_066865.1_11226893_11227061_aligned.fa,228.3710,none,none
NC_066862.1_28846031_28846157_aligned.fa,83.5122,none,none
NC_066865.1_20339484_20339373_aligned.fa,-45.6448,none,none
OffPos_NC_066860.1_452513_452630_aligned.fa,-74.9035,none,none
OffPos_NC_066861.1_29165585_29165411_aligned.fa,-125.4244,none,none
NC_066862.1_24072697_24072613_aligned.fa,-39.2415,none,none
NC_066857.1_15305570_15305110_aligned.fa,-53.2841,none,none
OffPos_NC_066857.1_27026603_27026687_aligned.fa,-6.6421,none,none
NC_066857.1_34975853_34975679_aligned.fa,97.2053,none,none
OffPos_NC_066863.1_24715223_24715347_aligned.fa,-7.2520,none,none
OffPos_NC_066862.1_6169998_6169236_aligned.fa,-560.4592,none,none
OffPos_NC_066860.1_14853282_14853601_aligned.fa,-130.2490,none,none
OffNeg_NC_066865.1_616765_617332_aligned.fa,-416.6225,none,none
OffPos_NC_066863.1_27333253_27332782_aligned.fa,-464.2832,none,none
NC_066864.1_5039689_5039602_aligned.fa,9.3005,none,none
OffPos_NC_066857.1_16451381_16451266_aligned.fa,-101.5987,none,none
NC_066866.1_2521291_2521135_aligned.fa,17.2008,none,none
NC_066862.1_7204137_7204255_aligned.fa,154.4562,none,none
NC_066864.1_30071121_30071552_aligned.fa,88.3634,none,none
OffPos_NC_066858.1_4292571_4292454_aligned.fa,4.8284,none,none
OffNeg_NC_066862.1_12138413_12138534_aligned.fa,-45.4721,none,none
NC_066860.1_30554004_30554196_aligned.fa,90.7401,none,none
NC_066864.1_11148211_11148017_aligned.fa,232.7202,none,none
OffPos_NC_066861.1_25710142_25709969_aligned.fa,-226.0771,none,none
OffNeg_NC_066865.1_20524626_20525004_aligned.fa,-403.4189,none,none
NC_066866.1_7942321_7942234_aligned.fa,-39.1086,none,none
OffPos_NC_066863.1_28002758_28002868_aligned.fa,-21.3385,none,none
OffPos_NC_066865.1_13232166_13232428_aligned.fa,-254.9315,none,none
NC_066862.1_4434278_4434419_aligned.fa,-63.1203,none,none
OffNeg_NC_066862.1_2473307_2473460_aligned.fa,-107.6991,none,none
OffPos_NC_066860.1_31885383_31885223_aligned.fa,0.0058,none,none
OffPos_NC_066857.1_30431996_30432272_aligned.fa,-97.6196,none,none
OffNeg_NC_066868.1_1917994_1918132_aligned.fa,0.0038,none,none
OffPos_NC_066861.1_21014471_21014564_aligned.fa,0.0037,none,none
NC_066859.1_1339814_1339685_aligned.fa,168.7070,none,none
OffPos_NC_066867.1_29743738_29743895_aligned.fa,-161.2075,none,none
NC_066864.1_8748631_8748530_aligned.fa,-9.8786,none,none
NC_066866.1_6432937_6433072_aligned.fa,5.0409,none,none
OffNeg_NC_066858.1_9837735_9837954_aligned.fa,-0.4180,none,none
NC_066867.1_31270371_31271109_aligned.fa,-219.0725,none,none
OffPos_NC_066861.1_30106968_30106852_aligned.fa,-195.6468,none,none
OffNeg_NC_066863.1_28395660_28395790_aligned.fa,-174.8160,none,none
OffNeg_NC_066857.1_16906070_16906463_aligned.fa,-180.3909,none,none
OffPos_NC_066864.1_17776186_17775988_aligned.fa,-139.2319,none,none
OffPos_NC_066861.1_617348_617705_aligned.fa,-368.4322,none,none
OffPos_NC_066868.1_24184082_24184722_aligned.fa,-501.4378,none,none
OffPos_NC_066862.1_30925296_30925164_aligned.fa,-191.5817,none,none
OffPos_NC_066860.1_14576321_14576439_aligned.fa,-68.8134,none,none
OffPos_NC_066857.1_33487543_33487713_aligned.fa,8.3370,none,none
NC_066867.1_348241_348476_aligned.fa,-113.7982,none,none
OffNeg_NC_066858.1_25130003_25130146_aligned.fa,-175.3729,none,none
NC_066867.1_32641477_32641370_aligned.fa,-76.7856,none,none
OffPos_NC_066857.1_31857979_31858065_aligned.fa,-142.3814,none,none
OffPos_NC_066863.1_29374217_29374310_aligned.fa,0.0051,none,none
OffNeg_NC_066865.1_7013795_7013699_aligned.fa,-54.0954,none,none
NC_066868.1_23693351_23693486_aligned.fa,71.1147,none,none
OffNeg_NC_066860.1_33176407_33176306_aligned.fa,2.1121,none,none
NC_066862.1_8577220_8576422_aligned.fa,210.2951,none,none
OffNeg_NC_066860.1_30149316_30149118_aligned.fa,-227.0526,none,none
OffPos_NC_066860.1_34187759_34187652_aligned.fa,-79.0685,none,none
OffNeg_NC_066857.1_1624634_1624534_aligned.fa,-17.5619,none,none
OffPos_NC_066867.1_2571765_2571621_aligned.fa,7.0336,none,none
NC_066862.1_1086371_1086542_aligned.fa,53.0658,none,none
OffNeg_NC_066864.1_22782194_22782352_aligned.fa,-129.1804,none,none
OffPos_NC_066857.1_2110250_2110078_aligned.fa,-30.3793,none,none
OffPos_NC_066857.1_1864776_1864649_aligned.fa,-79.4488,none,none
NC_066860.1_30620626_30620469_aligned.fa,-5.8436,none,none
NC_066861.1_29975784_29975700_aligned.fa,-90.1015,none,none
OffPos_NC_066858.1_5221045_5221127_aligned.fa,0.0022,none,none
NC_066866.1_40551_40429_aligned.fa,28.8440,none,none
NC_066861.1_22355032_22355327_aligned.fa,-23.9345,none,none
NC_066858.1_885561_884694_aligned.fa,199.6996,none,none
OffNeg_NC_066857.1_11699537_11699322_aligned.fa,-323.1211,none,none
NC_066859.1_30321755_30322142_aligned.fa,-230.4900,none,none
NC_066859.1_22630173_22630258_aligned.fa,-12.4924,none,none
OffNeg_NC_066862.1_1086371_1086542_aligned.fa,-169.7771,none,none
OffPos_NC_066860.1_1549281_1549369_aligned.fa,-27.4044,none,none
NC_066868.1_25687152_25687005_aligned.fa,182.8074,none,none
NC_066862.1_612086_612181_aligned.fa,-58.9773,none,none
NC_066863.1_16324821_16324919_aligned.fa,163.5195,none,none
NC_066865.1_7013795_7013699_aligned.fa,-13.0697,none,none
OffNeg_NC_066863.1_21807294_21807095_aligned.fa,-132.1211,none,none
NC_066866.1_16267087_16266878_aligned.fa,258.5648,none,none
OffNeg_NC_066862.1_8577220_8576422_aligned.fa,-517.0189,none,none
OffPos_NC_066858.1_7919889_7919998_aligned.fa,-121.1653,none,none
OffNeg_NC_066858.1_17199970_17199751_aligned.fa,-65.1606,none,none
NC_066862.1_27501794_27501705_aligned.fa,-62.7423,none,none
NC_066857.1_1624634_1624534_aligned.fa,-14.6333,none,none
NC_066860.1_30602796_30602346_aligned.fa,279.7681,none,none
OffPos_NC_066862.1_498247_498010_aligned.fa,-134.5019,none,none
NC_066858.1_25738125_25738043_aligned.fa,-23.2991,none,none
NC_066860.1_30281884_30282514_aligned.fa,422.9299,none,none
OffNeg_NC_066863.1_26501490_26501588_aligned.fa,-94.8548,none,none
OffPos_NC_066860.1_3033397_3033497_aligned.fa,0.0049,none,none
OffPos_NC_066861.1_2281085_2280999_aligned.fa,-31.5856,none,none
OffNeg_NC_066864.1_29973209_29973020_aligned.fa,-310.4662,none,none
OffPos_NC_066861.1_3753908_3754036_aligned.fa,-150.1634,none,none
NC_066867.1_27429435_27429537_aligned.fa,71.9997,none,none
OffNeg_NC_066867.1_733514_733628_aligned.fa,-69.9258,none,none
OffNeg_NC_066864.1_31929636_31929954_aligned.fa,-162.8053,none,none
NC_066867.1_28903540_28903419_aligned.fa,-76.9756,none,none
OffNeg_NC_066857.1_37600282_37600888_aligned.fa,-433.5587,none,none
OffNeg_NC_066861.1_19883350_19883974_aligned.fa,-271.3113,none,none
NC_066858.1_26003271_26003435_aligned.fa,157.8341,none,none
NC_066860.1_31652039_31651924_aligned.fa,87.0584,none,none
OffNeg_NC_066859.1_1339814_1339685_aligned.fa,-98.4495,none,none
NC_066858.1_9837735_9837954_aligned.fa,122.7964,none,none
OffNeg_NC_066866.1_6432937_6433072_aligned.fa,-114.4823,none,none
OffNeg_NC_066864.1_8748631_8748530_aligned.fa,0.0042,none,none
NC_066862.1_2473307_2473460_aligned.fa,6.1819,none,none
OffNeg_NC_066862.1_4434278_4434419_aligned.fa,-102.7231,none,none
OffPos_NC_066863.1_1582528_1582786_aligned.fa,-203.9268,none,none
NC_066868.1_1917994_1918132_aligned.fa,264.1600,none,none
OffNeg_NC_066857.1_36803632_36803776_aligned.fa,-30.0313,none,none
OffNeg_NC_066866.1_7942321_7942234_aligned.fa,-34.3229,none,none
OffNeg_NC_066867.1_30455611_30455135_aligned.fa,-82.4691,none,none
OffNeg_NC_066864.1_5039689_5039602_aligned.fa,-79.0292,none,none
NC_066863.1_26573489_26573583_aligned.fa,-35.1422,none,none
OffNeg_NC_066857.1_38043589_38043488_aligned.fa,-38.1856,none,none
OffNeg_NC_066866.1_2521291_2521135_aligned.fa,-16.6096,none,none
OffNeg_NC_066867.1_30666954_30666604_aligned.fa,-224.6613,none,none
NC_066860.1_26554442_26554279_aligned.fa,94.7037,none,none
OffNeg_NC_066862.1_7204137_7204255_aligned.fa,-37.9033,none,none
OffPos_NC_066863.1_26411462_26411150_aligned.fa,-293.4809,none,none
OffNeg_NC_066858.1_13972228_13972783_aligned.fa,-254.7418,none,none
NC_066862.1_27595570_27595474_aligned.fa,61.3526,none,none
OffPos_NC_066858.1_7825044_7825159_aligned.fa,0.0047,none,none
OffPos_NC_066866.1_2070726_2070817_aligned.fa,-93.5774,none,none
NC_066863.1_27132621_27132738_aligned.fa,-40.8447,none,none
OffNeg_NC_066864.1_29040836_29040749_aligned.fa,-78.4002,none,none
NC_066863.1_13291860_13291538_aligned.fa,-62.4346,none,none
OffPos_NC_066861.1_6069781_6069883_aligned.fa,-12.0205,none,none
NC_066867.1_30674598_30674689_aligned.fa,-58.2318,none,none
OffPos_NC_066864.1_27018624_27019170_aligned.fa,-579.9004,none,none
NC_066857.1_17567408_17567294_aligned.fa,-53.2944,none,none
OffPos_NC_066862.1_14487277_14487049_aligned.fa,-280.2227,none,none
NC_066865.1_24282146_24281887_aligned.fa,-7.4261,none,none
NC_066867.1_2393211_2393303_aligned.fa,4.7702,none,none
OffNeg_NC_066859.1_28670913_28670825_aligned.fa,0.0040,none,none
OffNeg_NC_066868.1_23384140_23384270_aligned.fa,-106.4936,none,none
OffPos_NC_066862.1_6257638_6257545_aligned.fa,-9.7592,none,none
NC_066865.1_290374_289810_aligned.fa,-254.4412,none,none
NC_066860.1_33082293_33082203_aligned.fa,-26.8444,none,none
NC_066863.1_2757959_2757647_aligned.fa,326.0319,none,none
OffPos_NC_066863.1_27343617_27343444_aligned.fa,-72.2817,none,none
NC_066864.1_31013930_31013846_aligned.fa,79.6232,none,none
OffNeg_NC_066862.1_9870995_9871214_aligned.fa,-296.6899,none,none
NC_066864.1_345391_345476_aligned.fa,-58.0063,none,none
NC_066857.1_22785337_22785513_aligned.fa,-25.7481,none,none
OffNeg_NC_066868.1_28298260_28298480_aligned.fa,-116.0968,none,none
OffNeg_NC_066867.1_17867720_17867819_aligned.fa,-17.4561,none,none
OffPos_NC_066868.1_28123333_28123465_aligned.fa,-189.6910,none,none
NC_066859.1_30483707_30483600_aligned.fa,106.5251,none,none
OffPos_NC_066857.1_17441800_17441614_aligned.fa,-140.5559,none,none
OffPos_NC_066864.1_33503949_33503851_aligned.fa,-9.0408,none,none
NC_066858.1_25795550_25795848_aligned.fa,338.7203,none,none
OffPos_NC_066858.1_10051535_10051285_aligned.fa,-289.6376,none,none
OffNeg_NC_066860.1_3902482_3902331_aligned.fa,-127.3713,none,none
OffNeg_NC_066861.1_17520906_17520775_aligned.fa,-26.7674,none,none
NC_066866.1_1608039_1608736_aligned.fa,-415.4512,none,none
OffNeg_NC_066868.1_28173035_28172841_aligned.fa,-117.5687,none,none
OffPos_NC_066858.1_11878761_11878572_aligned.fa,-75.1345,none,none
OffNeg_NC_066857.1_29128090_29127889_aligned.fa,-142.8129,none,none
OffPos_NC_066860.1_9831721_9831848_aligned.fa,-76.5735,none,none
OffPos_NC_066857.1_37409909_37409819_aligned.fa,-38.3669,none,none
NC_066866.1_5596898_5596799_aligned.fa,85.4330,none,none
NC_066858.1_21561348_21560601_aligned.fa,592.7103,none,none
NC_066857.1_9437883_9438093_aligned.fa,78.1379,none,none
NC_066862.1_1492658_1492534_aligned.fa,-9.1215,none,none
OffNeg_NC_066867.1_28521857_28521775_aligned.fa,-40.3345,none,none
NC_066868.1_5667389_5667494_aligned.fa,-28.4986,none,none
OffNeg_NC_066857.1_1330646_1330741_aligned.fa,-104.9835,none,none
OffPos_NC_066865.1_815604_815761_aligned.fa,-79.1690,none,none
OffPos_NC_066863.1_2493721_2493821_aligned.fa,-75.3533,none,none
OffNeg_NC_066861.1_1387705_1387584_aligned.fa,-79.3387,none,none
OffPos_NC_066858.1_25754406_25754198_aligned.fa,-147.2799,none,none
NC_066866.1_12489913_12489802_aligned.fa,2.9997,none,none
NC_066867.1_23245846_23245993_aligned.fa,118.1187,none,none
NC_066858.1_2452785_2452890_aligned.fa,-54.6286,none,none
NC_066865.1_21865952_21866303_aligned.fa,-102.4424,none,none
OffPos_NC_066862.1_4911986_4912335_aligned.fa,-226.1171,none,none
OffNeg_NC_066868.1_8378451_8378217_aligned.fa,-54.4572,none,none
OffPos_NC_066860.1_2499234_2499453_aligned.fa,-123.8696,none,none
NC_066857.1_26252485_26252393_aligned.fa,-40.5042,none,none
OffNeg_NC_066862.1_20374449_20374580_aligned.fa,-81.4904,none,none
OffPos_NC_066861.1_24865789_24865653_aligned.fa,-81.1223,none,none
NC_066861.1_628133_627782_aligned.fa,157.3901,none,none
NC_066865.1_1157543_1157643_aligned.fa,55.1170,none,none
NC_066857.1_37530596_37530510_aligned.fa,-19.9368,none,none
OffPos_NC_066868.1_15540249_15540166_aligned.fa,-53.1470,none,none
OffPos_NC_066862.1_31932310_31932440_aligned.fa,-147.8423,none,none
OffNeg_NC_066864.1_3170810_3170597_aligned.fa,-125.5404,none,none
NC_066863.1_26654103_26653939_aligned.fa,-107.2881,none,none
