Name,Score,Start,End
OffPos_NC_054862.1_3458003_3458199_aligned.fa,-100.0703,none,none
OffPos_NC_054858.1_41138_39987_aligned.fa,-389.2442,none,none
OffPos_NC_054859.1_4090960_4091387_aligned.fa,-114.4520,none,none
OffNeg_NC_054860.1_4020412_4020608_aligned.fa,-101.5537,none,none
NC_054860.1_132781_132332_aligned.fa,110.4343,none,none
OffNeg_NC_054861.1_520960_520859_aligned.fa,0.0087,none,none
NC_054857.1_927595_927750_aligned.fa,-13.9168,none,none
OffNeg_NC_054860.1_2660251_2660020_aligned.fa,-97.9017,none,none
OffNeg_NC_054864.1_2659998_2660182_aligned.fa,5.1403,none,none
OffPos_NC_054858.1_2976398_2976306_aligned.fa,0.0099,none,none
OffPos_NC_054858.1_3285837_3285951_aligned.fa,-47.1497,none,none
OffPos_NC_054860.1_912082_912268_aligned.fa,-65.7264,none,none
OffNeg_NC_054857.1_3184942_3183896_aligned.fa,-339.4789,none,none
OffNeg_NC_054858.1_1877702_1877838_aligned.fa,0.0097,none,none
NC_054864.1_32719_32468_aligned.fa,0.0130,none,none
NC_054859.1_4373822_4373697_aligned.fa,63.9754,none,none
NC_054857.1_3877031_3876739_aligned.fa,178.2153,none,none
NC_054859.1_1139336_1139645_aligned.fa,202.6516,none,none
NC_054864.1_2282893_2282047_aligned.fa,75.4317,none,none
OffPos_NC_054857.1_3036899_3037192_aligned.fa,41.8795,none,none
OffNeg_NC_054857.1_3200934_3200848_aligned.fa,-38.7733,none,none
NC_054860.1_524406_524640_aligned.fa,202.1750,none,none
NC_054859.1_481301_480519_aligned.fa,834.2068,none,none
OffNeg_NC_054864.1_1736645_1736735_aligned.fa,-12.5031,none,none
OffNeg_NC_054864.1_1721388_1721711_aligned.fa,-112.2266,none,none
OffNeg_NC_054859.1_4285145_4285973_aligned.fa,-676.2243,none,none
OffPos_NC_054861.1_3119563_3119731_aligned.fa,-45.9856,none,none
OffNeg_NC_054861.1_2812667_2812837_aligned.fa,-43.9683,none,none
OffPos_NC_054863.1_2900871_2901124_aligned.fa,-47.7042,none,none
OffPos_NC_054864.1_2027904_2028316_aligned.fa,-270.8671,none,none
OffNeg_NC_054857.1_175766_176192_aligned.fa,-130.7160,none,none
OffPos_NC_054857.1_1887830_1887395_aligned.fa,-233.8090,none,none
NC_054857.1_687730_687946_aligned.fa,191.3888,none,none
OffPos_NC_054857.1_3062689_3062778_aligned.fa,0.0120,none,none
OffPos_NC_054860.1_1957785_1956852_aligned.fa,-6.4755,none,none
OffNeg_NC_054863.1_3168014_3167666_aligned.fa,-75.2579,none,none
OffNeg_NC_054859.1_2626613_2626250_aligned.fa,-194.9469,none,none
OffPos_NC_054857.1_2320940_2319965_aligned.fa,-421.7252,none,none
OffNeg_NC_054859.1_4494565_4495539_aligned.fa,-242.8042,none,none
OffNeg_NC_054862.1_940644_940402_aligned.fa,0.0184,none,none
OffNeg_NC_054857.1_357236_356738_aligned.fa,-156.2850,none,none
OffPos_NC_054857.1_462130_462661_aligned.fa,0.0306,none,none
NC_054857.1_5867673_5868126_aligned.fa,981.6065,none,none
OffNeg_NC_054864.1_2342904_2342734_aligned.fa,0.0158,none,none
OffNeg_NC_054860.1_2017630_2017871_aligned.fa,-93.8216,none,none
OffPos_NC_054860.1_2382553_2382822_aligned.fa,-138.9587,none,none
OffPos_NC_054859.1_70079_69822_aligned.fa,-22.3581,none,none
OffNeg_NC_054861.1_3958043_3958374_aligned.fa,0.0137,none,none
OffNeg_NC_054857.1_4661454_4662560_aligned.fa,-686.7312,none,none
OffPos_NC_054863.1_1306650_1306492_aligned.fa,-73.4889,none,none
NC_054860.1_3198820_3198165_aligned.fa,1232.4945,none,none
OffNeg_NC_054859.1_3781636_3781724_aligned.fa,47.2307,none,none
OffPos_NC_054860.1_818251_818410_aligned.fa,0.0130,none,none
OffPos_NC_054857.1_5424740_5425248_aligned.fa,-362.0734,none,none
OffNeg_NC_054857.1_1704198_1704363_aligned.fa,-130.3225,none,none
OffNeg_NC_054858.1_3185961_3186854_aligned.fa,-411.6682,none,none
OffPos_NC_054861.1_1645876_1646139_aligned.fa,-247.7129,none,none
OffPos_NC_054860.1_2857242_2856685_aligned.fa,-131.1578,none,none
OffNeg_NC_054859.1_3394066_3394170_aligned.fa,-68.5312,none,none
NC_054857.1_5867280_5867627_aligned.fa,234.9913,none,none
NC_054863.1_3040336_3040748_aligned.fa,531.8654,none,none
OffPos_NC_054859.1_2551241_2551100_aligned.fa,-6.2130,none,none
OffNeg_NC_054860.1_3382592_3382480_aligned.fa,-38.3107,none,none
OffNeg_NC_054860.1_2937306_2937438_aligned.fa,-58.7008,none,none
NC_054857.1_2937335_2937884_aligned.fa,1092.8059,none,none
OffNeg_NC_054862.1_743834_744007_aligned.fa,0.0147,none,none
NC_054860.1_771509_771183_aligned.fa,412.7699,none,none
OffNeg_NC_054862.1_355851_355616_aligned.fa,-9.7189,none,none
NC_054861.1_3789612_3789086_aligned.fa,204.9727,none,none
OffPos_NC_054858.1_5418115_5417983_aligned.fa,0.0065,none,none
OffPos_NC_054858.1_920851_920750_aligned.fa,-41.2719,none,none
NC_054857.1_337509_337414_aligned.fa,-47.4714,none,none
NC_054863.1_2123177_2123090_aligned.fa,59.9099,none,none
NC_054860.1_971075_971761_aligned.fa,2.2142,none,none
OffPos_NC_054860.1_393660_393407_aligned.fa,0.0117,none,none
OffPos_NC_054858.1_2794895_2794484_aligned.fa,-195.7706,none,none
NC_054862.1_420229_420500_aligned.fa,205.9852,none,none
OffPos_NC_054858.1_4668328_4668538_aligned.fa,-62.8107,none,none
OffPos_NC_054864.1_1335894_1336114_aligned.fa,-186.0331,none,none
OffPos_NC_054857.1_5465244_5465328_aligned.fa,0.0087,none,none
NC_054862.1_1597414_1596505_aligned.fa,1188.8947,none,none
OffNeg_NC_054864.1_2001228_2000763_aligned.fa,-281.5787,none,none
OffNeg_NC_054860.1_1816466_1816686_aligned.fa,-49.7576,none,none
OffNeg_NC_054863.1_1598952_1599622_aligned.fa,-544.8893,none,none
NC_054864.1_561565_562499_aligned.fa,2100.8908,none,none
NC_054857.1_3936117_3935836_aligned.fa,62.8183,none,none
NC_054859.1_3310134_3309072_aligned.fa,-341.0016,none,none
NC_054857.1_2392940_2393201_aligned.fa,94.4188,none,none
OffPos_NC_054861.1_536706_535986_aligned.fa,-444.9836,none,none
NC_054860.1_276818_277160_aligned.fa,158.5012,none,none
NC_054860.1_3395607_3395852_aligned.fa,263.2473,none,none
NC_054862.1_2311781_2311412_aligned.fa,-251.0550,none,none
NC_054857.1_1422657_1422239_aligned.fa,200.4376,none,none
NC_054863.1_60759_60960_aligned.fa,65.2910,none,none
OffPos_NC_054860.1_3721037_3720458_aligned.fa,0.0263,none,none
OffNeg_NC_054860.1_822813_823054_aligned.fa,-83.9603,none,none
OffNeg_NC_054860.1_3873740_3874079_aligned.fa,-372.3377,none,none
NC_054862.1_2662768_2662639_aligned.fa,-98.1112,none,none
OffNeg_NC_054864.1_2657325_2657196_aligned.fa,0.0133,none,none
OffNeg_NC_054857.1_1490894_1490749_aligned.fa,-78.5803,none,none
OffPos_NC_054861.1_306326_306170_aligned.fa,-44.0636,none,none
NC_054860.1_4278053_4278311_aligned.fa,52.7583,none,none
OffPos_NC_054858.1_915218_915663_aligned.fa,0.0287,none,none
OffPos_NC_054860.1_1360860_1360736_aligned.fa,-77.8263,none,none
NC_054864.1_1407219_1407045_aligned.fa,107.8876,none,none
NC_054859.1_3629964_3630654_aligned.fa,46.2416,none,none
OffNeg_NC_054860.1_2964301_2964115_aligned.fa,-49.3584,none,none
OffNeg_NC_054864.1_611948_612872_aligned.fa,-1024.2749,none,none
OffPos_NC_054858.1_1104866_1104985_aligned.fa,-19.3479,none,none
OffPos_NC_054860.1_2532408_2531616_aligned.fa,-592.0792,none,none
OffPos_NC_054863.1_2186340_2186057_aligned.fa,-106.0374,none,none
OffNeg_NC_054864.1_2569666_2569189_aligned.fa,0.0247,none,none
OffNeg_NC_054857.1_2155202_2154431_aligned.fa,-435.9871,none,none
OffNeg_NC_054858.1_225144_225715_aligned.fa,0.0206,none,none
OffNeg_NC_054860.1_3508585_3508686_aligned.fa,-34.7658,none,none
OffNeg_NC_054859.1_4492486_4492269_aligned.fa,-244.4669,none,none
OffPos_NC_054863.1_1649748_1650090_aligned.fa,-90.2717,none,none
OffPos_NC_054860.1_1277861_1278095_aligned.fa,-102.9209,none,none
NC_054858.1_1092994_1093079_aligned.fa,-44.2047,none,none
OffPos_NC_054857.1_3187234_3187441_aligned.fa,-68.2040,none,none
OffPos_NC_054858.1_305736_305911_aligned.fa,-190.4865,none,none
NC_054863.1_1098265_1098411_aligned.fa,-28.1005,none,none
NC_054857.1_682866_683219_aligned.fa,-185.3645,none,none
OffPos_NC_054864.1_1726543_1726900_aligned.fa,-199.5316,none,none
OffPos_NC_054861.1_1179133_1179023_aligned.fa,-27.5906,none,none
NC_054860.1_3846189_3845838_aligned.fa,366.3657,none,none
OffNeg_NC_054859.1_2392396_2391650_aligned.fa,-289.2533,none,none
OffNeg_NC_054858.1_2345487_2344793_aligned.fa,344.3814,none,none
NC_054857.1_1594099_1594417_aligned.fa,427.1086,none,none
NC_054862.1_194719_195057_aligned.fa,-41.6579,none,none
OffNeg_NC_054858.1_2153160_2152479_aligned.fa,-409.9406,none,none
NC_054858.1_3383319_3383122_aligned.fa,157.1358,none,none
OffNeg_NC_054864.1_308909_308550_aligned.fa,-318.6837,none,none
OffNeg_NC_054857.1_4721987_4721886_aligned.fa,-10.3272,none,none
OffNeg_NC_054860.1_1253927_1253507_aligned.fa,-427.3592,none,none
NC_054861.1_1027471_1027737_aligned.fa,562.2137,none,none
NC_054860.1_4329028_4328890_aligned.fa,24.0745,none,none
OffNeg_NC_054859.1_4296160_4296281_aligned.fa,0.0076,none,none
OffNeg_NC_054863.1_829564_830353_aligned.fa,-440.6305,none,none
OffNeg_NC_054858.1_237921_236871_aligned.fa,0.0324,none,none
OffPos_NC_054862.1_1336757_1336628_aligned.fa,-55.0813,none,none
NC_054864.1_660904_661282_aligned.fa,138.4688,none,none
OffPos_NC_054862.1_1077060_1076553_aligned.fa,-347.0294,none,none
OffNeg_NC_054864.1_2089100_2088579_aligned.fa,0.0253,none,none
OffPos_NC_054857.1_3064239_3064836_aligned.fa,-267.6785,none,none
OffNeg_NC_054863.1_2573220_2573734_aligned.fa,-341.5461,none,none
OffPos_NC_054859.1_1461427_1461266_aligned.fa,0.0114,none,none
NC_054860.1_1879174_1878994_aligned.fa,71.5806,none,none
OffPos_NC_054859.1_858905_858100_aligned.fa,-756.5474,none,none
NC_054863.1_2403101_2402493_aligned.fa,102.9249,none,none
OffPos_NC_054859.1_589225_588752_aligned.fa,-245.0200,none,none
OffNeg_NC_054859.1_1401731_1401566_aligned.fa,-116.8374,none,none
NC_054858.1_2262636_2262788_aligned.fa,75.2363,none,none
OffPos_NC_054862.1_424600_424302_aligned.fa,-41.4887,none,none
OffNeg_NC_054858.1_2805478_2805285_aligned.fa,-112.4281,none,none
OffPos_NC_054863.1_777311_777404_aligned.fa,0.0093,none,none
OffNeg_NC_054857.1_3207758_3208188_aligned.fa,-149.5035,none,none
OffNeg_NC_054858.1_3793838_3793934_aligned.fa,0.0123,none,none
NC_054857.1_5163319_5163220_aligned.fa,-56.0892,none,none
OffNeg_NC_054860.1_2826712_2827214_aligned.fa,-313.8311,none,none
OffPos_NC_054859.1_1617781_1617169_aligned.fa,-238.9783,none,none
OffNeg_NC_054857.1_5778968_5779220_aligned.fa,-88.0314,none,none
NC_054859.1_4072742_4071803_aligned.fa,1877.8703,none,none
NC_054859.1_2766889_2767127_aligned.fa,-165.8229,none,none
NC_054857.1_4877398_4877068_aligned.fa,543.7060,none,none
NC_054861.1_4009185_4008909_aligned.fa,18.5385,none,none
OffNeg_NC_054858.1_122584_123103_aligned.fa,-82.1673,none,none
NC_054859.1_1292972_1293904_aligned.fa,1556.0279,none,none
NC_054863.1_218230_217829_aligned.fa,-115.8049,none,none
OffNeg_NC_054864.1_2163337_2162338_aligned.fa,-1089.8775,none,none
NC_054861.1_1882939_1882773_aligned.fa,-18.5755,none,none
OffPos_NC_054863.1_1709431_1709326_aligned.fa,-22.1257,none,none
OffNeg_NC_054861.1_2029218_2029067_aligned.fa,-73.7527,none,none
NC_054863.1_1506683_1507215_aligned.fa,926.5636,none,none
OffPos_NC_054857.1_1376969_1377107_aligned.fa,0.3875,none,none
NC_054859.1_3157963_3157253_aligned.fa,793.8682,none,none
OffPos_NC_054858.1_4929563_4929681_aligned.fa,0.0108,none,none
OffPos_NC_054861.1_1864670_1864542_aligned.fa,-74.1862,none,none
NC_054860.1_3992801_3992133_aligned.fa,1134.8633,none,none
OffNeg_NC_054859.1_342665_342923_aligned.fa,0.0174,none,none
OffNeg_NC_054858.1_2269020_2269281_aligned.fa,-124.0981,none,none
OffNeg_NC_054861.1_1993267_1993162_aligned.fa,-89.0716,none,none
NC_054864.1_2124311_2124215_aligned.fa,-30.8252,none,none
NC_054862.1_2324012_2323393_aligned.fa,1244.3050,none,none
NC_054858.1_1386577_1386130_aligned.fa,336.3021,none,none
NC_054858.1_2740596_2740778_aligned.fa,-64.3590,none,none
OffPos_NC_054857.1_175766_176192_aligned.fa,633.0819,none,none
OffPos_NC_054861.1_1177009_1177255_aligned.fa,-91.7669,none,none
OffNeg_NC_054857.1_4073983_4074924_aligned.fa,-413.0131,none,none
OffNeg_NC_054861.1_1908925_1908610_aligned.fa,-256.4471,none,none
NC_054860.1_3318911_3318425_aligned.fa,-17.3212,none,none
OffNeg_NC_054860.1_818251_818410_aligned.fa,-59.1094,none,none
NC_054857.1_1060342_1059931_aligned.fa,665.5955,none,none
NC_054859.1_2860060_2861189_aligned.fa,2505.2766,none,none
OffNeg_NC_054857.1_5955931_5956031_aligned.fa,0.0083,none,none
NC_054858.1_1603971_1604057_aligned.fa,-23.3395,none,none
NC_054861.1_1433937_1433823_aligned.fa,104.1334,none,none
OffPos_NC_054857.1_4863615_4863471_aligned.fa,0.0086,none,none
NC_054858.1_1370981_1371621_aligned.fa,-234.8216,none,none
OffNeg_NC_054857.1_462130_462661_aligned.fa,-80.0219,none,none
OffPos_NC_054857.1_357236_356738_aligned.fa,-258.4564,none,none
OffPos_NC_054862.1_940644_940402_aligned.fa,-131.8190,none,none
OffNeg_NC_054859.1_1499663_1500502_aligned.fa,-354.2074,none,none
NC_054863.1_990231_990445_aligned.fa,85.4529,none,none
NC_054859.1_1819969_1820119_aligned.fa,126.0540,none,none
OffPos_NC_054858.1_2720039_2720168_aligned.fa,-78.5946,none,none
OffPos_NC_054864.1_2497089_2497390_aligned.fa,0.0218,none,none
NC_054861.1_3613471_3613605_aligned.fa,124.9176,none,none
OffPos_NC_054859.1_1259348_1259565_aligned.fa,-116.1620,none,none
OffPos_NC_054864.1_1232608_1232734_aligned.fa,211.2714,none,none
OffNeg_NC_054858.1_2060888_2060705_aligned.fa,-5.6862,none,none
OffNeg_NC_054857.1_1945425_1945506_aligned.fa,-65.5847,none,none
OffNeg_NC_054858.1_920851_920750_aligned.fa,-24.6771,none,none
OffPos_NC_054863.1_3079118_3078651_aligned.fa,-290.4392,none,none
NC_054863.1_368440_368358_aligned.fa,0.0136,none,none
OffNeg_NC_054860.1_393660_393407_aligned.fa,0.0238,none,none
OffNeg_NC_054857.1_5854875_5855280_aligned.fa,0.0225,none,none
NC_054860.1_4188520_4188310_aligned.fa,-28.1760,none,none
OffPos_NC_054862.1_743834_744007_aligned.fa,0.0130,none,none
OffNeg_NC_054861.1_2249981_2250946_aligned.fa,-277.4276,none,none
OffPos_NC_054862.1_3363517_3362695_aligned.fa,-151.4528,none,none
NC_054859.1_4085255_4085144_aligned.fa,-32.9608,none,none
OffPos_NC_054857.1_5590938_5591733_aligned.fa,-308.1112,none,none
OffPos_NC_054857.1_1469653_1469308_aligned.fa,0.0130,none,none
OffPos_NC_054862.1_355851_355616_aligned.fa,0.0141,none,none
OffPos_NC_054860.1_3222285_3221435_aligned.fa,-669.4927,none,none
OffPos_NC_054860.1_1753966_1753872_aligned.fa,-52.5456,none,none
NC_054859.1_3445662_3446344_aligned.fa,-77.8130,none,none
OffNeg_NC_054859.1_1660942_1661292_aligned.fa,-158.9032,none,none
OffNeg_NC_054860.1_3538292_3538056_aligned.fa,-121.4282,none,none
OffNeg_NC_054863.1_1064085_1063987_aligned.fa,-39.8416,none,none
NC_054859.1_471217_471855_aligned.fa,595.6751,none,none
OffNeg_NC_054863.1_2949312_2949530_aligned.fa,0.0167,none,none
OffNeg_NC_054863.1_60759_60960_aligned.fa,-129.7306,none,none
NC_054857.1_855432_854877_aligned.fa,232.8077,none,none
OffNeg_NC_054860.1_3220815_3220733_aligned.fa,-66.5396,none,none
OffNeg_NC_054857.1_3393766_3393585_aligned.fa,-96.3955,none,none
OffNeg_NC_054862.1_1499069_1498570_aligned.fa,-307.8625,none,none
NC_054857.1_3634262_3634526_aligned.fa,-41.8953,none,none
OffPos_NC_054863.1_2052034_2051234_aligned.fa,-703.6094,none,none
NC_054860.1_4080758_4079966_aligned.fa,337.1726,none,none
OffPos_NC_054861.1_3070036_3070174_aligned.fa,-29.1320,none,none
NC_054862.1_1747048_1746938_aligned.fa,-22.7293,none,none
OffPos_NC_054859.1_4483462_4483338_aligned.fa,-48.3080,none,none
NC_054859.1_1004979_1004535_aligned.fa,702.8137,none,none
OffPos_NC_054861.1_3625117_3625963_aligned.fa,-621.6131,none,none
OffNeg_NC_054858.1_2220758_2220664_aligned.fa,-24.5834,none,none
OffNeg_NC_054864.1_675055_675390_aligned.fa,-101.8923,none,none
OffNeg_NC_054858.1_3506722_3506921_aligned.fa,-48.7290,none,none
OffNeg_NC_054862.1_3380108_3380345_aligned.fa,-120.5370,none,none
NC_054858.1_4365630_4365257_aligned.fa,177.8354,none,none
NC_054858.1_2285830_2285912_aligned.fa,-13.7142,none,none
OffPos_NC_054858.1_1658556_1658968_aligned.fa,-188.5293,none,none
NC_054864.1_1326915_1327431_aligned.fa,783.8784,none,none
NC_054862.1_1229956_1229844_aligned.fa,-57.1934,none,none
NC_054863.1_1392264_1391435_aligned.fa,225.9600,none,none
OffNeg_NC_054858.1_3606113_3606360_aligned.fa,0.0230,none,none
OffNeg_NC_054863.1_2966272_2966187_aligned.fa,-100.0485,none,none
OffNeg_NC_054860.1_912082_912268_aligned.fa,0.0159,none,none
OffNeg_NC_054858.1_4949347_4949082_aligned.fa,-103.1141,none,none
OffNeg_NC_054861.1_1045045_1044472_aligned.fa,-395.9968,none,none
NC_054860.1_1236660_1236184_aligned.fa,532.9041,none,none
NC_054862.1_3118346_3117495_aligned.fa,1044.9331,none,none
NC_054861.1_2516930_2518057_aligned.fa,999.3155,none,none
OffPos_NC_054859.1_2162806_2163487_aligned.fa,-176.3138,none,none
OffPos_NC_054861.1_520960_520859_aligned.fa,-121.8279,none,none
NC_054864.1_1921855_1922344_aligned.fa,315.3910,none,none
OffNeg_NC_054859.1_1752408_1752293_aligned.fa,-61.4719,none,none
NC_054860.1_2693245_2692751_aligned.fa,-2.9737,none,none
NC_054859.1_2433185_2432964_aligned.fa,6.5765,none,none
OffNeg_NC_054859.1_1927726_1927587_aligned.fa,0.0158,none,none
OffNeg_NC_054858.1_3222481_3222571_aligned.fa,-28.3437,none,none
NC_054860.1_2139443_2138744_aligned.fa,270.7054,none,none
OffPos_NC_054860.1_2392356_2392133_aligned.fa,-180.7533,none,none
OffNeg_NC_054860.1_2600966_2601408_aligned.fa,-118.8781,none,none
OffNeg_NC_054861.1_2246070_2246350_aligned.fa,-86.6524,none,none
OffPos_NC_054864.1_308909_308550_aligned.fa,-286.0359,none,none
OffNeg_NC_054857.1_2836467_2836184_aligned.fa,-188.3807,none,none
OffPos_NC_054860.1_3239409_3239228_aligned.fa,-58.3649,none,none
OffNeg_NC_054858.1_4783151_4782905_aligned.fa,-69.6806,none,none
OffNeg_NC_054859.1_4226002_4225919_aligned.fa,0.0108,none,none
OffNeg_NC_054862.1_2347596_2348264_aligned.fa,-617.0061,none,none
OffPos_NC_054857.1_4899003_4898691_aligned.fa,-113.2305,none,none
OffNeg_NC_054861.1_3542863_3543994_aligned.fa,-760.0738,none,none
OffNeg_NC_054858.1_5193919_5193792_aligned.fa,-57.0896,none,none
NC_054859.1_2135931_2136130_aligned.fa,-76.2468,none,none
NC_054863.1_2048714_2048535_aligned.fa,220.9083,none,none
NC_054861.1_3974904_3974713_aligned.fa,-10.8499,none,none
OffNeg_NC_054862.1_1921278_1921420_aligned.fa,-71.6833,none,none
OffPos_NC_054857.1_3059363_3058421_aligned.fa,-535.5285,none,none
OffPos_NC_054858.1_3594593_3594459_aligned.fa,-52.4918,none,none
NC_054862.1_955443_955932_aligned.fa,251.9088,none,none
NC_054860.1_600523_600677_aligned.fa,25.2861,none,none
NC_054859.1_3917124_3917984_aligned.fa,1199.9630,none,none
NC_054859.1_4067166_4067060_aligned.fa,-127.8027,none,none
OffPos_NC_054858.1_5098553_5098304_aligned.fa,-250.3911,none,none
NC_054864.1_1008919_1009792_aligned.fa,1107.2658,none,none
OffPos_NC_054863.1_829564_830353_aligned.fa,-362.4783,none,none
OffPos_NC_054858.1_237921_236871_aligned.fa,-805.9444,none,none
NC_054861.1_1311376_1311511_aligned.fa,87.4201,none,none
OffNeg_NC_054857.1_3186707_3186829_aligned.fa,-27.0612,none,none
OffNeg_NC_054859.1_1676290_1676661_aligned.fa,-323.6231,none,none
NC_054857.1_5205587_5205089_aligned.fa,21.2392,none,none
OffNeg_NC_054863.1_777311_777404_aligned.fa,-13.2079,none,none
OffNeg_NC_054861.1_4074184_4073461_aligned.fa,0.0342,none,none
OffNeg_NC_054860.1_3630638_3630065_aligned.fa,-176.1779,none,none
NC_054864.1_322118_323121_aligned.fa,2710.0005,none,none
OffPos_NC_054864.1_1293710_1294337_aligned.fa,-405.0294,none,none
OffNeg_NC_054862.1_424600_424302_aligned.fa,-268.5158,none,none
OffPos_NC_054860.1_2126374_2126671_aligned.fa,-198.3117,none,none
OffNeg_NC_054859.1_858905_858100_aligned.fa,-232.2218,none,none
OffNeg_NC_054861.1_2268379_2268277_aligned.fa,-12.9451,none,none
OffNeg_NC_054859.1_589225_588752_aligned.fa,-213.5488,none,none
OffNeg_NC_054860.1_1992536_1992320_aligned.fa,-32.8118,none,none
OffPos_NC_054859.1_342665_342923_aligned.fa,-95.5714,none,none
NC_054860.1_3894414_3894666_aligned.fa,500.2215,none,none
NC_054860.1_1395694_1395884_aligned.fa,-15.3751,none,none
OffPos_NC_054859.1_1376686_1377328_aligned.fa,-471.8022,none,none
OffPos_NC_054858.1_1339498_1339388_aligned.fa,-129.2027,none,none
OffPos_NC_054861.1_4165787_4165950_aligned.fa,-81.9465,none,none
OffPos_NC_054862.1_1925380_1925785_aligned.fa,-166.2008,none,none
NC_054858.1_5404097_5403753_aligned.fa,107.1191,none,none
OffPos_NC_054858.1_122584_123103_aligned.fa,-572.1524,none,none
NC_054857.1_4574555_4574641_aligned.fa,-37.3517,none,none
NC_054864.1_1838081_1837767_aligned.fa,308.9072,none,none
OffPos_NC_054859.1_2769046_2769258_aligned.fa,-199.9857,none,none
NC_054858.1_2311433_2312009_aligned.fa,459.8649,none,none
OffNeg_NC_054862.1_1696334_1696700_aligned.fa,-42.5485,none,none
OffNeg_NC_054858.1_3374877_3374227_aligned.fa,-464.0623,none,none
NC_054858.1_2651997_2652431_aligned.fa,372.8092,none,none
OffPos_NC_054864.1_2740736_2739992_aligned.fa,72.8244,none,none
OffNeg_NC_054863.1_3141744_3142016_aligned.fa,-95.3427,none,none
OffNeg_NC_054857.1_2244922_2245035_aligned.fa,-104.8678,none,none
NC_054857.1_1312260_1312679_aligned.fa,435.7440,none,none
NC_054857.1_1237158_1236834_aligned.fa,-168.4530,none,none
OffPos_NC_054857.1_4279450_4279178_aligned.fa,-55.4236,none,none
OffNeg_NC_054859.1_3940916_3941102_aligned.fa,-73.6731,none,none
OffPos_NC_054862.1_3281796_3281988_aligned.fa,0.0104,none,none
NC_054860.1_3794289_3794163_aligned.fa,134.6538,none,none
OffNeg_NC_054861.1_536706_535986_aligned.fa,-606.4860,none,none
NC_054860.1_3396459_3396630_aligned.fa,170.0296,none,none
OffPos_NC_054858.1_3428018_3428720_aligned.fa,-320.9481,none,none
OffNeg_NC_054858.1_915218_915663_aligned.fa,-153.0204,none,none
NC_054857.1_5644012_5644609_aligned.fa,465.2931,none,none
OffNeg_NC_054861.1_306326_306170_aligned.fa,0.0135,none,none
NC_054857.1_1116103_1116964_aligned.fa,10.2744,none,none
NC_054864.1_2750070_2749968_aligned.fa,-28.5939,none,none
OffPos_NC_054857.1_5410025_5410727_aligned.fa,-340.8791,none,none
OffPos_NC_054860.1_2579313_2579062_aligned.fa,-180.5665,none,none
OffNeg_NC_054857.1_1512368_1512215_aligned.fa,0.0133,none,none
NC_054863.1_559692_559098_aligned.fa,753.2246,none,none
NC_054861.1_905111_905604_aligned.fa,177.4627,none,none
OffPos_NC_054860.1_822813_823054_aligned.fa,-138.9491,none,none
OffNeg_NC_054860.1_1758341_1758121_aligned.fa,-147.0513,none,none
OffNeg_NC_054861.1_1989455_1989644_aligned.fa,-88.0720,none,none
NC_054860.1_823100_823927_aligned.fa,1778.8948,none,none
OffPos_NC_054858.1_1227430_1227172_aligned.fa,-58.9875,none,none
OffPos_NC_054857.1_2524069_2523884_aligned.fa,-43.8540,none,none
OffNeg_NC_054864.1_32719_32468_aligned.fa,-305.1611,none,none
NC_054858.1_4000909_4001034_aligned.fa,-26.8414,none,none
OffNeg_NC_054858.1_1181192_1181543_aligned.fa,-106.1479,none,none
OffNeg_NC_054858.1_305736_305911_aligned.fa,0.0171,none,none
OffPos_NC_054861.1_1147138_1148133_aligned.fa,-883.2966,none,none
OffPos_NC_054864.1_611948_612872_aligned.fa,-546.9122,none,none
OffPos_NC_054859.1_1531858_1532004_aligned.fa,-83.0411,none,none
OffPos_NC_054858.1_225144_225715_aligned.fa,0.0297,none,none
OffPos_NC_054862.1_33792_33489_aligned.fa,0.0179,none,none
OffPos_NC_054861.1_2800327_2799802_aligned.fa,-291.5651,none,none
NC_054857.1_3643026_3643203_aligned.fa,-57.5975,none,none
OffNeg_NC_054859.1_150040_149862_aligned.fa,0.0088,none,none
OffPos_NC_054860.1_2214132_2213704_aligned.fa,-135.3342,none,none
OffPos_NC_054860.1_526158_526920_aligned.fa,-824.1289,none,none
OffPos_NC_054864.1_2386414_2386594_aligned.fa,0.0167,none,none
OffNeg_NC_054857.1_515639_516220_aligned.fa,-499.9495,none,none
NC_054860.1_880861_880193_aligned.fa,372.0188,none,none
OffNeg_NC_054857.1_3643026_3643203_aligned.fa,-51.2884,none,none
OffPos_NC_054861.1_3077751_3077116_aligned.fa,-290.8110,none,none
OffNeg_NC_054858.1_4000909_4001034_aligned.fa,-17.2575,none,none
NC_054858.1_1181192_1181543_aligned.fa,-271.1823,none,none
OffPos_NC_054861.1_2469829_2469701_aligned.fa,6.6996,none,none
NC_054862.1_989615_990377_aligned.fa,-377.3234,none,none
NC_054857.1_1512368_1512215_aligned.fa,0.0172,none,none
NC_054860.1_1758341_1758121_aligned.fa,417.7095,none,none
OffPos_NC_054857.1_1638028_1637937_aligned.fa,-17.7537,none,none
NC_054861.1_1989455_1989644_aligned.fa,190.4625,none,none
OffPos_NC_054859.1_177406_177530_aligned.fa,-59.8889,none,none
OffPos_NC_054864.1_174690_173899_aligned.fa,-594.0337,none,none
OffNeg_NC_054857.1_5644012_5644609_aligned.fa,-392.5774,none,none
OffPos_NC_054858.1_803781_803871_aligned.fa,0.0110,none,none
OffPos_NC_054862.1_537137_536931_aligned.fa,-44.4693,none,none
