Name,Score,Start,End,Label,Direction
NC_058381.1_42822507_42822676,-0.641,none,none,Non-coding,reverse
NC_058381.1_43230683_43230430,0,none,none,Non-coding,forward
NC_058381.1_44594615_44594502,0,none,none,Non-coding,reverse
NC_058381.1_45159613_45159718,0.221,none,none,Coding,reverse
NC_058381.1_45730142_45730022,0,none,none,Non-coding,reverse
NC_058381.1_46696217_46696068,-0.423,none,none,Non-coding,forward
NC_058381.1_4690560_4690251,-1.206,none,none,Non-coding,reverse
NC_058381.1_47166499_47166384,1.428,none,none,Coding,reverse
NC_058381.1_47449271_47449141,-0.07,none,none,Non-coding,reverse
NC_058381.1_48070612_48070946,0.754,none,none,Coding,forward
NC_058381.1_50265305_50265185,-1.159,none,none,Non-coding,reverse
NC_058381.1_50278982_50278813,-1.554,none,none,Non-coding,forward
NC_058381.1_50808865_50808993,-1.308,none,none,Non-coding,reverse
NC_058381.1_54107119_54107016,-0.423,none,none,Non-coding,reverse
NC_058381.1_54814073_54814297,-1.03,none,none,Non-coding,forward
NC_058381.1_55328795_55328889,-0.701,none,none,Non-coding,reverse
NC_058381.1_55898449_55898347,0,none,none,Non-coding,forward
NC_058381.1_55942836_55942999,-0.208,none,none,Non-coding,forward
NC_058381.1_56140975_56141185,0,none,none,Non-coding,forward
NC_058381.1_56361197_56361322,-0.382,none,none,Non-coding,forward
NC_058381.1_56686547_56686446,0,none,none,Non-coding,forward
NC_058381.1_56993263_56993428,0,none,none,Non-coding,forward
NC_058381.1_57971472_57971610,0,none,none,Non-coding,forward
NC_058381.1_58110637_58110457,-0.055,none,none,Non-coding,forward
NC_058381.1_58116658_58116509,0,none,none,Non-coding,forward
NC_058381.1_58123432_58123227,-0.126,none,none,Non-coding,forward
NC_058381.1_58167187_58166938,-0.174,none,none,Non-coding,reverse
NC_058381.1_58246934_58246775,-0.732,none,none,Non-coding,forward
NC_058381.1_5937040_5937160,-1.607,none,none,Non-coding,reverse
NC_058381.1_59548266_59548379,-0.47,none,none,Non-coding,reverse
NC_058381.1_60078165_60077979,0,none,none,Non-coding,forward
NC_058381.1_60359266_60359403,0,none,none,Non-coding,reverse
NC_058381.1_629723_629612,0,none,none,Non-coding,forward
NC_058381.1_934156_934336,-0.232,none,none,Non-coding,reverse
NC_058382.1_10720849_10720706,0,none,none,Non-coding,forward
NC_058382.1_11276754_11276652,0,none,none,Non-coding,forward
NC_058382.1_11643523_11643386,0,none,none,Non-coding,forward
NC_058382.1_12855560_12855673,0,none,none,Non-coding,forward
NC_058382.1_13213066_13213269,0,none,none,Non-coding,reverse
NC_058382.1_13257593_13257842,-0.337,none,none,Non-coding,forward
NC_058382.1_13285339_13285029,-0.582,none,none,Non-coding,forward
NC_058382.1_14036004_14035896,0,none,none,Non-coding,forward
NC_058382.1_14420729_14420630,-0.662,none,none,Non-coding,forward
NC_058382.1_14870641_14870437,-0.496,none,none,Non-coding,forward
NC_058382.1_15087923_15088055,0,none,none,Non-coding,forward
NC_058382.1_15277624_15277543,0,none,none,Non-coding,reverse
NC_058382.1_15294518_15294627,0,none,none,Non-coding,forward
NC_058382.1_15332912_15332823,-0.662,none,none,Non-coding,reverse
NC_058382.1_15407989_15407895,0,none,none,Non-coding,forward
NC_058382.1_17384661_17384774,0,none,none,Non-coding,reverse
NC_058382.1_17444430_17444308,0,none,none,Non-coding,reverse
NC_058382.1_17452723_17452585,-0.964,none,none,Non-coding,reverse
NC_058382.1_19892114_19891871,-0.951,none,none,Non-coding,reverse
NC_058382.1_23420530_23420923,-1.499,none,none,Non-coding,reverse
NC_058382.1_25013601_25013418,-0.592,none,none,Non-coding,forward
NC_058382.1_26466903_26466804,-0.463,none,none,Non-coding,reverse
NC_058382.1_26751064_26750967,-1.132,none,none,Non-coding,forward
NC_058382.1_28124450_28124541,-0.727,none,none,Non-coding,reverse
NC_058382.1_28669766_28669872,1.373,none,none,Non-coding,forward
NC_058382.1_3034747_3034432,-0.789,none,none,Non-coding,reverse
NC_058382.1_30977788_30977899,0.047,none,none,Coding,reverse
NC_058382.1_31108146_31108038,-1.129,none,none,Non-coding,reverse
NC_058382.1_31824738_31824471,-0.31,none,none,Non-coding,forward
NC_058382.1_3207083_3206947,0,none,none,Non-coding,forward
NC_058382.1_33641455_33641584,-1.727,none,none,Non-coding,reverse
NC_058382.1_34056171_34056261,-0.696,none,none,Non-coding,reverse
NC_058382.1_35316434_35316282,-0.396,none,none,Non-coding,forward
NC_058382.1_42779330_42779468,-0.127,none,none,Non-coding,reverse
NC_058382.1_43118100_43118187,-0.543,none,none,Non-coding,reverse
NC_058382.1_47626018_47625890,-1.155,none,none,Non-coding,reverse
NC_058382.1_48336267_48336379,0.095,none,none,Coding,reverse
NC_058382.1_5096202_5096068,0.458,none,none,Coding,reverse
NC_058382.1_5097645_5097538,-0.415,none,none,Non-coding,forward
NC_058382.1_55112690_55112796,0,none,none,Non-coding,forward
NC_058382.1_60648999_60648891,0,none,none,Non-coding,forward
NC_058382.1_60743874_60743756,-0.415,none,none,Non-coding,forward
NC_058382.1_61006628_61006734,0,none,none,Non-coding,forward
NC_058382.1_61481165_61481022,-0.395,none,none,Non-coding,forward
NC_058382.1_61528883_61529005,0,none,none,Non-coding,forward
NC_058382.1_6967713_6968094,0,none,none,Non-coding,forward
NC_058382.1_7026806_7027061,-0.041,none,none,Non-coding,forward
NC_058382.1_7037268_7037113,0,none,none,Non-coding,forward
NC_058382.1_7160340_7160476,-1.302,none,none,Non-coding,reverse
NC_058382.1_7449942_7450146,-1.121,none,none,Non-coding,reverse
NC_058382.1_7621185_7621091,0,none,none,Non-coding,forward
NC_058382.1_7673049_7672953,0,none,none,Non-coding,forward
NC_058382.1_7685975_7685773,0,none,none,Non-coding,reverse
NC_058382.1_7720789_7720934,-0.431,none,none,Non-coding,reverse
NC_058382.1_8093155_8093056,-0.448,none,none,Non-coding,forward
NC_058382.1_8229653_8229825,0,none,none,Non-coding,reverse
NC_058382.1_8259830_8259732,0,none,none,Non-coding,reverse
NC_058382.1_8457048_8456907,-0.393,none,none,Non-coding,forward
NC_058382.1_8463812_8463920,0,none,none,Non-coding,reverse
NC_058382.1_8654284_8654387,0,none,none,Non-coding,reverse
NC_058382.1_8999485_8999390,0,none,none,Non-coding,forward
NC_058382.1_9026740_9026840,0,none,none,Non-coding,forward
NC_058382.1_9582691_9582596,-0.555,none,none,Non-coding,reverse
NC_058383.1_15728592_15728393,-0.941,none,none,Non-coding,reverse
NC_058383.1_17006068_17005962,-1.789,none,none,Non-coding,forward
NC_058383.1_17143805_17143675,-0.398,none,none,Non-coding,reverse
NC_058383.1_17382144_17382361,-0.477,none,none,Non-coding,reverse
NC_058383.1_17416292_17416211,0,none,none,Non-coding,forward
NC_058383.1_17774358_17774554,-0.104,none,none,Non-coding,forward
NC_058383.1_18205979_18205787,-0.278,none,none,Non-coding,forward
NC_058383.1_1912192_1912042,0,none,none,Non-coding,forward
NC_058383.1_20607444_20606807,-0.14,none,none,Non-coding,forward
NC_058383.1_21345190_21345595,-0.841,none,none,Non-coding,forward
NC_058383.1_28519205_28519334,-0.392,none,none,Non-coding,reverse
NC_058383.1_29598105_29597992,1.628,none,none,Coding,forward
NC_058383.1_29603983_29603890,-0.397,none,none,Non-coding,forward
NC_058383.1_30682667_30683090,-0.776,none,none,Non-coding,reverse
NC_058383.1_32343260_32343126,-0.647,none,none,Non-coding,forward
NC_058383.1_32548397_32547544,0.423,none,none,Coding,forward
NC_058383.1_37077557_37077704,-0.321,none,none,Non-coding,forward
NC_058383.1_37234017_37234216,-0.44,none,none,Non-coding,reverse
NC_058383.1_39445450_39444950,0,none,none,Non-coding,forward
NC_058383.1_40318151_40318027,0,none,none,Non-coding,forward
NC_058383.1_40405570_40405725,0,none,none,Non-coding,forward
NC_058383.1_40747792_40747711,0,none,none,Non-coding,forward
NC_058383.1_41198750_41198655,-0.653,none,none,Non-coding,reverse
NC_058383.1_4913270_4913371,-0.888,none,none,Non-coding,forward
NC_058383.1_5455547_5455437,-0.238,none,none,Non-coding,reverse
NC_058383.1_5690067_5690170,0,none,none,Non-coding,forward
NC_058383.1_6229541_6229743,-0.901,none,none,Non-coding,forward
NC_058383.1_6806099_6806237,-0.56,none,none,Non-coding,forward
NC_058383.1_7794369_7794457,0,none,none,Non-coding,forward
NC_058383.1_7843019_7842686,0,none,none,Non-coding,reverse
NC_058383.1_956467_956652,0,none,none,Non-coding,forward
NC_058384.1_10344960_10345053,-0.476,none,none,Non-coding,forward
NC_058384.1_10347518_10347608,0,none,none,Non-coding,reverse
NC_058384.1_13528225_13528578,-0.681,none,none,Non-coding,forward
NC_058384.1_15851858_15851982,0,none,none,Non-coding,reverse
NC_058384.1_20897385_20897493,-1.52,none,none,Non-coding,forward
NC_058384.1_2106208_2106362,0,none,none,Non-coding,reverse
NC_058384.1_22053175_22053386,0.24,none,none,Non-coding,forward
NC_058384.1_23449656_23450783,1.175,none,none,Coding,forward
NC_058384.1_25203976_25203834,-1.269,none,none,Non-coding,reverse
NC_058384.1_25210592_25210455,-0.676,none,none,Non-coding,forward
NC_058384.1_26404553_26404449,-1.145,none,none,Non-coding,reverse
NC_058384.1_2679641_2679740,0,none,none,Non-coding,forward
NC_058384.1_2877076_2876833,-1.396,none,none,Non-coding,reverse
NC_058384.1_31758874_31758632,-1.265,none,none,Non-coding,reverse
NC_058384.1_33088465_33088328,0,none,none,Non-coding,forward
NC_058384.1_33247925_33248062,0,none,none,Non-coding,reverse
NC_058384.1_35054100_35054014,-0.678,none,none,Non-coding,forward
NC_058384.1_36390184_36390313,0.294,none,none,Non-coding,reverse
NC_058384.1_39694379_39694276,-0.725,none,none,Non-coding,reverse
NC_058384.1_42431894_42431717,-0.217,none,none,Non-coding,forward
NC_058384.1_42616687_42616557,0,none,none,Non-coding,forward
NC_058384.1_42619527_42619346,-0.575,none,none,Non-coding,forward
NC_058384.1_49842_49985,0,none,none,Non-coding,forward
NC_058384.1_53559661_53559534,-0.799,none,none,Non-coding,forward
NC_058384.1_53651939_53651444,-1.5,none,none,Non-coding,reverse
NC_058384.1_53955129_53954859,-0.089,none,none,Non-coding,forward
NC_058384.1_59187363_59187253,-0.355,none,none,Non-coding,reverse
NC_058384.1_62341617_62341486,-0.698,none,none,Non-coding,reverse
NC_058384.1_63022577_63022754,0,none,none,Non-coding,forward
NC_058384.1_63170833_63170719,-0.261,none,none,Non-coding,reverse
NC_058384.1_65826268_65825989,-4.75e-5,none,none,Non-coding,forward
NC_058384.1_66482237_66482630,-1.643,none,none,Non-coding,reverse
NC_058384.1_66519548_66519409,-0.614,none,none,Non-coding,forward
NC_058384.1_67291833_67291727,-0.805,none,none,Non-coding,forward
NC_058385.1_1142985_1143081,-0.081,none,none,Non-coding,forward
NC_058385.1_12199700_12200144,-0.739,none,none,Non-coding,forward
NC_058385.1_17656701_17656831,-0.116,none,none,Non-coding,reverse
NC_058385.1_23012132_23012022,-0.497,none,none,Non-coding,reverse
NC_058385.1_35713032_35712883,-1.165,none,none,Non-coding,reverse
NC_058385.1_4386957_4386844,-1,none,none,Non-coding,forward
NC_058385.1_44306290_44306428,0,none,none,Non-coding,reverse
NC_058385.1_46161116_46160912,-0.309,none,none,Non-coding,reverse
NC_058385.1_49967046_49966887,-1.512,none,none,Non-coding,reverse
NC_058385.1_62847300_62847075,-1.303,none,none,Non-coding,reverse
NC_058385.1_66476772_66476636,1.475,none,none,Non-coding,forward
NC_058385.1_67035895_67036073,-0.471,none,none,Non-coding,reverse
NC_058385.1_70071993_70072556,-0.579,none,none,Non-coding,reverse
NC_058385.1_73588500_73588401,-1.05,none,none,Non-coding,forward
NC_058385.1_73630747_73630666,-0.587,none,none,Non-coding,reverse
NC_058385.1_74197461_74197669,-0.829,none,none,Non-coding,reverse
NC_058385.1_74338954_74339146,-0.737,none,none,Non-coding,reverse
NC_058385.1_80911691_80911574,0,none,none,Non-coding,reverse
NC_058385.1_81763220_81763100,0,none,none,Non-coding,forward
NC_058385.1_82144243_82144639,0,none,none,Non-coding,forward
NC_058385.1_82478132_82478275,0,none,none,Non-coding,forward
NC_058385.1_82537526_82537390,0,none,none,Non-coding,forward
NC_058385.1_82736171_82736261,0,none,none,Non-coding,forward
NC_058385.1_82878166_82878070,-0.418,none,none,Non-coding,reverse
NC_058385.1_8722490_8722349,0,none,none,Non-coding,forward
NC_058386.1_101073643_101073844,-0.55,none,none,Non-coding,reverse
NC_058386.1_10542672_10542825,0.865,none,none,Coding,forward
NC_058386.1_106918723_106918592,-1.189,none,none,Non-coding,reverse
NC_058386.1_109868967_109868833,-0.21,none,none,Non-coding,reverse
NC_058386.1_110781145_110781252,-0.569,none,none,Non-coding,reverse
NC_058386.1_112322614_112322505,0,none,none,Non-coding,reverse
NC_058386.1_124994372_124994462,0,none,none,Non-coding,forward
NC_058386.1_125692356_125692481,0,none,none,Non-coding,forward
NC_058386.1_125765981_125766110,0,none,none,Non-coding,forward
NC_058386.1_126293644_126293838,-1.063,none,none,Non-coding,forward
NC_058386.1_127236196_127236086,-1.573,none,none,Non-coding,forward
NC_058386.1_13172952_13172871,-0.338,none,none,Non-coding,reverse
NC_058386.1_18121607_18121711,-0.588,none,none,Non-coding,forward
NC_058386.1_27949151_27948971,-0.077,none,none,Non-coding,forward
NC_058386.1_31248209_31249172,1.076,none,none,Coding,forward
NC_058386.1_32984173_32983567,-0.006,none,none,Non-coding,reverse
NC_058386.1_38509726_38509566,1.492,none,none,Non-coding,forward
NC_058386.1_41318817_41318947,-0.536,none,none,Non-coding,reverse
NC_058386.1_41667868_41667972,-0.418,none,none,Non-coding,reverse
NC_058386.1_41815798_41815909,-0.988,none,none,Non-coding,forward
NC_058386.1_42836342_42835743,-0.408,none,none,Non-coding,forward
NC_058386.1_42907289_42907184,-0.274,none,none,Non-coding,reverse
NC_058386.1_46276817_46276683,-1.117,none,none,Non-coding,forward
NC_058386.1_46816280_46816194,-0.614,none,none,Non-coding,forward
NC_058386.1_47827416_47827294,-0.637,none,none,Non-coding,forward
NC_058386.1_48432072_48432188,-0.18,none,none,Non-coding,forward
NC_058386.1_50970278_50970148,-1.516,none,none,Non-coding,reverse
NC_058386.1_53534623_53534760,-0.808,none,none,Non-coding,forward
NC_058386.1_57501119_57501242,0,none,none,Non-coding,forward
NC_058386.1_58057511_58057601,0,none,none,Non-coding,reverse
NC_058386.1_58419454_58419607,-0.851,none,none,Non-coding,forward
NC_058386.1_65559207_65559090,-0.03,none,none,Non-coding,reverse
NC_058386.1_85507024_85507170,0.002,none,none,Coding,forward
NC_058386.1_87954893_87954752,-0.373,none,none,Non-coding,reverse
NC_058386.1_91942931_91942781,-0.467,none,none,Non-coding,forward
NC_058386.1_93796257_93796136,-0.13,none,none,Non-coding,reverse
NC_058386.1_960482_960600,0,none,none,Non-coding,reverse
NC_058386.1_97205176_97205504,-0.027,none,none,Non-coding,reverse
NW_025408497.1_129419_129534,-0.467,none,none,Non-coding,forward
NW_025408510.1_130843_130705,-0.182,none,none,Non-coding,reverse
OffNeg_NC_058368.1_100143404_100143247,-1.128,none,none,Non-coding,forward
OffNeg_NC_058368.1_100944920_100945064,0,none,none,Non-coding,forward
OffNeg_NC_058368.1_10339999_10339865,-1.466,none,none,Non-coding,forward
OffNeg_NC_058368.1_108744_108897,0,none,none,Non-coding,forward
OffNeg_NC_058368.1_11354751_11354850,-0.012,none,none,Non-coding,forward
OffNeg_NC_058368.1_113885875_113885734,-1.293,none,none,Non-coding,reverse
OffNeg_NC_058368.1_114260154_114260058,-0.465,none,none,Non-coding,reverse
OffNeg_NC_058368.1_114513551_114513398,-0.648,none,none,Non-coding,forward
OffNeg_NC_058368.1_114540234_114540317,-0.319,none,none,Non-coding,reverse
OffNeg_NC_058368.1_1149651_1149772,0,none,none,Non-coding,forward
OffNeg_NC_058368.1_115036438_115036639,-0.198,none,none,Non-coding,forward
OffNeg_NC_058368.1_116262586_116262412,0.717,none,none,Non-coding,forward
OffNeg_NC_058368.1_116549380_116549488,-1.248,none,none,Non-coding,forward
OffNeg_NC_058368.1_121418686_121418547,0,none,none,Non-coding,forward
OffNeg_NC_058368.1_122834981_122834852,-0.438,none,none,Non-coding,reverse
OffNeg_NC_058368.1_123601720_123601852,-0.549,none,none,Non-coding,forward
OffNeg_NC_058368.1_127209649_127209560,-0.389,none,none,Non-coding,reverse
OffNeg_NC_058368.1_132522425_132522295,0,none,none,Non-coding,reverse
OffNeg_NC_058368.1_135820738_135820895,2.368,none,none,Coding,forward
OffNeg_NC_058368.1_139073729_139073580,-1.66,none,none,Non-coding,forward
OffNeg_NC_058368.1_139486900_139486810,-0.707,none,none,Non-coding,forward
OffNeg_NC_058368.1_141985495_141985332,-0.36,none,none,Non-coding,forward
OffNeg_NC_058368.1_144199406_144199290,-1.451,none,none,Non-coding,forward
OffNeg_NC_058368.1_1476164_1476058,-1.118,none,none,Non-coding,forward
OffNeg_NC_058368.1_172162181_172162292,-0.335,none,none,Non-coding,forward
OffNeg_NC_058368.1_172841533_172841652,-0.082,none,none,Non-coding,forward
OffNeg_NC_058368.1_174607086_174606873,0,none,none,Non-coding,reverse
OffNeg_NC_058368.1_176376836_176376741,-0.189,none,none,Non-coding,reverse
OffNeg_NC_058368.1_178153059_178152976,-1.682,none,none,Non-coding,reverse
OffNeg_NC_058368.1_186062362_186062255,-0.634,none,none,Non-coding,reverse
OffNeg_NC_058368.1_187313362_187313448,-0.753,none,none,Non-coding,reverse
OffNeg_NC_058368.1_187589220_187589352,-0.337,none,none,Non-coding,forward
OffNeg_NC_058368.1_189823176_189823285,-1.129,none,none,Non-coding,forward
OffNeg_NC_058368.1_192327387_192327550,-0.773,none,none,Non-coding,forward
OffNeg_NC_058368.1_195468379_195468549,-0.771,none,none,Non-coding,forward
OffNeg_NC_058368.1_195674942_195675074,0,none,none,Non-coding,reverse
OffNeg_NC_058368.1_197344342_197344427,-1.031,none,none,Non-coding,forward
OffNeg_NC_058368.1_209242684_209242800,-0.576,none,none,Non-coding,reverse
OffNeg_NC_058368.1_210817187_210817016,-1.483,none,none,Non-coding,reverse
OffNeg_NC_058368.1_211304612_211304762,-0.639,none,none,Non-coding,forward
OffNeg_NC_058368.1_211471101_211470951,-1.181,none,none,Non-coding,reverse
OffNeg_NC_058368.1_211831080_211831224,-0.884,none,none,Non-coding,forward
OffNeg_NC_058368.1_212139249_212139419,-0.818,none,none,Non-coding,reverse
OffNeg_NC_058368.1_218669458_218670340,0.358,none,none,Non-coding,reverse
OffNeg_NC_058368.1_21920699_21920840,-0.755,none,none,Non-coding,reverse
OffNeg_NC_058368.1_227532305_227532156,-1.114,none,none,Non-coding,reverse
OffNeg_NC_058368.1_228160298_228160522,-0.135,none,none,Non-coding,forward
OffNeg_NC_058368.1_235549112_235548974,-1.345,none,none,Non-coding,reverse
OffNeg_NC_058368.1_24429895_24429808,-1.479,none,none,Non-coding,forward
OffNeg_NC_058368.1_24983098_24983259,0.328,none,none,Non-coding,reverse
OffNeg_NC_058368.1_25016218_25016410,0.482,none,none,Non-coding,forward
OffNeg_NC_058368.1_28922554_28922664,-1.32,none,none,Non-coding,reverse
OffNeg_NC_058368.1_36138269_36138141,-1.578,none,none,Non-coding,forward
OffNeg_NC_058368.1_46256226_46256082,2.265,none,none,Coding,reverse
OffNeg_NC_058368.1_51189148_51189025,2.319,none,none,Coding,reverse
OffNeg_NC_058368.1_52701643_52701507,0.294,none,none,Non-coding,reverse
OffNeg_NC_058368.1_5720500_5720605,0.901,none,none,Coding,forward
OffNeg_NC_058368.1_6469301_6469419,0,none,none,Non-coding,reverse
OffNeg_NC_058368.1_67355289_67355371,-0.292,none,none,Non-coding,reverse
OffNeg_NC_058368.1_70915411_70915048,-1.407,none,none,Non-coding,reverse
OffNeg_NC_058368.1_72123430_72123293,0.035,none,none,Non-coding,forward
OffNeg_NC_058368.1_82070506_82070669,0.229,none,none,Coding,forward
OffNeg_NC_058368.1_82335840_82335678,-0.726,none,none,Non-coding,reverse
OffNeg_NC_058368.1_87415496_87415325,-0.636,none,none,Non-coding,forward
OffNeg_NC_058368.1_87866546_87866464,0.942,none,none,Coding,reverse
OffNeg_NC_058368.1_9533893_9533787,-0.426,none,none,Non-coding,forward
OffNeg_NC_058369.1_10170702_10170849,-1.085,none,none,Non-coding,reverse
OffNeg_NC_058369.1_101763682_101763769,-1.05,none,none,Non-coding,reverse
OffNeg_NC_058369.1_10331009_10330773,-0.367,none,none,Non-coding,forward
OffNeg_NC_058369.1_11366856_11366725,-1.046,none,none,Non-coding,reverse
OffNeg_NC_058369.1_12296002_12295858,-0.648,none,none,Non-coding,reverse
OffNeg_NC_058369.1_12351443_12351298,-0.289,none,none,Non-coding,forward
OffNeg_NC_058369.1_125610264_125610164,-0.377,none,none,Non-coding,forward
OffNeg_NC_058369.1_12707516_12707350,0,none,none,Non-coding,forward
OffNeg_NC_058369.1_12937217_12937025,-0.492,none,none,Non-coding,forward
OffNeg_NC_058369.1_13417351_13417606,-0.722,none,none,Non-coding,forward
OffNeg_NC_058369.1_13565318_13565126,0,none,none,Non-coding,forward
OffNeg_NC_058369.1_13576224_13576018,-0.641,none,none,Non-coding,forward
OffNeg_NC_058369.1_139601925_139601797,-1.178,none,none,Non-coding,forward
OffNeg_NC_058369.1_140810418_140810775,-1.789,none,none,Non-coding,reverse
OffNeg_NC_058369.1_145194018_145193897,0,none,none,Non-coding,reverse
OffNeg_NC_058369.1_146136242_146136029,-0.584,none,none,Non-coding,forward
OffNeg_NC_058369.1_146400821_146400912,-0.504,none,none,Non-coding,forward
OffNeg_NC_058369.1_148323541_148323358,-1.939,none,none,Non-coding,forward
OffNeg_NC_058369.1_150665936_150665764,-0.256,none,none,Non-coding,forward
OffNeg_NC_058369.1_151137441_151137321,-1.832,none,none,Non-coding,forward
OffNeg_NC_058369.1_153033853_153033751,-0.189,none,none,Non-coding,forward
OffNeg_NC_058369.1_153604150_153603933,-1.44,none,none,Non-coding,reverse
OffNeg_NC_058369.1_153610054_153609960,-0.527,none,none,Non-coding,forward
OffNeg_NC_058369.1_154597034_154597165,-0.45,none,none,Non-coding,reverse
OffNeg_NC_058369.1_154668047_154667905,-0.943,none,none,Non-coding,forward
OffNeg_NC_058369.1_154741843_154741725,0,none,none,Non-coding,reverse
OffNeg_NC_058369.1_15557252_15557380,0.362,none,none,Non-coding,reverse
OffNeg_NC_058369.1_155972863_155972667,-1.054,none,none,Non-coding,forward
OffNeg_NC_058369.1_156879842_156880021,-1.666,none,none,Non-coding,forward
OffNeg_NC_058369.1_160370390_160370534,-1.081,none,none,Non-coding,reverse
OffNeg_NC_058369.1_162310556_162310710,-1.098,none,none,Non-coding,forward
OffNeg_NC_058369.1_163324861_163324754,0,none,none,Non-coding,forward
OffNeg_NC_058369.1_163474157_163473983,-1.409,none,none,Non-coding,reverse
OffNeg_NC_058369.1_163982066_163982222,-1.128,none,none,Non-coding,reverse
OffNeg_NC_058369.1_164652416_164652512,-0.432,none,none,Non-coding,reverse
OffNeg_NC_058369.1_166177501_166177600,0.561,none,none,Coding,reverse
OffNeg_NC_058369.1_16867725_16867853,-1.77,none,none,Non-coding,reverse
OffNeg_NC_058369.1_168992038_168991903,0,none,none,Non-coding,reverse
OffNeg_NC_058369.1_17668550_17668669,-1.727,none,none,Non-coding,forward
OffNeg_NC_058369.1_17903560_17903447,0,none,none,Non-coding,reverse
OffNeg_NC_058369.1_18290538_18290412,-0.226,none,none,Non-coding,forward
OffNeg_NC_058369.1_18424421_18424229,0,none,none,Non-coding,reverse
OffNeg_NC_058369.1_18757658_18757739,-0.49,none,none,Non-coding,forward
OffNeg_NC_058369.1_18772769_18772943,0,none,none,Non-coding,reverse
OffNeg_NC_058369.1_19071734_19071832,0.448,none,none,Non-coding,forward
OffNeg_NC_058369.1_20667425_20667530,-0.75,none,none,Non-coding,forward
OffNeg_NC_058369.1_21289481_21289328,-0.634,none,none,Non-coding,forward
OffNeg_NC_058369.1_25584906_25584711,0.841,none,none,Non-coding,forward
OffNeg_NC_058369.1_25635943_25635773,-0.733,none,none,Non-coding,forward
OffNeg_NC_058369.1_26150677_26150815,-0.731,none,none,Non-coding,reverse
OffNeg_NC_058369.1_26186686_26186572,-1.163,none,none,Non-coding,reverse
OffNeg_NC_058369.1_34663773_34663657,-1.02,none,none,Non-coding,reverse
OffNeg_NC_058369.1_38388531_38388348,-0.878,none,none,Non-coding,reverse
OffNeg_NC_058369.1_39892025_39891897,-1.396,none,none,Non-coding,forward
OffNeg_NC_058369.1_41294467_41294232,-0.131,none,none,Non-coding,forward
OffNeg_NC_058369.1_447851_448035,0,none,none,Non-coding,forward
OffNeg_NC_058369.1_464225_464350,0.012,none,none,Coding,forward
OffNeg_NC_058369.1_46429481_46429623,-0.383,none,none,Non-coding,forward
OffNeg_NC_058369.1_4653246_4653153,0,none,none,Non-coding,forward
OffNeg_NC_058369.1_4680852_4681040,-1.104,none,none,Non-coding,reverse
OffNeg_NC_058369.1_51356654_51356750,-0.518,none,none,Non-coding,reverse
OffNeg_NC_058369.1_52160788_52160892,-0.644,none,none,Non-coding,reverse
OffNeg_NC_058369.1_5259142_5259310,-1.089,none,none,Non-coding,forward
OffNeg_NC_058369.1_53234602_53234463,0,none,none,Non-coding,forward
OffNeg_NC_058369.1_545161_545045,0,none,none,Non-coding,forward
OffNeg_NC_058369.1_55439947_55439812,-0.558,none,none,Non-coding,forward
OffNeg_NC_058369.1_56025990_56026086,-0.833,none,none,Non-coding,forward
OffNeg_NC_058369.1_5784665_5784761,0.272,none,none,Coding,reverse
OffNeg_NC_058369.1_5839175_5839323,-0.433,none,none,Non-coding,reverse
OffNeg_NC_058369.1_59677801_59677665,-0.453,none,none,Non-coding,forward
OffNeg_NC_058369.1_60744698_60744792,-1.362,none,none,Non-coding,reverse
OffNeg_NC_058369.1_61784881_61784676,-0.319,none,none,Non-coding,forward
OffNeg_NC_058369.1_61837124_61836977,-0.365,none,none,Non-coding,reverse
OffNeg_NC_058369.1_70155111_70155294,0,none,none,Non-coding,reverse
OffNeg_NC_058369.1_7523720_7523607,-0.006,none,none,Non-coding,forward
OffNeg_NC_058369.1_76537410_76537755,-1.003,none,none,Non-coding,forward
OffNeg_NC_058369.1_77229668_77229751,-1.163,none,none,Non-coding,forward
OffNeg_NC_058369.1_7771156_7771026,-0.61,none,none,Non-coding,forward
OffNeg_NC_058369.1_78041873_78041726,-0.14,none,none,Non-coding,forward
OffNeg_NC_058369.1_7950460_7950120,0.713,none,none,Coding,forward
OffNeg_NC_058369.1_8004683_8004768,0,none,none,Non-coding,forward
OffNeg_NC_058369.1_82002697_82002602,0.276,none,none,Non-coding,forward
OffNeg_NC_058369.1_82013949_82013820,0.053,none,none,Non-coding,reverse
OffNeg_NC_058369.1_8392672_8392795,0.566,none,none,Coding,reverse
OffNeg_NC_058369.1_86818329_86818212,-0.605,none,none,Non-coding,forward
OffNeg_NC_058369.1_95565003_95565107,-0.594,none,none,Non-coding,forward
OffNeg_NC_058369.1_96740917_96741058,-0.529,none,none,Non-coding,forward
OffNeg_NC_058369.1_96820261_96820383,0.67,none,none,Non-coding,reverse
OffNeg_NC_058369.1_9890785_9890478,-0.907,none,none,Non-coding,forward
OffNeg_NC_058369.1_9932295_9932457,-0.503,none,none,Non-coding,reverse
OffNeg_NC_058370.1_101336856_101337025,0.799,none,none,Non-coding,reverse
OffNeg_NC_058370.1_102895241_102895351,-0.15,none,none,Non-coding,forward
OffNeg_NC_058370.1_110165162_110165291,0,none,none,Non-coding,forward
OffNeg_NC_058370.1_114045126_114044992,-1.236,none,none,Non-coding,reverse
OffNeg_NC_058370.1_114319717_114319630,-0.474,none,none,Non-coding,forward
OffNeg_NC_058370.1_117837445_117837335,0,none,none,Non-coding,reverse
