Name,Score,Start,End,Label,Direction
NC_066868.1_15540249_15540166,0.491,none,none,Coding,reverse
NC_066868.1_15811700_15811589,-0.798,none,none,Non-coding,forward
NC_066868.1_15811877_15811777,-0.474,none,none,Non-coding,reverse
NC_066868.1_17145992_17146088,-0.911,none,none,Non-coding,reverse
NC_066868.1_17713981_17713636,0.02,none,none,Coding,reverse
NC_066868.1_18200909_18200996,0.542,none,none,Non-coding,reverse
NC_066868.1_1917994_1918132,-0.288,none,none,Non-coding,forward
NC_066868.1_19242284_19242426,-0.3,none,none,Non-coding,reverse
NC_066868.1_20800952_20800827,-0.088,none,none,Non-coding,reverse
NC_066868.1_21299028_21298905,0,none,none,Non-coding,forward
NC_066868.1_21379644_21379552,0.903,none,none,Coding,reverse
NC_066868.1_21534703_21534502,-0.553,none,none,Non-coding,forward
NC_066868.1_22590695_22590530,-0.928,none,none,Non-coding,forward
NC_066868.1_22674818_22674948,-0.699,none,none,Non-coding,forward
NC_066868.1_22710524_22709885,0.663,none,none,Coding,forward
NC_066868.1_22956720_22956558,-0.413,none,none,Non-coding,reverse
NC_066868.1_23384140_23384270,-0.724,none,none,Non-coding,forward
NC_066868.1_23440928_23441061,-0.439,none,none,Non-coding,reverse
NC_066868.1_23525598_23525512,-0.31,none,none,Non-coding,forward
NC_066868.1_23693351_23693486,-0.676,none,none,Non-coding,reverse
NC_066868.1_23846216_23846122,0.386,none,none,Coding,reverse
NC_066868.1_23951850_23951998,-1.207,none,none,Non-coding,reverse
NC_066868.1_24139442_24139589,0,none,none,Non-coding,forward
NC_066868.1_24184082_24184722,-0.1,none,none,Non-coding,forward
NC_066868.1_24235186_24235319,-0.708,none,none,Non-coding,reverse
NC_066868.1_24621623_24621489,-0.782,none,none,Non-coding,reverse
NC_066868.1_24625310_24625099,0.254,none,none,Coding,forward
NC_066868.1_24659919_24659703,-0.763,none,none,Non-coding,forward
NC_066868.1_24787820_24787928,-1.361,none,none,Non-coding,forward
NC_066868.1_25123972_25124131,0.482,none,none,Coding,forward
NC_066868.1_25170433_25171069,-0.174,none,none,Non-coding,forward
NC_066868.1_25262600_25262723,-1.695,none,none,Non-coding,forward
NC_066868.1_25350416_25350097,-1.463,none,none,Non-coding,forward
NC_066868.1_25495241_25495453,-0.838,none,none,Non-coding,reverse
NC_066868.1_25580427_25580636,-0.858,none,none,Non-coding,reverse
NC_066868.1_25595296_25595413,-0.22,none,none,Non-coding,forward
NC_066868.1_25653471_25653597,0,none,none,Non-coding,forward
NC_066868.1_25687152_25687005,-1.078,none,none,Non-coding,reverse
NC_066868.1_25759461_25759624,0.295,none,none,Coding,forward
NC_066868.1_26028856_26028723,0,none,none,Non-coding,forward
NC_066868.1_26196798_26196993,-0.746,none,none,Non-coding,forward
NC_066868.1_27026467_27026314,-0.901,none,none,Non-coding,reverse
NC_066868.1_27576255_27576361,-0.668,none,none,Non-coding,forward
NC_066868.1_27768635_27768788,1.615,none,none,Non-coding,forward
NC_066868.1_27869577_27869811,-1.485,none,none,Non-coding,reverse
NC_066868.1_28020047_28019917,-0.312,none,none,Non-coding,forward
NC_066868.1_28123333_28123465,-0.611,none,none,Non-coding,reverse
NC_066868.1_28151000_28151215,0,none,none,Non-coding,reverse
NC_066868.1_28173035_28172841,0.474,none,none,Coding,reverse
NC_066868.1_28271499_28271599,-1.314,none,none,Non-coding,forward
NC_066868.1_28281842_28281698,-1.271,none,none,Non-coding,reverse
NC_066868.1_28298260_28298480,-0.499,none,none,Non-coding,reverse
NC_066868.1_3059596_3059756,-0.926,none,none,Non-coding,reverse
NC_066868.1_4222258_4222159,3.362,none,none,Non-coding,forward
NC_066868.1_5004900_5004819,-0.315,none,none,Non-coding,reverse
NC_066868.1_5667389_5667494,-0.754,none,none,Non-coding,forward
NC_066868.1_6171204_6171333,0.518,none,none,Non-coding,reverse
NC_066868.1_7448665_7448830,0.063,none,none,Non-coding,reverse
NC_066868.1_8244878_8245019,-1.386,none,none,Non-coding,forward
NC_066868.1_8378451_8378217,-0.887,none,none,Non-coding,forward
NC_066868.1_9194572_9194143,0.382,none,none,Coding,forward
NC_066868.1_927224_927114,1.312,none,none,Coding,forward
NC_066868.1_9736883_9737035,-0.5,none,none,Non-coding,reverse
NW_026123946.1_25488_25198,-0.536,none,none,Non-coding,forward
OffNeg_NC_066857.1_10150200_10150119,0.091,none,none,Non-coding,forward
OffNeg_NC_066857.1_10185436_10185211,-0.726,none,none,Non-coding,forward
OffNeg_NC_066857.1_1031973_1031838,1.231,none,none,Non-coding,forward
OffNeg_NC_066857.1_1046858_1046688,1.419,none,none,Non-coding,forward
OffNeg_NC_066857.1_1058868_1058588,0.522,none,none,Non-coding,forward
OffNeg_NC_066857.1_11401730_11401630,2.681,none,none,Non-coding,reverse
OffNeg_NC_066857.1_11699537_11699322,0.637,none,none,Non-coding,reverse
OffNeg_NC_066857.1_1188562_1189007,-0.082,none,none,Non-coding,forward
OffNeg_NC_066857.1_13060604_13060704,-0.591,none,none,Non-coding,reverse
OffNeg_NC_066857.1_1330646_1330741,2.613,none,none,Non-coding,forward
OffNeg_NC_066857.1_1519602_1519505,0.844,none,none,Non-coding,reverse
OffNeg_NC_066857.1_15305570_15305110,0.443,none,none,Non-coding,reverse
OffNeg_NC_066857.1_15413202_15412541,-0.055,none,none,Non-coding,reverse
OffNeg_NC_066857.1_1619049_1618949,-0.224,none,none,Non-coding,reverse
OffNeg_NC_066857.1_1624634_1624534,1.084,none,none,Non-coding,reverse
OffNeg_NC_066857.1_16321748_16321830,0,none,none,Non-coding,reverse
OffNeg_NC_066857.1_16451381_16451266,2.944,none,none,Non-coding,forward
OffNeg_NC_066857.1_16597880_16597985,-0.239,none,none,Non-coding,forward
OffNeg_NC_066857.1_16906070_16906463,-0.74,none,none,Non-coding,reverse
OffNeg_NC_066857.1_17217112_17216979,-0.622,none,none,Non-coding,reverse
OffNeg_NC_066857.1_17421844_17421982,1.624,none,none,Non-coding,forward
OffNeg_NC_066857.1_17441800_17441614,-0.724,none,none,Non-coding,reverse
OffNeg_NC_066857.1_1746074_1746167,0,none,none,Non-coding,forward
OffNeg_NC_066857.1_17552309_17551650,0.682,none,none,Non-coding,forward
OffNeg_NC_066857.1_17567408_17567294,-0.586,none,none,Non-coding,reverse
OffNeg_NC_066857.1_1864776_1864649,-0.006,none,none,Non-coding,forward
OffNeg_NC_066857.1_1997165_1997066,0.844,none,none,Non-coding,reverse
OffNeg_NC_066857.1_20708049_20707949,1.773,none,none,Non-coding,reverse
OffNeg_NC_066857.1_2110250_2110078,2.287,none,none,Non-coding,reverse
OffNeg_NC_066857.1_21308024_21307620,0.421,none,none,Non-coding,reverse
OffNeg_NC_066857.1_22785337_22785513,-0.381,none,none,Non-coding,reverse
OffNeg_NC_066857.1_2280365_2280469,-0.319,none,none,Non-coding,reverse
OffNeg_NC_066857.1_2333573_2333728,0.544,none,none,Coding,forward
OffNeg_NC_066857.1_23377299_23377569,0.51,none,none,Non-coding,forward
OffNeg_NC_066857.1_25204442_25204559,0.954,none,none,Coding,forward
OffNeg_NC_066857.1_26252485_26252393,-0.261,none,none,Non-coding,forward
OffNeg_NC_066857.1_27026603_27026687,1.308,none,none,Non-coding,forward
OffNeg_NC_066857.1_28952234_28952411,0.668,none,none,Coding,forward
OffNeg_NC_066857.1_29128090_29127889,0.015,none,none,Coding,reverse
OffNeg_NC_066857.1_2914258_2914426,2.688,none,none,Non-coding,forward
OffNeg_NC_066857.1_30374414_30373299,-0.198,none,none,Non-coding,forward
OffNeg_NC_066857.1_30431996_30432272,2.934,none,none,Non-coding,reverse
OffNeg_NC_066857.1_307584_307766,-1.091,none,none,Non-coding,reverse
OffNeg_NC_066857.1_30803104_30803016,-0.196,none,none,Non-coding,reverse
OffNeg_NC_066857.1_3097522_3097423,-0.966,none,none,Non-coding,forward
OffNeg_NC_066857.1_3102072_3101911,-0.483,none,none,Non-coding,reverse
OffNeg_NC_066857.1_31435156_31435033,0.19,none,none,Non-coding,forward
OffNeg_NC_066857.1_31835027_31834910,3.931,none,none,Non-coding,reverse
OffNeg_NC_066857.1_31857979_31858065,0.629,none,none,Non-coding,forward
OffNeg_NC_066857.1_3186680_3187211,1.821,none,none,Non-coding,reverse
OffNeg_NC_066857.1_32499935_32500387,1.063,none,none,Non-coding,forward
OffNeg_NC_066857.1_32712614_32712476,1.433,none,none,Non-coding,forward
OffNeg_NC_066857.1_32742241_32742364,4.558,none,none,Non-coding,forward
OffNeg_NC_066857.1_32873730_32873649,1.485,none,none,Non-coding,reverse
OffNeg_NC_066857.1_3296212_3296410,1.356,none,none,Non-coding,reverse
OffNeg_NC_066857.1_33200420_33200189,0.38,none,none,Non-coding,reverse
OffNeg_NC_066857.1_33487543_33487713,1.104,none,none,Non-coding,reverse
OffNeg_NC_066857.1_33503834_33503946,1.008,none,none,Non-coding,reverse
OffNeg_NC_066857.1_33791747_33791663,0,none,none,Non-coding,reverse
OffNeg_NC_066857.1_34037083_34036989,1.3,none,none,Non-coding,forward
OffNeg_NC_066857.1_34047793_34047686,1.657,none,none,Coding,reverse
OffNeg_NC_066857.1_34119569_34119680,-0.474,none,none,Non-coding,forward
OffNeg_NC_066857.1_34442833_34442593,0.73,none,none,Non-coding,forward
OffNeg_NC_066857.1_34759433_34759325,2.108,none,none,Non-coding,forward
OffNeg_NC_066857.1_34761952_34761869,2.095,none,none,Non-coding,forward
OffNeg_NC_066857.1_34787118_34787219,2.591,none,none,Non-coding,forward
OffNeg_NC_066857.1_34975853_34975679,3.011,none,none,Non-coding,reverse
OffNeg_NC_066857.1_35161021_35160921,1.813,none,none,Non-coding,reverse
OffNeg_NC_066857.1_35275055_35274962,0.111,none,none,Non-coding,reverse
OffNeg_NC_066857.1_35486963_35487163,4.824,none,none,Non-coding,reverse
OffNeg_NC_066857.1_35688539_35687997,0.364,none,none,Coding,forward
OffNeg_NC_066857.1_3591450_3591565,0.904,none,none,Non-coding,forward
OffNeg_NC_066857.1_36624687_36624843,3.885,none,none,Non-coding,forward
OffNeg_NC_066857.1_36746345_36746458,0.091,none,none,Coding,reverse
OffNeg_NC_066857.1_36747366_36747559,1.228,none,none,Non-coding,reverse
OffNeg_NC_066857.1_36803632_36803776,1.883,none,none,Non-coding,forward
OffNeg_NC_066857.1_36841918_36842156,0.786,none,none,Non-coding,forward
OffNeg_NC_066857.1_37033500_37033231,2.95,none,none,Coding,reverse
OffNeg_NC_066857.1_37180275_37180395,1.431,none,none,Non-coding,forward
OffNeg_NC_066857.1_37368414_37368273,1.77,none,none,Non-coding,reverse
OffNeg_NC_066857.1_37409909_37409819,2.58,none,none,Non-coding,reverse
OffNeg_NC_066857.1_37530596_37530510,2.008,none,none,Non-coding,forward
OffNeg_NC_066857.1_37600016_37600130,0.807,none,none,Non-coding,forward
OffNeg_NC_066857.1_37600282_37600888,0.701,none,none,Non-coding,forward
OffNeg_NC_066857.1_37654047_37653915,0.186,none,none,Non-coding,reverse
OffNeg_NC_066857.1_37657131_37656339,-0.153,none,none,Non-coding,forward
OffNeg_NC_066857.1_37703180_37703363,0,none,none,Non-coding,forward
OffNeg_NC_066857.1_37860920_37860721,-0.374,none,none,Non-coding,reverse
OffNeg_NC_066857.1_37895762_37895889,-0.103,none,none,Non-coding,forward
OffNeg_NC_066857.1_38043589_38043488,2.293,none,none,Non-coding,forward
OffNeg_NC_066857.1_412289_412169,0.687,none,none,Coding,forward
OffNeg_NC_066857.1_619755_619659,0.338,none,none,Non-coding,reverse
OffNeg_NC_066857.1_6898528_6898420,-0.292,none,none,Non-coding,reverse
OffNeg_NC_066857.1_705171_705726,-0.077,none,none,Non-coding,forward
OffNeg_NC_066857.1_766827_766551,-0.288,none,none,Non-coding,forward
OffNeg_NC_066857.1_7975963_7976105,-0.404,none,none,Non-coding,reverse
OffNeg_NC_066857.1_849314_849395,0.375,none,none,Non-coding,reverse
OffNeg_NC_066857.1_868000_868081,2.587,none,none,Non-coding,forward
OffNeg_NC_066857.1_9437883_9438093,-0.025,none,none,Non-coding,reverse
OffNeg_NC_066857.1_962533_962323,0.959,none,none,Coding,reverse
OffNeg_NC_066857.1_9729347_9729433,-0.426,none,none,Non-coding,forward
OffNeg_NC_066858.1_10051535_10051285,-0.708,none,none,Non-coding,reverse
OffNeg_NC_066858.1_1008452_1008574,-0.294,none,none,Non-coding,forward
OffNeg_NC_066858.1_105452_105671,1.577,none,none,Non-coding,forward
OffNeg_NC_066858.1_11527378_11527469,0.413,none,none,Coding,reverse
OffNeg_NC_066858.1_1163254_1163350,0.112,none,none,Non-coding,reverse
OffNeg_NC_066858.1_11878761_11878572,-1.092,none,none,Non-coding,reverse
OffNeg_NC_066858.1_11898567_11898672,-0.006,none,none,Non-coding,reverse
OffNeg_NC_066858.1_11936281_11936077,-0.673,none,none,Non-coding,reverse
OffNeg_NC_066858.1_1293476_1293371,0.143,none,none,Non-coding,forward
OffNeg_NC_066858.1_1310652_1310801,1.869,none,none,Coding,forward
OffNeg_NC_066858.1_13343740_13343634,-0.647,none,none,Non-coding,reverse
OffNeg_NC_066858.1_13585684_13585419,3.432,none,none,Non-coding,reverse
OffNeg_NC_066858.1_13587818_13587713,0.867,none,none,Non-coding,reverse
OffNeg_NC_066858.1_13937133_13936731,2.089,none,none,Non-coding,reverse
OffNeg_NC_066858.1_13972228_13972783,0.275,none,none,Coding,forward
OffNeg_NC_066858.1_14491139_14491456,0.178,none,none,Non-coding,forward
OffNeg_NC_066858.1_14814039_14814244,0.532,none,none,Coding,reverse
OffNeg_NC_066858.1_15081683_15081526,-1.165,none,none,Non-coding,reverse
OffNeg_NC_066858.1_15178087_15177582,2.938,none,none,Coding,forward
OffNeg_NC_066858.1_162480_162579,0.043,none,none,Non-coding,forward
OffNeg_NC_066858.1_1665370_1665529,0.957,none,none,Non-coding,forward
OffNeg_NC_066858.1_1691446_1691532,0,none,none,Non-coding,forward
OffNeg_NC_066858.1_17114086_17114208,-0.861,none,none,Non-coding,forward
OffNeg_NC_066858.1_17199970_17199751,0,none,none,Non-coding,reverse
OffNeg_NC_066858.1_17263152_17263582,0.237,none,none,Coding,reverse
OffNeg_NC_066858.1_1737426_1737548,3.052,none,none,Non-coding,reverse
OffNeg_NC_066858.1_1851849_1851965,0,none,none,Non-coding,forward
OffNeg_NC_066858.1_19015050_19015185,-0.668,none,none,Non-coding,reverse
OffNeg_NC_066858.1_19079569_19079990,-0.566,none,none,Non-coding,forward
OffNeg_NC_066858.1_19080092_19080775,-0.185,none,none,Non-coding,forward
OffNeg_NC_066858.1_19194719_19194471,0.254,none,none,Non-coding,forward
OffNeg_NC_066858.1_1981403_1981261,3.026,none,none,Non-coding,reverse
OffNeg_NC_066858.1_2020482_2020047,1.601,none,none,Coding,forward
OffNeg_NC_066858.1_20645233_20644861,-0.914,none,none,Non-coding,forward
OffNeg_NC_066858.1_2102885_2102985,0.596,none,none,Non-coding,reverse
OffNeg_NC_066858.1_2106042_2105351,1.863,none,none,Non-coding,reverse
OffNeg_NC_066858.1_21561348_21560601,-0.138,none,none,Non-coding,reverse
OffNeg_NC_066858.1_21648108_21648370,-1.118,none,none,Non-coding,reverse
OffNeg_NC_066858.1_22033165_22033313,2.161,none,none,Non-coding,forward
OffNeg_NC_066858.1_22137045_22136947,1.312,none,none,Coding,forward
OffNeg_NC_066858.1_22345475_22345602,0,none,none,Non-coding,reverse
OffNeg_NC_066858.1_22575095_22574973,0.223,none,none,Non-coding,forward
OffNeg_NC_066858.1_229765_229601,-0.932,none,none,Non-coding,forward
OffNeg_NC_066858.1_23549004_23548266,0.412,none,none,Non-coding,reverse
OffNeg_NC_066858.1_23554077_23554203,1.321,none,none,Non-coding,reverse
OffNeg_NC_066858.1_23668236_23668048,0.851,none,none,Non-coding,reverse
OffNeg_NC_066858.1_23876831_23876324,1.51,none,none,Non-coding,reverse
OffNeg_NC_066858.1_23981922_23981833,-0.243,none,none,Non-coding,reverse
OffNeg_NC_066858.1_24230416_24229521,0.151,none,none,Coding,forward
OffNeg_NC_066858.1_24236266_24236133,0,none,none,Non-coding,forward
OffNeg_NC_066858.1_24347644_24348145,0.532,none,none,Non-coding,reverse
OffNeg_NC_066858.1_24403490_24403826,-0.128,none,none,Non-coding,forward
OffNeg_NC_066858.1_2452785_2452890,0.803,none,none,Coding,forward
OffNeg_NC_066858.1_24920998_24920916,0.08,none,none,Non-coding,forward
OffNeg_NC_066858.1_25130003_25130146,0.542,none,none,Non-coding,forward
OffNeg_NC_066858.1_25393273_25393090,-1.093,none,none,Non-coding,forward
OffNeg_NC_066858.1_25487001_25486815,1.523,none,none,Non-coding,reverse
OffNeg_NC_066858.1_25601641_25601269,0.56,none,none,Non-coding,forward
OffNeg_NC_066858.1_25614664_25614799,0,none,none,Non-coding,reverse
OffNeg_NC_066858.1_25629437_25629122,1.339,none,none,Coding,reverse
OffNeg_NC_066858.1_25691650_25691542,-1.096,none,none,Non-coding,forward
OffNeg_NC_066858.1_25738125_25738043,1.431,none,none,Coding,forward
OffNeg_NC_066858.1_25754406_25754198,0.273,none,none,Coding,reverse
OffNeg_NC_066858.1_25795550_25795848,0.984,none,none,Non-coding,reverse
OffNeg_NC_066858.1_26003271_26003435,-0.766,none,none,Non-coding,reverse
OffNeg_NC_066858.1_26160882_26161068,0.988,none,none,Non-coding,reverse
OffNeg_NC_066858.1_2842933_2842740,0.322,none,none,Non-coding,forward
OffNeg_NC_066858.1_3170850_3171101,3.717,none,none,Non-coding,reverse
OffNeg_NC_066858.1_3209327_3209515,0.126,none,none,Non-coding,forward
OffNeg_NC_066858.1_4292571_4292454,-1.029,none,none,Non-coding,reverse
OffNeg_NC_066858.1_5221045_5221127,-0.662,none,none,Non-coding,forward
OffNeg_NC_066858.1_6623767_6623674,-0.117,none,none,Non-coding,reverse
OffNeg_NC_066858.1_7021138_7020761,-0.591,none,none,Non-coding,reverse
OffNeg_NC_066858.1_7825044_7825159,0.486,none,none,Coding,forward
OffNeg_NC_066858.1_7919889_7919998,-0.133,none,none,Non-coding,reverse
OffNeg_NC_066858.1_834512_835181,-0.104,none,none,Non-coding,reverse
OffNeg_NC_066858.1_885561_884694,-0.192,none,none,Non-coding,reverse
OffNeg_NC_066858.1_931188_931330,-0.556,none,none,Non-coding,reverse
OffNeg_NC_066858.1_9837735_9837954,-0.767,none,none,Non-coding,forward
OffNeg_NC_066859.1_12981162_12981415,-1.068,none,none,Non-coding,forward
OffNeg_NC_066859.1_1339814_1339685,1.087,none,none,Coding,forward
OffNeg_NC_066859.1_14801442_14801903,0.164,none,none,Coding,reverse
OffNeg_NC_066859.1_17689926_17690011,-0.292,none,none,Non-coding,reverse
OffNeg_NC_066859.1_17747060_17747353,0.605,none,none,Non-coding,reverse
OffNeg_NC_066859.1_1907693_1907849,0,none,none,Non-coding,reverse
OffNeg_NC_066859.1_1921438_1921861,0.482,none,none,Non-coding,reverse
OffNeg_NC_066859.1_1973489_1973365,-0.077,none,none,Non-coding,reverse
OffNeg_NC_066859.1_20444867_20444705,-0.88,none,none,Non-coding,forward
OffNeg_NC_066859.1_21526656_21526740,3.957,none,none,Non-coding,reverse
OffNeg_NC_066859.1_21876360_21876570,1.603,none,none,Non-coding,reverse
OffNeg_NC_066859.1_22630173_22630258,1.482,none,none,Non-coding,forward
OffNeg_NC_066859.1_23623046_23623164,0.717,none,none,Non-coding,reverse
OffNeg_NC_066859.1_23863069_23862414,1.289,none,none,Non-coding,forward
OffNeg_NC_066859.1_24147605_24147773,1.855,none,none,Non-coding,reverse
OffNeg_NC_066859.1_2431320_2431230,1.024,none,none,Coding,reverse
OffNeg_NC_066859.1_24995669_24995397,0.506,none,none,Non-coding,forward
OffNeg_NC_066859.1_25155847_25156076,0.145,none,none,Non-coding,reverse
OffNeg_NC_066859.1_25215761_25215655,1.806,none,none,Non-coding,forward
OffNeg_NC_066859.1_25225644_25225857,0.967,none,none,Non-coding,reverse
OffNeg_NC_066859.1_25245297_25245387,4.888,none,none,Non-coding,reverse
OffNeg_NC_066859.1_25295289_25295520,0.205,none,none,Coding,forward
OffNeg_NC_066859.1_25322141_25322034,2.207,none,none,Non-coding,reverse
OffNeg_NC_066859.1_25392891_25392621,1.188,none,none,Non-coding,reverse
OffNeg_NC_066859.1_25675436_25675617,0.56,none,none,Non-coding,reverse
OffNeg_NC_066859.1_25726130_25726332,2.89,none,none,Non-coding,reverse
OffNeg_NC_066859.1_26336941_26336534,1.715,none,none,Non-coding,reverse
OffNeg_NC_066859.1_26460431_26460340,2.009,none,none,Non-coding,reverse
OffNeg_NC_066859.1_26713402_26714068,0.262,none,none,Non-coding,forward
OffNeg_NC_066859.1_26757278_26756894,0.362,none,none,Non-coding,forward
OffNeg_NC_066859.1_26984136_26984019,-0.706,none,none,Non-coding,reverse
OffNeg_NC_066859.1_27295447_27295589,0.095,none,none,Non-coding,reverse
OffNeg_NC_066859.1_27801107_27801213,1.206,none,none,Coding,forward
OffNeg_NC_066859.1_27865799_27865707,-0.176,none,none,Non-coding,reverse
OffNeg_NC_066859.1_28150038_28150236,1.56,none,none,Non-coding,forward
OffNeg_NC_066859.1_28195561_28196027,1.505,none,none,Non-coding,forward
OffNeg_NC_066859.1_28304321_28304150,-0.216,none,none,Non-coding,forward
OffNeg_NC_066859.1_28491681_28491770,0,none,none,Non-coding,reverse
OffNeg_NC_066859.1_28670913_28670825,0.679,none,none,Non-coding,reverse
OffNeg_NC_066859.1_28909699_28910094,-0.552,none,none,Non-coding,reverse
OffNeg_NC_066859.1_28927288_28927411,2.603,none,none,Non-coding,forward
OffNeg_NC_066859.1_29091823_29091712,-3,none,none,Non-coding,forward
OffNeg_NC_066859.1_29195777_29195563,-0.354,none,none,Non-coding,reverse
OffNeg_NC_066859.1_29292708_29293462,-0.245,none,none,Non-coding,forward
OffNeg_NC_066859.1_29680204_29679906,-0.544,none,none,Non-coding,forward
OffNeg_NC_066859.1_29755824_29756328,0.389,none,none,Non-coding,forward
OffNeg_NC_066859.1_29811535_29811407,2.821,none,none,Non-coding,forward
OffNeg_NC_066859.1_30199164_30199068,0.779,none,none,Coding,reverse
OffNeg_NC_066859.1_30304556_30304643,2.744,none,none,Non-coding,reverse
OffNeg_NC_066859.1_30321755_30322142,0.887,none,none,Non-coding,reverse
OffNeg_NC_066859.1_30483707_30483600,0.002,none,none,Coding,reverse
OffNeg_NC_066859.1_30732911_30733018,-0.714,none,none,Non-coding,reverse
OffNeg_NC_066859.1_30739541_30739381,-0.637,none,none,Non-coding,forward
OffNeg_NC_066859.1_30853640_30853819,-0.889,none,none,Non-coding,reverse
OffNeg_NC_066859.1_30860202_30860338,-0.761,none,none,Non-coding,forward
OffNeg_NC_066859.1_461030_461180,2.327,none,none,Non-coding,reverse
OffNeg_NC_066859.1_6141893_6141987,1.583,none,none,Non-coding,forward
OffNeg_NC_066859.1_8294785_8294568,2.149,none,none,Non-coding,reverse
OffNeg_NC_066859.1_8940244_8940131,0,none,none,Non-coding,reverse
OffNeg_NC_066859.1_9857881_9858064,0.801,none,none,Non-coding,reverse
OffNeg_NC_066860.1_10205416_10205509,-0.928,none,none,Non-coding,forward
OffNeg_NC_066860.1_1131575_1131461,1.424,none,none,Coding,reverse
OffNeg_NC_066860.1_1246316_1246451,0,none,none,Non-coding,forward
OffNeg_NC_066860.1_14576321_14576439,0.195,none,none,Non-coding,reverse
OffNeg_NC_066860.1_14610627_14610414,0.402,none,none,Coding,reverse
OffNeg_NC_066860.1_14823941_14823796,0.514,none,none,Non-coding,forward
OffNeg_NC_066860.1_14853282_14853601,0.534,none,none,Non-coding,forward
OffNeg_NC_066860.1_15119532_15119653,-0.139,none,none,Non-coding,reverse
OffNeg_NC_066860.1_1549281_1549369,1.312,none,none,Non-coding,forward
OffNeg_NC_066860.1_16164179_16164097,1.543,none,none,Non-coding,forward
OffNeg_NC_066860.1_16300990_16301139,-1.006,none,none,Non-coding,reverse
OffNeg_NC_066860.1_16446906_16446815,0.495,none,none,Non-coding,reverse
OffNeg_NC_066860.1_16745875_16745329,0.225,none,none,Non-coding,reverse
OffNeg_NC_066860.1_16754586_16755023,1.115,none,none,Non-coding,reverse
OffNeg_NC_066860.1_16849246_16849549,-0.163,none,none,Non-coding,reverse
OffNeg_NC_066860.1_1866698_1866869,5.015,none,none,Non-coding,reverse
OffNeg_NC_066860.1_20468752_20468844,-0.34,none,none,Non-coding,forward
OffNeg_NC_066860.1_20863704_20863858,1.051,none,none,Coding,reverse
OffNeg_NC_066860.1_20864112_20864238,-0.101,none,none,Non-coding,forward
OffNeg_NC_066860.1_21129970_21130141,1.521,none,none,Non-coding,forward
OffNeg_NC_066860.1_21522020_21522124,0.736,none,none,Non-coding,forward
OffNeg_NC_066860.1_21646642_21646557,-0.071,none,none,Non-coding,forward
OffNeg_NC_066860.1_2180362_2180647,1.334,none,none,Non-coding,forward
OffNeg_NC_066860.1_2196342_2196228,0.274,none,none,Coding,forward
OffNeg_NC_066860.1_22006241_22006362,1.825,none,none,Non-coding,forward
OffNeg_NC_066860.1_2234500_2234372,-0.304,none,none,Non-coding,reverse
OffNeg_NC_066860.1_24385533_24386402,1.627,none,none,Non-coding,forward
OffNeg_NC_066860.1_2442124_2441983,1.031,none,none,Coding,forward
OffNeg_NC_066860.1_24550866_24551126,0.028,none,none,Coding,reverse
OffNeg_NC_066860.1_2464894_2465019,2.32,none,none,Coding,forward
OffNeg_NC_066860.1_2499234_2499453,0,none,none,Non-coding,reverse
OffNeg_NC_066860.1_25209204_25209323,4.097,none,none,Non-coding,reverse
OffNeg_NC_066860.1_26554442_26554279,2.288,none,none,Non-coding,forward
OffNeg_NC_066860.1_27337020_27336797,2.389,none,none,Coding,reverse
OffNeg_NC_066860.1_2747657_2747545,4.179,none,none,Coding,reverse
OffNeg_NC_066860.1_28218077_28217956,0.474,none,none,Non-coding,forward
OffNeg_NC_066860.1_28744174_28744265,3.241,none,none,Non-coding,forward
OffNeg_NC_066860.1_28751789_28751639,0.783,none,none,Non-coding,reverse
OffNeg_NC_066860.1_28947322_28947223,-0.749,none,none,Non-coding,forward
OffNeg_NC_066860.1_28950489_28950380,0.452,none,none,Non-coding,forward
OffNeg_NC_066860.1_28951806_28951700,-1.076,none,none,Non-coding,reverse
OffNeg_NC_066860.1_28970275_28970172,-0.389,none,none,Non-coding,forward
OffNeg_NC_066860.1_29350410_29350746,3.824,none,none,Non-coding,reverse
OffNeg_NC_066860.1_29377379_29377100,0.958,none,none,Non-coding,reverse
OffNeg_NC_066860.1_29553587_29553477,1.227,none,none,Non-coding,reverse
OffNeg_NC_066860.1_29869304_29869392,0.222,none,none,Non-coding,reverse
OffNeg_NC_066860.1_29930008_29930172,-0.794,none,none,Non-coding,reverse
OffNeg_NC_066860.1_29945182_29945098,0.323,none,none,Non-coding,forward
OffNeg_NC_066860.1_30125093_30125343,1.087,none,none,Non-coding,reverse
OffNeg_NC_066860.1_30149316_30149118,-1.008,none,none,Non-coding,forward
OffNeg_NC_066860.1_30281884_30282514,0.428,none,none,Coding,reverse
OffNeg_NC_066860.1_3033397_3033497,1.61,none,none,Non-coding,forward
OffNeg_NC_066860.1_3041480_3041642,1.081,none,none,Non-coding,reverse
OffNeg_NC_066860.1_30455495_30455402,3.734,none,none,Non-coding,reverse
OffNeg_NC_066860.1_30554004_30554196,1.623,none,none,Non-coding,reverse
OffNeg_NC_066860.1_30575059_30575201,0.76,none,none,Coding,forward
OffNeg_NC_066860.1_30602796_30602346,2.377,none,none,Non-coding,forward
OffNeg_NC_066860.1_30620626_30620469,0.765,none,none,Non-coding,forward
OffNeg_NC_066860.1_3069323_3069673,1.141,none,none,Non-coding,forward
OffNeg_NC_066860.1_30767774_30767614,1.183,none,none,Coding,forward
