Name,Score,Start,End,Label,Direction
NC_054864.1_1266354_1266206,-1.217,none,none,Non-coding,forward
NC_054864.1_1293710_1294337,-0.079,none,none,Non-coding,forward
NC_054864.1_1307843_1307747,-1.146,none,none,Non-coding,forward
NC_054864.1_1326915_1327431,-0.582,none,none,Non-coding,forward
NC_054864.1_1335894_1336114,-1.01,none,none,Non-coding,reverse
NC_054864.1_1369715_1369538,-1.66,none,none,Non-coding,forward
NC_054864.1_1386947_1387203,-0.835,none,none,Non-coding,forward
NC_054864.1_1387250_1387421,1.709,none,none,Non-coding,reverse
NC_054864.1_1404381_1405082,0.312,none,none,Coding,forward
NC_054864.1_1407219_1407045,-1.431,none,none,Non-coding,reverse
NC_054864.1_1412431_1412311,-1.564,none,none,Non-coding,reverse
NC_054864.1_142606_143443,0.78,none,none,Coding,forward
NC_054864.1_1471579_1471788,-1.209,none,none,Non-coding,forward
NC_054864.1_1560580_1560224,-1.068,none,none,Non-coding,reverse
NC_054864.1_1570557_1571017,-1.368,none,none,Non-coding,reverse
NC_054864.1_1587538_1587321,-1.265,none,none,Non-coding,forward
NC_054864.1_1602994_1603339,-0.984,none,none,Non-coding,forward
NC_054864.1_164196_163667,-0.403,none,none,Non-coding,reverse
NC_054864.1_1721388_1721711,-1.135,none,none,Non-coding,reverse
NC_054864.1_1726543_1726900,-0.687,none,none,Non-coding,forward
NC_054864.1_1736645_1736735,-0.286,none,none,Non-coding,forward
NC_054864.1_1737817_1737733,0,none,none,Non-coding,forward
NC_054864.1_174690_173899,0.272,none,none,Coding,forward
NC_054864.1_179608_179501,-1.057,none,none,Non-coding,forward
NC_054864.1_1819317_1819456,-1.762,none,none,Non-coding,forward
NC_054864.1_1838081_1837767,-0.733,none,none,Non-coding,reverse
NC_054864.1_1838280_1838130,-0.849,none,none,Non-coding,reverse
NC_054864.1_1874273_1874461,-1.845,none,none,Non-coding,forward
NC_054864.1_1904851_1904987,-1.106,none,none,Non-coding,forward
NC_054864.1_1921855_1922344,-0.908,none,none,Non-coding,forward
NC_054864.1_1924178_1924424,-1.423,none,none,Non-coding,reverse
NC_054864.1_2001228_2000763,-1.394,none,none,Non-coding,reverse
NC_054864.1_2027904_2028316,-0.321,none,none,Non-coding,forward
NC_054864.1_2035554_2035758,-0.434,none,none,Non-coding,forward
NC_054864.1_2063317_2062809,-0.363,none,none,Non-coding,forward
NC_054864.1_2089100_2088579,-0.302,none,none,Non-coding,forward
NC_054864.1_2097980_2097783,0,none,none,Non-coding,reverse
NC_054864.1_2098595_2098508,-0.915,none,none,Non-coding,forward
NC_054864.1_2124311_2124215,-0.528,none,none,Non-coding,forward
NC_054864.1_2126272_2125696,-0.269,none,none,Non-coding,forward
NC_054864.1_2163337_2162338,0.817,none,none,Coding,forward
NC_054864.1_2238348_2238780,-0.075,none,none,Non-coding,forward
NC_054864.1_2253642_2253433,-1.081,none,none,Non-coding,reverse
NC_054864.1_2282893_2282047,0.981,none,none,Coding,forward
NC_054864.1_232115_232310,-0.941,none,none,Non-coding,forward
NC_054864.1_2342904_2342734,-0.574,none,none,Non-coding,reverse
NC_054864.1_2371624_2371303,-0.299,none,none,Non-coding,forward
NC_054864.1_2386414_2386594,-1.303,none,none,Non-coding,reverse
NC_054864.1_2417176_2417077,-1.331,none,none,Non-coding,forward
NC_054864.1_2418897_2418768,0.143,none,none,Non-coding,forward
NC_054864.1_2468672_2468386,-0.011,none,none,Non-coding,forward
NC_054864.1_2484495_2484337,-0.368,none,none,Non-coding,forward
NC_054864.1_2497089_2497390,-0.498,none,none,Non-coding,forward
NC_054864.1_2505028_2504759,-1.324,none,none,Non-coding,reverse
NC_054864.1_2513020_2513523,-0.235,none,none,Non-coding,forward
NC_054864.1_2538770_2538625,-1.342,none,none,Non-coding,reverse
NC_054864.1_2569666_2569189,-0.855,none,none,Non-coding,forward
NC_054864.1_2571350_2570816,-0.358,none,none,Non-coding,forward
NC_054864.1_2646708_2646314,-1.527,none,none,Non-coding,reverse
NC_054864.1_2657325_2657196,-1.537,none,none,Non-coding,forward
NC_054864.1_2659998_2660182,-1.196,none,none,Non-coding,reverse
NC_054864.1_2697359_2697472,-1.515,none,none,Non-coding,forward
NC_054864.1_2720733_2721055,-0.535,none,none,Non-coding,forward
NC_054864.1_2730682_2730882,-0.796,none,none,Non-coding,forward
NC_054864.1_2740736_2739992,0.295,none,none,Coding,forward
NC_054864.1_2750070_2749968,-1.818,none,none,Non-coding,reverse
NC_054864.1_2762130_2761929,-0.414,none,none,Non-coding,reverse
NC_054864.1_2784440_2785091,-0.879,none,none,Non-coding,reverse
NC_054864.1_285157_284830,-0.208,none,none,Non-coding,reverse
NC_054864.1_308909_308550,-0.913,none,none,Non-coding,forward
NC_054864.1_315410_315666,-0.433,none,none,Non-coding,reverse
NC_054864.1_322118_323121,1.345,none,none,Coding,forward
NC_054864.1_32719_32468,-0.761,none,none,Non-coding,reverse
NC_054864.1_419849_419693,-1.294,none,none,Non-coding,forward
NC_054864.1_436267_436987,0.124,none,none,Coding,forward
NC_054864.1_459435_459631,0,none,none,Non-coding,reverse
NC_054864.1_533927_533538,-1.319,none,none,Non-coding,reverse
NC_054864.1_544658_544067,-0.203,none,none,Non-coding,forward
NC_054864.1_551308_551466,-0.887,none,none,Non-coding,forward
NC_054864.1_561565_562499,0.51,none,none,Coding,forward
NC_054864.1_599740_599650,-0.148,none,none,Non-coding,reverse
NC_054864.1_607225_608402,1.253,none,none,Coding,forward
NC_054864.1_611948_612872,0.461,none,none,Coding,forward
NC_054864.1_646891_647047,-1.245,none,none,Non-coding,forward
NC_054864.1_660904_661282,-1.005,none,none,Non-coding,forward
NC_054864.1_675055_675390,-0.986,none,none,Non-coding,forward
NC_054864.1_707245_707360,-0.444,none,none,Non-coding,reverse
NC_054864.1_717603_717685,0.801,none,none,Coding,forward
NC_054864.1_756808_756512,-0.449,none,none,Non-coding,reverse
NC_054864.1_810791_810583,-1.579,none,none,Non-coding,forward
NC_054864.1_896222_895962,-1.058,none,none,Non-coding,forward
NC_054864.1_900105_900318,-1.122,none,none,Non-coding,forward
OffNeg_NC_054857.1_1017696_1017917,-0.954,none,none,Non-coding,reverse
OffNeg_NC_054857.1_105292_105486,-0.393,none,none,Non-coding,forward
OffNeg_NC_054857.1_1060342_1059931,-0.909,none,none,Non-coding,forward
OffNeg_NC_054857.1_1086192_1086638,0.636,none,none,Coding,reverse
OffNeg_NC_054857.1_1087754_1087290,-1.311,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1116103_1116964,-1.074,none,none,Non-coding,forward
OffNeg_NC_054857.1_1149480_1149364,-0.639,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1237158_1236834,-0.631,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1268505_1268332,-1.413,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1291948_1291686,-1.106,none,none,Non-coding,forward
OffNeg_NC_054857.1_1312260_1312679,-0.59,none,none,Non-coding,forward
OffNeg_NC_054857.1_1376969_1377107,0,none,none,Non-coding,forward
OffNeg_NC_054857.1_1420388_1420203,-0.937,none,none,Non-coding,forward
OffNeg_NC_054857.1_1422657_1422239,-1.242,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1444338_1444122,-1.008,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1469653_1469308,-1.528,none,none,Non-coding,forward
OffNeg_NC_054857.1_1490894_1490749,-1.366,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1493254_1493168,-0.077,none,none,Non-coding,forward
OffNeg_NC_054857.1_1512368_1512215,-0.392,none,none,Non-coding,reverse
OffNeg_NC_054857.1_153440_154113,-0.999,none,none,Non-coding,reverse
OffNeg_NC_054857.1_154473_154307,-1.096,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1594099_1594417,-1.019,none,none,Non-coding,forward
OffNeg_NC_054857.1_1638028_1637937,-0.418,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1681992_1682753,-0.9,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1693422_1693015,-1.227,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1704198_1704363,-0.526,none,none,Non-coding,forward
OffNeg_NC_054857.1_1704421_1705327,-0.754,none,none,Non-coding,forward
OffNeg_NC_054857.1_1710857_1710986,0,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1712185_1712065,-0.669,none,none,Non-coding,reverse
OffNeg_NC_054857.1_175766_176192,-1.758,none,none,Non-coding,forward
OffNeg_NC_054857.1_1824623_1824402,-1.185,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1825725_1825823,-0.351,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1857023_1857550,-0.599,none,none,Non-coding,forward
OffNeg_NC_054857.1_1875479_1875564,-0.548,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1879625_1879480,-1.175,none,none,Non-coding,forward
OffNeg_NC_054857.1_1881589_1881878,-0.291,none,none,Non-coding,forward
OffNeg_NC_054857.1_1881941_1882069,-0.291,none,none,Non-coding,forward
OffNeg_NC_054857.1_1887830_1887395,-0.888,none,none,Non-coding,reverse
OffNeg_NC_054857.1_1945425_1945506,0,none,none,Non-coding,forward
OffNeg_NC_054857.1_2031966_2032049,0,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2062741_2062867,-0.319,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2088903_2089769,-0.895,none,none,Non-coding,reverse
OffNeg_NC_054857.1_214391_214616,-1.265,none,none,Non-coding,forward
OffNeg_NC_054857.1_2155202_2154431,0.062,none,none,Coding,forward
OffNeg_NC_054857.1_2222971_2223174,-1.558,none,none,Non-coding,forward
OffNeg_NC_054857.1_2244922_2245035,-0.465,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2269076_2268796,-0.639,none,none,Non-coding,forward
OffNeg_NC_054857.1_2320940_2319965,-0.631,none,none,Non-coding,forward
OffNeg_NC_054857.1_2375710_2375627,-1.269,none,none,Non-coding,forward
OffNeg_NC_054857.1_2392940_2393201,-0.521,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2447596_2447715,0,none,none,Non-coding,forward
OffNeg_NC_054857.1_2449753_2449624,-0.684,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2465745_2465859,-1.524,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2477444_2478015,-1.277,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2501116_2501200,-0.6,none,none,Non-coding,forward
OffNeg_NC_054857.1_2524069_2523884,-0.606,none,none,Non-coding,reverse
OffNeg_NC_054857.1_257343_257678,-0.881,none,none,Non-coding,forward
OffNeg_NC_054857.1_2612020_2612311,-1.596,none,none,Non-coding,reverse
OffNeg_NC_054857.1_265610_265754,-0.89,none,none,Non-coding,forward
OffNeg_NC_054857.1_2657425_2657556,-0.324,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2690148_2690235,-0.364,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2740932_2740379,-0.989,none,none,Non-coding,forward
OffNeg_NC_054857.1_2755132_2755285,-1.073,none,none,Non-coding,forward
OffNeg_NC_054857.1_2811608_2811495,-0.439,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2836467_2836184,-1.196,none,none,Non-coding,forward
OffNeg_NC_054857.1_2859032_2859166,-0.963,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2861532_2861647,-0.769,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2865502_2865359,-1.457,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2918407_2917708,-0.772,none,none,Non-coding,reverse
OffNeg_NC_054857.1_2937335_2937884,-1.605,none,none,Non-coding,reverse
OffNeg_NC_054857.1_300743_300841,-1.406,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3007976_3008075,-1.006,none,none,Non-coding,forward
OffNeg_NC_054857.1_3036899_3037192,-1.49,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3048801_3049872,0.696,none,none,Coding,reverse
OffNeg_NC_054857.1_3049946_3050390,-0.92,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3059363_3058421,0.696,none,none,Coding,forward
OffNeg_NC_054857.1_3062689_3062778,-1.099,none,none,Non-coding,forward
OffNeg_NC_054857.1_3064239_3064836,-1.212,none,none,Non-coding,forward
OffNeg_NC_054857.1_3109846_3109756,0,none,none,Non-coding,forward
OffNeg_NC_054857.1_3144646_3144796,-0.136,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3168567_3169234,-0.846,none,none,Non-coding,forward
OffNeg_NC_054857.1_3173585_3173426,-1.274,none,none,Non-coding,forward
OffNeg_NC_054857.1_3183845_3183685,-0.563,none,none,Non-coding,forward
OffNeg_NC_054857.1_3184942_3183896,-0.692,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3186707_3186829,-1.338,none,none,Non-coding,forward
OffNeg_NC_054857.1_3187234_3187441,-1.568,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3200545_3199521,-0.692,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3200934_3200848,-1.235,none,none,Non-coding,forward
OffNeg_NC_054857.1_3207758_3208188,-1.015,none,none,Non-coding,forward
OffNeg_NC_054857.1_321425_321084,-1.031,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3358793_3359131,-0.542,none,none,Non-coding,forward
OffNeg_NC_054857.1_337509_337414,-0.5,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3393766_3393585,-0.734,none,none,Non-coding,reverse
OffNeg_NC_054857.1_343165_342220,-0.365,none,none,Non-coding,forward
OffNeg_NC_054857.1_3510109_3510324,-1.03,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3515361_3516134,-1.243,none,none,Non-coding,forward
OffNeg_NC_054857.1_3516213_3516739,-1.243,none,none,Non-coding,forward
OffNeg_NC_054857.1_3530158_3530610,-1.372,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3538424_3537660,-1.211,none,none,Non-coding,forward
OffNeg_NC_054857.1_357236_356738,-1.071,none,none,Non-coding,forward
OffNeg_NC_054857.1_362096_362227,-1.429,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3633614_3633708,-1.115,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3634262_3634526,-1.751,none,none,Non-coding,forward
OffNeg_NC_054857.1_3643026_3643203,-1.146,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3663703_3663228,-1.109,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3682868_3682685,-1.528,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3686796_3686877,-0.852,none,none,Non-coding,forward
OffNeg_NC_054857.1_3687631_3687823,-0.725,none,none,Non-coding,reverse
OffNeg_NC_054857.1_369274_370051,-0.33,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3736552_3735778,-0.558,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3744725_3744227,-1.109,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3810006_3809312,-0.964,none,none,Non-coding,forward
OffNeg_NC_054857.1_3877031_3876739,-0.992,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3890261_3889942,-1.257,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3936117_3935836,-0.842,none,none,Non-coding,reverse
OffNeg_NC_054857.1_3980768_3980505,-1.184,none,none,Non-coding,forward
OffNeg_NC_054857.1_3998622_3998170,-1.287,none,none,Non-coding,forward
OffNeg_NC_054857.1_4073983_4074924,-1.469,none,none,Non-coding,forward
OffNeg_NC_054857.1_4139011_4138159,0.273,none,none,Coding,reverse
OffNeg_NC_054857.1_4161071_4160641,0,none,none,Non-coding,forward
OffNeg_NC_054857.1_4236709_4237256,-1.814,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4279450_4279178,-0.162,none,none,Non-coding,forward
OffNeg_NC_054857.1_4287962_4288306,-0.51,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4288723_4289298,-1.338,none,none,Non-coding,forward
OffNeg_NC_054857.1_4355118_4354798,-1.318,none,none,Non-coding,forward
OffNeg_NC_054857.1_4378005_4378125,-0.5,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4408949_4407954,-1.272,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4449291_4449501,-1.231,none,none,Non-coding,forward
OffNeg_NC_054857.1_4464390_4464718,-1.504,none,none,Non-coding,forward
OffNeg_NC_054857.1_4503113_4504056,-0.199,none,none,Non-coding,forward
OffNeg_NC_054857.1_4564230_4563943,-1.594,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4572606_4573371,-1.143,none,none,Non-coding,forward
OffNeg_NC_054857.1_4574555_4574641,-1.293,none,none,Non-coding,forward
OffNeg_NC_054857.1_462130_462661,-1.437,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4648826_4649024,0,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4660499_4661403,-1.11,none,none,Non-coding,forward
OffNeg_NC_054857.1_4661454_4662560,-0.304,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4721987_4721886,-0.722,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4728037_4728378,-1.669,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4784210_4785131,-1.069,none,none,Non-coding,forward
OffNeg_NC_054857.1_4814665_4814539,-1.789,none,none,Non-coding,forward
OffNeg_NC_054857.1_4820435_4820281,-1.579,none,none,Non-coding,forward
OffNeg_NC_054857.1_4822234_4823003,-0.961,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4824284_4824124,-1.044,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4863615_4863471,-1.171,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4877398_4877068,-1.666,none,none,Non-coding,forward
OffNeg_NC_054857.1_4899003_4898691,-0.393,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4927418_4927893,-1.26,none,none,Non-coding,forward
OffNeg_NC_054857.1_4960162_4960354,-1.391,none,none,Non-coding,forward
OffNeg_NC_054857.1_4973363_4974119,-1.215,none,none,Non-coding,reverse
OffNeg_NC_054857.1_4999063_4999162,0,none,none,Non-coding,reverse
OffNeg_NC_054857.1_5048382_5047281,-1.064,none,none,Non-coding,forward
OffNeg_NC_054857.1_5140064_5139491,-1.226,none,none,Non-coding,forward
OffNeg_NC_054857.1_515639_516220,-0.966,none,none,Non-coding,forward
OffNeg_NC_054857.1_5163319_5163220,-0.4,none,none,Non-coding,forward
OffNeg_NC_054857.1_517081_516765,-1.588,none,none,Non-coding,reverse
OffNeg_NC_054857.1_5205587_5205089,0.345,none,none,Coding,forward
OffNeg_NC_054857.1_5410025_5410727,-1.109,none,none,Non-coding,forward
OffNeg_NC_054857.1_5424740_5425248,-1.236,none,none,Non-coding,forward
OffNeg_NC_054857.1_5465244_5465328,0,none,none,Non-coding,reverse
OffNeg_NC_054857.1_547021_547138,0.403,none,none,Coding,reverse
OffNeg_NC_054857.1_5487300_5486956,-0.545,none,none,Non-coding,forward
OffNeg_NC_054857.1_5498959_5499218,-1.213,none,none,Non-coding,forward
OffNeg_NC_054857.1_5530778_5530910,-0.319,none,none,Non-coding,forward
OffNeg_NC_054857.1_5531251_5531335,-0.1,none,none,Non-coding,forward
OffNeg_NC_054857.1_5544445_5544285,0,none,none,Non-coding,reverse
OffNeg_NC_054857.1_5549034_5549135,-0.434,none,none,Non-coding,reverse
OffNeg_NC_054857.1_5590938_5591733,-0.932,none,none,Non-coding,forward
OffNeg_NC_054857.1_5623331_5623234,-1.74,none,none,Non-coding,forward
OffNeg_NC_054857.1_5644012_5644609,-1.507,none,none,Non-coding,reverse
OffNeg_NC_054857.1_5655997_5656219,-1.335,none,none,Non-coding,forward
OffNeg_NC_054857.1_5692877_5692459,-1.203,none,none,Non-coding,forward
OffNeg_NC_054857.1_575040_574572,-0.834,none,none,Non-coding,forward
OffNeg_NC_054857.1_5767930_5767653,-1.163,none,none,Non-coding,forward
OffNeg_NC_054857.1_5778968_5779220,-1.571,none,none,Non-coding,reverse
OffNeg_NC_054857.1_5786354_5786079,-1.371,none,none,Non-coding,forward
OffNeg_NC_054857.1_5813448_5813307,-1.375,none,none,Non-coding,reverse
OffNeg_NC_054857.1_5824477_5824642,0,none,none,Non-coding,forward
OffNeg_NC_054857.1_5839253_5839163,-1.161,none,none,Non-coding,forward
OffNeg_NC_054857.1_5854875_5855280,-1.376,none,none,Non-coding,reverse
OffNeg_NC_054857.1_5867280_5867627,-1.476,none,none,Non-coding,forward
OffNeg_NC_054857.1_5867673_5868126,-1.2,none,none,Non-coding,forward
OffNeg_NC_054857.1_592636_591848,-1.003,none,none,Non-coding,forward
OffNeg_NC_054857.1_5955931_5956031,-1.349,none,none,Non-coding,forward
OffNeg_NC_054857.1_6001119_6001007,-1.456,none,none,Non-coding,forward
OffNeg_NC_054857.1_670993_671405,-1.196,none,none,Non-coding,reverse
OffNeg_NC_054857.1_682866_683219,-1.177,none,none,Non-coding,forward
OffNeg_NC_054857.1_687730_687946,-1.479,none,none,Non-coding,reverse
OffNeg_NC_054857.1_805243_806353,-0.25,none,none,Non-coding,forward
OffNeg_NC_054857.1_823993_825040,-0.25,none,none,Non-coding,forward
OffNeg_NC_054857.1_836923_837435,-1.257,none,none,Non-coding,reverse
OffNeg_NC_054857.1_855432_854877,-1.157,none,none,Non-coding,forward
OffNeg_NC_054857.1_927595_927750,-0.319,none,none,Non-coding,forward
OffNeg_NC_054857.1_94608_94738,-0.453,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1017705_1017406,-0.432,none,none,Non-coding,reverse
OffNeg_NC_054858.1_104046_103585,-0.518,none,none,Non-coding,forward
OffNeg_NC_054858.1_1068279_1067820,-0.983,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1073971_1074141,-0.842,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1092994_1093079,0,none,none,Non-coding,forward
OffNeg_NC_054858.1_1104866_1104985,-0.621,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1134220_1133938,-1.448,none,none,Non-coding,forward
OffNeg_NC_054858.1_1138002_1137792,0,none,none,Non-coding,forward
OffNeg_NC_054858.1_1167952_1167834,-0.668,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1181192_1181543,-1.17,none,none,Non-coding,reverse
OffNeg_NC_054858.1_122584_123103,-1.062,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1227430_1227172,-0.299,none,none,Non-coding,reverse
OffNeg_NC_054858.1_124772_124433,-1.659,none,none,Non-coding,forward
OffNeg_NC_054858.1_1267151_1267399,-0.217,none,none,Non-coding,forward
OffNeg_NC_054858.1_1339498_1339388,0,none,none,Non-coding,forward
OffNeg_NC_054858.1_1370981_1371621,-0.948,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1386577_1386130,-1.044,none,none,Non-coding,forward
OffNeg_NC_054858.1_1392017_1392961,-0.751,none,none,Non-coding,forward
OffNeg_NC_054858.1_1471038_1470843,-1.537,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1490723_1490910,-1.436,none,none,Non-coding,forward
OffNeg_NC_054858.1_1533667_1533967,-1.731,none,none,Non-coding,forward
OffNeg_NC_054858.1_1544587_1544463,-1.93,none,none,Non-coding,reverse
OffNeg_NC_054858.1_159152_160112,-0.928,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1603971_1604057,-0.72,none,none,Non-coding,forward
OffNeg_NC_054858.1_164669_164411,-0.821,none,none,Non-coding,forward
OffNeg_NC_054858.1_1658556_1658968,-1.107,none,none,Non-coding,forward
OffNeg_NC_054858.1_1705682_1705496,-0.623,none,none,Non-coding,forward
OffNeg_NC_054858.1_170633_169674,-1.007,none,none,Non-coding,forward
OffNeg_NC_054858.1_1743787_1743663,1.094,none,none,Non-coding,forward
OffNeg_NC_054858.1_1877702_1877838,0,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1879299_1879502,-1.183,none,none,Non-coding,reverse
OffNeg_NC_054858.1_1917335_1917711,-1.805,none,none,Non-coding,forward
OffNeg_NC_054858.1_204019_204247,-1.48,none,none,Non-coding,forward
OffNeg_NC_054858.1_2041041_2041273,-1.409,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2042537_2041886,-1.123,none,none,Non-coding,forward
OffNeg_NC_054858.1_2060888_2060705,-0.366,none,none,Non-coding,reverse
OffNeg_NC_054858.1_206192_206338,-0.469,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2097259_2097883,-0.719,none,none,Non-coding,forward
OffNeg_NC_054858.1_2153160_2152479,-1.193,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2189610_2189450,-1.188,none,none,Non-coding,forward
OffNeg_NC_054858.1_2220758_2220664,-1.241,none,none,Non-coding,reverse
OffNeg_NC_054858.1_225144_225715,-0.609,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2262636_2262788,-1.341,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2269020_2269281,-1.349,none,none,Non-coding,forward
OffNeg_NC_054858.1_2285830_2285912,0,none,none,Non-coding,forward
OffNeg_NC_054858.1_2311433_2312009,-0.349,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2322422_2323285,-0.708,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2345487_2344793,-1.165,none,none,Non-coding,forward
OffNeg_NC_054858.1_237921_236871,-0.609,none,none,Non-coding,forward
OffNeg_NC_054858.1_239421_239868,-0.702,none,none,Non-coding,reverse
OffNeg_NC_054858.1_244390_244231,-0.392,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2555461_2555182,-1.383,none,none,Non-coding,forward
OffNeg_NC_054858.1_2614635_2614093,-0.489,none,none,Non-coding,forward
OffNeg_NC_054858.1_2640650_2640537,0,none,none,Non-coding,forward
OffNeg_NC_054858.1_2651997_2652431,-1.044,none,none,Non-coding,forward
OffNeg_NC_054858.1_2655788_2656055,-1.359,none,none,Non-coding,forward
OffNeg_NC_054858.1_267694_267497,-1.633,none,none,Non-coding,forward
OffNeg_NC_054858.1_2693341_2693232,-1.212,none,none,Non-coding,forward
OffNeg_NC_054858.1_2693617_2693532,-0.531,none,none,Non-coding,forward
OffNeg_NC_054858.1_2707896_2708340,-0.887,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2720039_2720168,-0.31,none,none,Non-coding,forward
OffNeg_NC_054858.1_2740596_2740778,-0.184,none,none,Non-coding,forward
OffNeg_NC_054858.1_2772553_2772351,-0.278,none,none,Non-coding,forward
OffNeg_NC_054858.1_2794895_2794484,-1.324,none,none,Non-coding,forward
OffNeg_NC_054858.1_2805478_2805285,-0.972,none,none,Non-coding,reverse
OffNeg_NC_054858.1_284315_285029,-0.415,none,none,Non-coding,forward
OffNeg_NC_054858.1_285728_285940,-1.224,none,none,Non-coding,forward
OffNeg_NC_054858.1_2864921_2865102,-1.218,none,none,Non-coding,forward
OffNeg_NC_054858.1_2890103_2891256,-0.39,none,none,Non-coding,forward
OffNeg_NC_054858.1_2891908_2892001,-0.429,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2971921_2972179,-0.774,none,none,Non-coding,reverse
OffNeg_NC_054858.1_2976398_2976306,-0.475,none,none,Non-coding,forward
OffNeg_NC_054858.1_305736_305911,0.025,none,none,Coding,forward
OffNeg_NC_054858.1_3062855_3062390,-0.933,none,none,Non-coding,forward
OffNeg_NC_054858.1_3113494_3113773,-1.108,none,none,Non-coding,forward
OffNeg_NC_054858.1_3114180_3114033,-0.988,none,none,Non-coding,reverse
OffNeg_NC_054858.1_312565_312079,-0.761,none,none,Non-coding,reverse
OffNeg_NC_054858.1_3177132_3176569,-1.564,none,none,Non-coding,reverse
OffNeg_NC_054858.1_3185961_3186854,-1.131,none,none,Non-coding,forward
OffNeg_NC_054858.1_3222481_3222571,-0.971,none,none,Non-coding,forward
