Name,Score,Start,End,Label
OffPos_NC_066858.1_1293476_1293371_Cucumis_melo,0.529,55,254,Non-coding
OffPos_NC_066858.1_1310652_1310801_Cucumis_melo,0.918,82,281,No
OffPos_NC_066858.1_13343740_13343634_Cucumis_melo,0.521,49,248,Non-coding
OffPos_NC_066858.1_13585684_13585419_Cucumis_melo,0.859,127,326,No
OffPos_NC_066858.1_13587818_13587713_Cucumis_melo,0.687,22,221,Non-coding
OffPos_NC_066858.1_13937133_13936731_Cucumis_melo,0.763,346,545,No
OffPos_NC_066858.1_13972228_13972783_Cucumis_melo,0.946,241,440,No
OffPos_NC_066858.1_14491139_14491456_Cucumis_melo,1.000,4,203,Coding
OffPos_NC_066858.1_14814039_14814244_Cucumis_melo,0.740,148,347,Non-coding
OffPos_NC_066858.1_15081683_15081526_Cucumis_melo,1.073,61,260,Coding
OffPos_NC_066858.1_15178087_15177582_Cucumis_melo,0.951,40,239,Coding
OffPos_NC_066858.1_162480_162579_Cucumis_melo,0.449,49,248,Non-coding
OffPos_NC_066858.1_1665370_1665529_Cucumis_melo,0.788,1,200,No
OffPos_NC_066858.1_1691446_1691532_Cucumis_melo,0.619,16,215,Non-coding
OffPos_NC_066858.1_17114086_17114208_Cucumis_melo,0.944,61,260,No
OffPos_NC_066858.1_17199970_17199751_Cucumis_melo,0.648,1,200,Non-coding
OffPos_NC_066858.1_17263152_17263582_Cucumis_melo,0.762,91,290,No
OffPos_NC_066858.1_1737426_1737548_Cucumis_melo,0.756,1,200,No
OffPos_NC_066858.1_1851849_1851965_Cucumis_melo,0.871,37,236,No
OffPos_NC_066858.1_19015050_19015185_Cucumis_melo,0.564,49,248,Non-coding
OffPos_NC_066858.1_19079569_19079990_Cucumis_melo,0.944,193,392,No
OffPos_NC_066858.1_19080092_19080775_Cucumis_melo,0.848,508,707,No
OffPos_NC_066858.1_19194719_19194471_Cucumis_melo,0.870,199,398,No
OffPos_NC_066858.1_1981403_1981261_Cucumis_melo,0.802,28,227,No
OffPos_NC_066858.1_2020482_2020047_Cucumis_melo,0.869,199,398,No
OffPos_NC_066858.1_20645233_20644861_Cucumis_melo,0.889,187,386,No
OffPos_NC_066858.1_2102885_2102985_Cucumis_melo,0.694,49,248,Non-coding
OffPos_NC_066858.1_2106042_2105351_Cucumis_melo,0.732,130,329,Non-coding
OffPos_NC_066858.1_21561348_21560601_Cucumis_melo,0.878,691,890,No
OffPos_NC_066858.1_21648108_21648370_Cucumis_melo,0.881,52,251,No
OffPos_NC_066858.1_22033165_22033313_Cucumis_melo,0.868,31,230,No
OffPos_NC_066858.1_22137045_22136947_Cucumis_melo,0.845,4,203,No
OffPos_NC_066858.1_22345475_22345602_Cucumis_melo,0.817,40,239,No
OffPos_NC_066858.1_22575095_22574973_Cucumis_melo,0.661,1,200,Non-coding
OffPos_NC_066858.1_229765_229601_Cucumis_melo,0.534,115,314,Non-coding
OffPos_NC_066858.1_23549004_23548266_Cucumis_melo,0.898,325,524,No
OffPos_NC_066858.1_23554077_23554203_Cucumis_melo,1.062,70,269,Coding
OffPos_NC_066858.1_23668236_23668048_Cucumis_melo,0.997,58,257,Coding
OffPos_NC_066858.1_23876831_23876324_Cucumis_melo,0.894,1,200,No
OffPos_NC_066858.1_23981922_23981833_Cucumis_melo,0.632,4,203,Non-coding
OffPos_NC_066858.1_24230416_24229521_Cucumis_melo,1.036,610,809,Coding
OffPos_NC_066858.1_24236266_24236133_Cucumis_melo,0.982,13,212,Coding
OffPos_NC_066858.1_24347644_24348145_Cucumis_melo,0.849,100,299,No
OffPos_NC_066858.1_24403490_24403826_Cucumis_melo,0.806,1,200,No
OffPos_NC_066858.1_2452785_2452890_Cucumis_melo,0.696,28,227,Non-coding
OffPos_NC_066858.1_24920998_24920916_Cucumis_melo,0.494,1,200,Non-coding
OffPos_NC_066858.1_25130003_25130146_Cucumis_melo,1.007,31,230,Coding
OffPos_NC_066858.1_25393273_25393090_Cucumis_melo,0.971,85,284,Coding
OffPos_NC_066858.1_25487001_25486815_Cucumis_melo,1.136,13,212,Coding
OffPos_NC_066858.1_25601641_25601269_Cucumis_melo,1.006,73,272,Coding
OffPos_NC_066858.1_25614664_25614799_Cucumis_melo,0.796,37,236,No
OffPos_NC_066858.1_25629437_25629122_Cucumis_melo,0.824,46,245,No
OffPos_NC_066858.1_25691650_25691542_Cucumis_melo,0.706,52,251,Non-coding
OffPos_NC_066858.1_25738125_25738043_Cucumis_melo,0.647,1,200,Non-coding
OffPos_NC_066858.1_25754406_25754198_Cucumis_melo,0.775,13,212,No
OffPos_NC_066858.1_25795550_25795848_Cucumis_melo,0.978,190,389,Coding
OffPos_NC_066858.1_26003271_26003435_Cucumis_melo,0.764,7,206,No
OffPos_NC_066858.1_26160882_26161068_Cucumis_melo,0.974,16,215,Coding
OffPos_NC_066858.1_2842933_2842740_Cucumis_melo,0.679,127,326,Non-coding
OffPos_NC_066858.1_3170850_3171101_Cucumis_melo,0.967,7,206,Coding
OffPos_NC_066858.1_3209327_3209515_Cucumis_melo,0.822,118,317,No
OffPos_NC_066858.1_4292571_4292454_Cucumis_melo,0.743,31,230,No
OffPos_NC_066858.1_5221045_5221127_Cucumis_melo,0.718,31,230,Non-coding
OffPos_NC_066858.1_6623767_6623674_Cucumis_melo,0.496,37,236,Non-coding
OffPos_NC_066858.1_7021138_7020761_Cucumis_melo,0.952,322,521,Coding
OffPos_NC_066858.1_7825044_7825159_Cucumis_melo,0.929,25,224,No
OffPos_NC_066858.1_7919889_7919998_Cucumis_melo,0.882,7,206,No
OffPos_NC_066858.1_834512_835181_Cucumis_melo,0.898,82,281,No
OffPos_NC_066858.1_885561_884694_Cucumis_melo,0.844,124,323,No
OffPos_NC_066858.1_931188_931330_Cucumis_melo,0.571,1,200,Non-coding
OffPos_NC_066858.1_9837735_9837954_Cucumis_melo,0.900,130,329,No
OffPos_NC_066859.1_12981162_12981415_Cucumis_melo,0.771,106,305,No
OffPos_NC_066859.1_1339814_1339685_Cucumis_melo,0.836,73,272,No
OffPos_NC_066859.1_14801442_14801903_Cucumis_melo,1.111,7,206,Coding
OffPos_NC_066859.1_17689926_17690011_Cucumis_melo,0.755,22,221,No
OffPos_NC_066859.1_17747060_17747353_Cucumis_melo,0.871,118,317,No
OffPos_NC_066859.1_1907693_1907849_Cucumis_melo,0.819,67,266,No
OffPos_NC_066859.1_1921438_1921861_Cucumis_melo,0.859,127,326,No
OffPos_NC_066859.1_1973489_1973365_Cucumis_melo,0.686,61,260,Non-coding
OffPos_NC_066859.1_20444867_20444705_Cucumis_melo,0.866,85,284,No
OffPos_NC_066859.1_21526656_21526740_Cucumis_melo,0.464,22,221,Non-coding
OffPos_NC_066859.1_21876360_21876570_Cucumis_melo,1.110,28,227,Coding
OffPos_NC_066859.1_22630173_22630258_Cucumis_melo,0.562,25,224,Non-coding
OffPos_NC_066859.1_23623046_23623164_Cucumis_melo,0.734,7,206,Non-coding
OffPos_NC_066859.1_23863069_23862414_Cucumis_melo,0.818,229,428,No
OffPos_NC_066859.1_24147605_24147773_Cucumis_melo,0.808,43,242,No
OffPos_NC_066859.1_2431320_2431230_Cucumis_melo,0.597,7,206,Non-coding
OffPos_NC_066859.1_24995669_24995397_Cucumis_melo,0.742,106,305,No
OffPos_NC_066859.1_25155847_25156076_Cucumis_melo,0.881,34,233,No
OffPos_NC_066859.1_25215761_25215655_Cucumis_melo,0.658,1,200,Non-coding
OffPos_NC_066859.1_25225644_25225857_Cucumis_melo,0.918,61,260,No
OffPos_NC_066859.1_25245297_25245387_Cucumis_melo,1.159,22,221,Coding
OffPos_NC_066859.1_25295289_25295520_Cucumis_melo,0.710,4,203,Non-coding
OffPos_NC_066859.1_25322141_25322034_Cucumis_melo,0.553,58,257,Non-coding
OffPos_NC_066859.1_25392891_25392621_Cucumis_melo,0.768,193,392,No
OffPos_NC_066859.1_25675436_25675617_Cucumis_melo,0.464,34,233,Non-coding
OffPos_NC_066859.1_25726130_25726332_Cucumis_melo,0.725,13,212,Non-coding
OffPos_NC_066859.1_26336941_26336534_Cucumis_melo,0.759,358,557,No
OffPos_NC_066859.1_26460431_26460340_Cucumis_melo,0.401,1,200,Non-coding
OffPos_NC_066859.1_26713402_26714068_Cucumis_melo,0.818,442,641,No
OffPos_NC_066859.1_26757278_26756894_Cucumis_melo,0.834,307,506,No
OffPos_NC_066859.1_26984136_26984019_Cucumis_melo,0.860,55,254,No
OffPos_NC_066859.1_27295447_27295589_Cucumis_melo,0.697,4,203,Non-coding
OffPos_NC_066859.1_27801107_27801213_Cucumis_melo,0.721,10,209,Non-coding
OffPos_NC_066859.1_27865799_27865707_Cucumis_melo,0.564,34,233,Non-coding
OffPos_NC_066859.1_28150038_28150236_Cucumis_melo,0.867,28,227,No
OffPos_NC_066859.1_28195561_28196027_Cucumis_melo,0.809,37,236,No
OffPos_NC_066859.1_28304321_28304150_Cucumis_melo,0.877,109,308,No
OffPos_NC_066859.1_28491681_28491770_Cucumis_melo,0.523,37,236,Non-coding
OffPos_NC_066859.1_28670913_28670825_Cucumis_melo,0.582,1,200,Non-coding
OffPos_NC_066859.1_28909699_28910094_Cucumis_melo,0.781,259,458,No
OffPos_NC_066859.1_28927288_28927411_Cucumis_melo,0.869,25,224,No
OffPos_NC_066859.1_29091823_29091712_Cucumis_melo,0.557,25,224,Non-coding
OffPos_NC_066859.1_29195777_29195563_Cucumis_melo,0.836,37,236,No
OffPos_NC_066859.1_29292708_29293462_Cucumis_melo,0.890,196,395,No
OffPos_NC_066859.1_29680204_29679906_Cucumis_melo,0.994,34,233,Coding
OffPos_NC_066859.1_29755824_29756328_Cucumis_melo,0.899,358,557,No
OffPos_NC_066859.1_29811535_29811407_Cucumis_melo,0.768,25,224,No
OffPos_NC_066859.1_30199164_30199068_Cucumis_melo,0.603,1,200,Non-coding
OffPos_NC_066859.1_30304556_30304643_Cucumis_melo,0.796,13,212,No
OffPos_NC_066859.1_30321755_30322142_Cucumis_melo,1.025,121,320,Coding
OffPos_NC_066859.1_30483707_30483600_Cucumis_melo,0.649,49,248,Non-coding
OffPos_NC_066859.1_30732911_30733018_Cucumis_melo,0.651,34,233,Non-coding
OffPos_NC_066859.1_30739541_30739381_Cucumis_melo,0.844,85,284,No
OffPos_NC_066859.1_30853640_30853819_Cucumis_melo,0.728,16,215,Non-coding
OffPos_NC_066859.1_30860202_30860338_Cucumis_melo,0.713,49,248,Non-coding
OffPos_NC_066859.1_461030_461180_Cucumis_melo,0.697,100,299,Non-coding
OffPos_NC_066859.1_6141893_6141987_Cucumis_melo,0.639,31,230,Non-coding
OffPos_NC_066859.1_8294785_8294568_Cucumis_melo,0.679,163,362,Non-coding
OffPos_NC_066859.1_8940244_8940131_Cucumis_melo,0.706,40,239,Non-coding
OffPos_NC_066859.1_9857881_9858064_Cucumis_melo,0.813,100,299,No
OffPos_NC_066860.1_10205416_10205509_Cucumis_melo,0.920,4,203,No
OffPos_NC_066860.1_1131575_1131461_Cucumis_melo,0.718,58,257,Non-coding
OffPos_NC_066860.1_1246316_1246451_Cucumis_melo,0.866,34,233,No
OffPos_NC_066860.1_14576321_14576439_Cucumis_melo,0.674,46,245,Non-coding
OffPos_NC_066860.1_14610627_14610414_Cucumis_melo,0.816,19,218,No
OffPos_NC_066860.1_14823941_14823796_Cucumis_melo,0.593,22,221,Non-coding
OffPos_NC_066860.1_14853282_14853601_Cucumis_melo,0.808,148,347,No
OffPos_NC_066860.1_15119532_15119653_Cucumis_melo,0.971,1,200,Coding
OffPos_NC_066860.1_1549281_1549369_Cucumis_melo,0.783,1,200,No
OffPos_NC_066860.1_16164179_16164097_Cucumis_melo,0.549,25,224,Non-coding
OffPos_NC_066860.1_16300990_16301139_Cucumis_melo,1.040,10,209,Coding
OffPos_NC_066860.1_16446906_16446815_Cucumis_melo,0.737,1,200,Non-coding
OffPos_NC_066860.1_16745875_16745329_Cucumis_melo,0.835,385,584,No
OffPos_NC_066860.1_16754586_16755023_Cucumis_melo,1.033,91,290,Coding
OffPos_NC_066860.1_16849246_16849549_Cucumis_melo,0.796,115,314,No
OffPos_NC_066860.1_1866698_1866869_Cucumis_melo,0.603,79,278,Non-coding
OffPos_NC_066860.1_20468752_20468844_Cucumis_melo,0.504,37,236,Non-coding
OffPos_NC_066860.1_20863704_20863858_Cucumis_melo,1.009,97,296,Coding
OffPos_NC_066860.1_20864112_20864238_Cucumis_melo,0.698,64,263,Non-coding
OffPos_NC_066860.1_21129970_21130141_Cucumis_melo,0.896,10,209,No
OffPos_NC_066860.1_21522020_21522124_Cucumis_melo,0.603,7,206,Non-coding
OffPos_NC_066860.1_21646642_21646557_Cucumis_melo,0.790,31,230,No
OffPos_NC_066860.1_2180362_2180647_Cucumis_melo,1.082,97,296,Coding
OffPos_NC_066860.1_2196342_2196228_Cucumis_melo,0.628,34,233,Non-coding
OffPos_NC_066860.1_22006241_22006362_Cucumis_melo,0.496,64,263,Non-coding
OffPos_NC_066860.1_2234500_2234372_Cucumis_melo,0.738,4,203,Non-coding
OffPos_NC_066860.1_24385533_24386402_Cucumis_melo,1.017,727,926,Coding
OffPos_NC_066860.1_2442124_2441983_Cucumis_melo,0.865,91,290,No
OffPos_NC_066860.1_24550866_24551126_Cucumis_melo,0.811,208,407,No
OffPos_NC_066860.1_2464894_2465019_Cucumis_melo,0.667,76,275,Non-coding
OffPos_NC_066860.1_2499234_2499453_Cucumis_melo,0.973,154,353,Coding
OffPos_NC_066860.1_25209204_25209323_Cucumis_melo,0.657,52,251,Non-coding
OffPos_NC_066860.1_26554442_26554279_Cucumis_melo,0.856,85,284,No
OffPos_NC_066860.1_27337020_27336797_Cucumis_melo,0.861,34,233,No
OffPos_NC_066860.1_2747657_2747545_Cucumis_melo,0.798,49,248,No
OffPos_NC_066860.1_28218077_28217956_Cucumis_melo,1.057,46,245,Coding
OffPos_NC_066860.1_28744174_28744265_Cucumis_melo,0.542,34,233,Non-coding
OffPos_NC_066860.1_28751789_28751639_Cucumis_melo,0.576,25,224,Non-coding
OffPos_NC_066860.1_28947322_28947223_Cucumis_melo,0.593,16,215,Non-coding
OffPos_NC_066860.1_28950489_28950380_Cucumis_melo,0.610,43,242,Non-coding
OffPos_NC_066860.1_28951806_28951700_Cucumis_melo,0.781,52,251,No
OffPos_NC_066860.1_28970275_28970172_Cucumis_melo,0.705,25,224,Non-coding
OffPos_NC_066860.1_29350410_29350746_Cucumis_melo,0.880,70,269,No
OffPos_NC_066860.1_29377379_29377100_Cucumis_melo,0.943,211,410,No
OffPos_NC_066860.1_29553587_29553477_Cucumis_melo,0.694,7,206,Non-coding
OffPos_NC_066860.1_29869304_29869392_Cucumis_melo,0.556,37,236,Non-coding
OffPos_NC_066860.1_29930008_29930172_Cucumis_melo,0.877,61,260,No
OffPos_NC_066860.1_29945182_29945098_Cucumis_melo,0.476,25,224,Non-coding
OffPos_NC_066860.1_30125093_30125343_Cucumis_melo,0.866,136,335,No
OffPos_NC_066860.1_30149316_30149118_Cucumis_melo,0.872,85,284,No
OffPos_NC_066860.1_30281884_30282514_Cucumis_melo,1.023,1,200,Coding
OffPos_NC_066860.1_3033397_3033497_Cucumis_melo,0.881,40,239,No
OffPos_NC_066860.1_3041480_3041642_Cucumis_melo,0.728,40,239,Non-coding
OffPos_NC_066860.1_30455495_30455402_Cucumis_melo,0.708,16,215,Non-coding
OffPos_NC_066860.1_30554004_30554196_Cucumis_melo,0.786,52,251,No
OffPos_NC_066860.1_30575059_30575201_Cucumis_melo,0.695,55,254,Non-coding
OffPos_NC_066860.1_30602796_30602346_Cucumis_melo,0.913,208,407,No
OffPos_NC_066860.1_30620626_30620469_Cucumis_melo,0.927,55,254,No
OffPos_NC_066860.1_3069323_3069673_Cucumis_melo,0.720,31,230,Non-coding
OffPos_NC_066860.1_30767774_30767614_Cucumis_melo,0.869,55,254,No
OffPos_NC_066860.1_31462050_31461742_Cucumis_melo,0.736,151,350,Non-coding
OffPos_NC_066860.1_31652039_31651924_Cucumis_melo,0.548,1,200,Non-coding
OffPos_NC_066860.1_31778830_31778688_Cucumis_melo,0.660,13,212,Non-coding
OffPos_NC_066860.1_31885383_31885223_Cucumis_melo,0.591,43,242,Non-coding
OffPos_NC_066860.1_31888328_31888428_Cucumis_melo,0.667,1,200,Non-coding
OffPos_NC_066860.1_31893630_31893845_Cucumis_melo,0.843,79,278,No
OffPos_NC_066860.1_32066358_32066129_Cucumis_melo,0.672,145,344,Non-coding
OffPos_NC_066860.1_32257915_32257802_Cucumis_melo,0.561,7,206,Non-coding
OffPos_NC_066860.1_32300085_32299998_Cucumis_melo,0.717,1,200,Non-coding
OffPos_NC_066860.1_32393868_32393650_Cucumis_melo,0.852,64,263,No
OffPos_NC_066860.1_32611438_32611537_Cucumis_melo,0.605,43,242,Non-coding
OffPos_NC_066860.1_3295847_3296114_Cucumis_melo,0.886,166,365,No
OffPos_NC_066860.1_33008819_33008046_Cucumis_melo,0.839,4,203,No
OffPos_NC_066860.1_33082293_33082203_Cucumis_melo,0.497,40,239,Non-coding
OffPos_NC_066860.1_33128628_33128343_Cucumis_melo,0.744,55,254,No
OffPos_NC_066860.1_33140020_33139924_Cucumis_melo,0.828,1,200,No
OffPos_NC_066860.1_33176407_33176306_Cucumis_melo,0.660,49,248,Non-coding
OffPos_NC_066860.1_33345184_33344647_Cucumis_melo,0.923,487,686,No
OffPos_NC_066860.1_33412163_33412329_Cucumis_melo,0.632,4,203,Non-coding
OffPos_NC_066860.1_33755534_33755898_Cucumis_melo,0.780,184,383,No
OffPos_NC_066860.1_33758134_33758041_Cucumis_melo,0.704,25,224,Non-coding
OffPos_NC_066860.1_34027788_34027980_Cucumis_melo,0.555,58,257,Non-coding
OffPos_NC_066860.1_34187759_34187652_Cucumis_melo,0.954,58,257,Coding
OffPos_NC_066860.1_34206039_34205906_Cucumis_melo,0.676,34,233,Non-coding
OffPos_NC_066860.1_3431512_3431668_Cucumis_melo,0.780,52,251,No
OffPos_NC_066860.1_3432735_3432833_Cucumis_melo,0.541,43,242,Non-coding
OffPos_NC_066860.1_34373751_34374348_Cucumis_melo,0.864,229,428,No
OffPos_NC_066860.1_34603580_34603743_Cucumis_melo,0.693,7,206,Non-coding
OffPos_NC_066860.1_34675509_34675400_Cucumis_melo,0.976,43,242,Coding
OffPos_NC_066860.1_34752710_34752843_Cucumis_melo,0.697,31,230,Non-coding
OffPos_NC_066860.1_3483753_3483917_Cucumis_melo,0.865,46,245,No
OffPos_NC_066860.1_3752353_3752242_Cucumis_melo,0.930,40,239,No
OffPos_NC_066860.1_3898752_3898653_Cucumis_melo,0.569,1,200,Non-coding
OffPos_NC_066860.1_3902482_3902331_Cucumis_melo,0.711,61,260,Non-coding
OffPos_NC_066860.1_452513_452630_Cucumis_melo,0.893,4,203,No
OffPos_NC_066860.1_456612_456704_Cucumis_melo,0.525,31,230,Non-coding
OffPos_NC_066860.1_5022757_5022838_Cucumis_melo,0.700,4,203,Non-coding
OffPos_NC_066860.1_5041590_5041492_Cucumis_melo,0.748,10,209,No
OffPos_NC_066860.1_5466045_5466138_Cucumis_melo,0.732,34,233,Non-coding
OffPos_NC_066860.1_892066_891133_Cucumis_melo,0.930,442,641,No
OffPos_NC_066860.1_921237_921096_Cucumis_melo,0.590,7,206,Non-coding
OffPos_NC_066860.1_929702_930619_Cucumis_melo,0.953,472,671,Coding
OffPos_NC_066860.1_9497183_9497050_Cucumis_melo,0.977,4,203,Coding
OffPos_NC_066860.1_9831721_9831848_Cucumis_melo,0.909,55,254,No
OffPos_NC_066861.1_1001201_1001393_Cucumis_melo,1.071,130,329,Coding
OffPos_NC_066861.1_10569546_10569945_Cucumis_melo,1.100,325,524,Coding
OffPos_NC_066861.1_10575830_10575956_Cucumis_melo,0.714,10,209,Non-coding
OffPos_NC_066861.1_10908153_10907976_Cucumis_melo,0.883,4,203,No
OffPos_NC_066861.1_11382963_11382802_Cucumis_melo,0.642,4,203,Non-coding
OffPos_NC_066861.1_1190639_1190831_Cucumis_melo,0.597,31,230,Non-coding
OffPos_NC_066861.1_1237161_1237400_Cucumis_melo,0.809,118,317,No
OffPos_NC_066861.1_1387705_1387584_Cucumis_melo,0.618,22,221,Non-coding
OffPos_NC_066861.1_1390523_1390622_Cucumis_melo,0.881,16,215,No
OffPos_NC_066861.1_14456527_14456834_Cucumis_melo,0.791,91,290,No
OffPos_NC_066861.1_15096820_15096605_Cucumis_melo,0.856,166,365,No
OffPos_NC_066861.1_1579645_1579396_Cucumis_melo,0.816,181,380,No
OffPos_NC_066861.1_16212522_16212647_Cucumis_melo,0.813,40,239,No
OffPos_NC_066861.1_1636361_1636235_Cucumis_melo,0.686,61,260,Non-coding
OffPos_NC_066861.1_17520906_17520775_Cucumis_melo,0.723,67,266,Non-coding
OffPos_NC_066861.1_19022250_19022403_Cucumis_melo,0.913,85,284,No
OffPos_NC_066861.1_1955160_1955420_Cucumis_melo,0.904,64,263,No
OffPos_NC_066861.1_19883350_19883974_Cucumis_melo,0.930,544,743,No
OffPos_NC_066861.1_20262149_20262316_Cucumis_melo,0.600,1,200,Non-coding
OffPos_NC_066861.1_20794168_20794030_Cucumis_melo,0.720,10,209,Non-coding
OffPos_NC_066861.1_21008131_21007986_Cucumis_melo,0.859,1,200,No
OffPos_NC_066861.1_21014471_21014564_Cucumis_melo,0.857,34,233,No
OffPos_NC_066861.1_21036446_21036323_Cucumis_melo,0.881,40,239,No
OffPos_NC_066861.1_2113227_2112836_Cucumis_melo,1.026,142,341,Coding
OffPos_NC_066861.1_2194351_2194072_Cucumis_melo,0.722,124,323,Non-coding
OffPos_NC_066861.1_22355032_22355327_Cucumis_melo,0.906,238,437,No
OffPos_NC_066861.1_22371226_22370908_Cucumis_melo,0.676,40,239,Non-coding
OffPos_NC_066861.1_22382567_22382476_Cucumis_melo,0.611,25,224,Non-coding
OffPos_NC_066861.1_2281085_2280999_Cucumis_melo,0.676,7,206,Non-coding
OffPos_NC_066861.1_23246001_23245836_Cucumis_melo,0.892,100,299,No
OffPos_NC_066861.1_23837572_23837654_Cucumis_melo,1.101,22,221,Coding
OffPos_NC_066861.1_24767611_24767705_Cucumis_melo,0.665,13,212,Non-coding
OffPos_NC_066861.1_24865789_24865653_Cucumis_melo,0.726,10,209,Non-coding
OffPos_NC_066861.1_24904879_24904694_Cucumis_melo,0.487,13,212,Non-coding
OffPos_NC_066861.1_25710142_25709969_Cucumis_melo,0.713,76,275,Non-coding
OffPos_NC_066861.1_25923769_25923462_Cucumis_melo,0.981,97,296,Coding
OffPos_NC_066861.1_26026579_26026045_Cucumis_melo,0.908,382,581,No
OffPos_NC_066861.1_26098000_26098099_Cucumis_melo,0.443,16,215,Non-coding
OffPos_NC_066861.1_26175215_26175340_Cucumis_melo,0.845,7,206,No
OffPos_NC_066861.1_26285292_26285031_Cucumis_melo,0.734,124,323,Non-coding
OffPos_NC_066861.1_26338499_26338264_Cucumis_melo,0.832,4,203,No
OffPos_NC_066861.1_264692_264839_Cucumis_melo,1.002,85,284,Coding
OffPos_NC_066861.1_26476075_26475913_Cucumis_melo,0.661,49,248,Non-coding
OffPos_NC_066861.1_26611797_26612383_Cucumis_melo,0.749,448,647,No
OffPos_NC_066861.1_27671048_27670891_Cucumis_melo,0.512,28,227,Non-coding
OffPos_NC_066861.1_27687460_27687351_Cucumis_melo,0.760,10,209,No
OffPos_NC_066861.1_27924526_27924178_Cucumis_melo,1.060,280,479,Coding
OffPos_NC_066861.1_2801202_2801085_Cucumis_melo,0.687,55,254,Non-coding
OffPos_NC_066861.1_28292228_28292104_Cucumis_melo,1.143,28,227,Coding
OffPos_NC_066861.1_28298167_28298057_Cucumis_melo,0.989,28,227,Coding
OffPos_NC_066861.1_28403291_28403588_Cucumis_melo,1.037,85,284,Coding
OffPos_NC_066861.1_28411871_28411974_Cucumis_melo,0.658,1,200,Non-coding
OffPos_NC_066861.1_28695451_28695701_Cucumis_melo,0.840,160,359,No
OffPos_NC_066861.1_29095128_29094990_Cucumis_melo,0.751,19,218,No
OffPos_NC_066861.1_29097844_29097673_Cucumis_melo,1.045,118,317,Coding
OffPos_NC_066861.1_29165585_29165411_Cucumis_melo,0.720,31,230,Non-coding
OffPos_NC_066861.1_29617655_29618159_Cucumis_melo,0.844,160,359,No
OffPos_NC_066861.1_29966253_29965623_Cucumis_melo,0.865,298,497,No
OffPos_NC_066861.1_29975784_29975700_Cucumis_melo,0.513,34,233,Non-coding
OffPos_NC_066861.1_30106968_30106852_Cucumis_melo,0.511,31,230,Non-coding
OffPos_NC_066861.1_30180440_30180351_Cucumis_melo,0.672,22,221,Non-coding
OffPos_NC_066861.1_3152638_3152550_Cucumis_melo,0.752,19,218,No
OffPos_NC_066861.1_3530470_3530359_Cucumis_melo,0.839,31,230,No
OffPos_NC_066861.1_3579800_3579569_Cucumis_melo,0.852,160,359,No
OffPos_NC_066861.1_3753908_3754036_Cucumis_melo,0.816,19,218,No
OffPos_NC_066861.1_3931843_3931703_Cucumis_melo,0.869,79,278,No
OffPos_NC_066861.1_4030658_4030794_Cucumis_melo,0.736,46,245,Non-coding
OffPos_NC_066861.1_4083279_4083405_Cucumis_melo,0.803,67,266,No
OffPos_NC_066861.1_4846674_4846584_Cucumis_melo,0.796,4,203,No
OffPos_NC_066861.1_494556_494651_Cucumis_melo,0.660,16,215,Non-coding
OffPos_NC_066861.1_495167_495293_Cucumis_melo,0.735,7,206,Non-coding
OffPos_NC_066861.1_5612262_5612173_Cucumis_melo,0.622,37,236,Non-coding
OffPos_NC_066861.1_582589_582457_Cucumis_melo,0.924,64,263,No
OffPos_NC_066861.1_6069781_6069883_Cucumis_melo,0.546,1,200,Non-coding
OffPos_NC_066861.1_617348_617705_Cucumis_melo,0.766,292,491,No
OffPos_NC_066861.1_628133_627782_Cucumis_melo,0.897,124,323,No
OffPos_NC_066861.1_8707605_8707517_Cucumis_melo,0.939,1,200,No
OffPos_NC_066861.1_887587_887889_Cucumis_melo,0.752,169,368,No
OffPos_NC_066861.1_887981_888248_Cucumis_melo,0.630,181,380,Non-coding
OffPos_NC_066862.1_1024680_1024846_Cucumis_melo,1.009,16,215,Coding
OffPos_NC_066862.1_1086371_1086542_Cucumis_melo,0.952,55,254,Coding
OffPos_NC_066862.1_11180251_11180167_Cucumis_melo,0.583,22,221,Non-coding
OffPos_NC_066862.1_12138413_12138534_Cucumis_melo,1.017,19,218,Coding
OffPos_NC_066862.1_1313401_1313230_Cucumis_melo,0.789,115,314,No
OffPos_NC_066862.1_1353638_1353792_Cucumis_melo,0.924,46,245,No
OffPos_NC_066862.1_1407235_1407830_Cucumis_melo,0.868,274,473,No
OffPos_NC_066862.1_14487277_14487049_Cucumis_melo,0.978,7,206,Coding
OffPos_NC_066862.1_14488204_14488100_Cucumis_melo,0.777,31,230,No
OffPos_NC_066862.1_1464544_1464735_Cucumis_melo,0.657,115,314,Non-coding
OffPos_NC_066862.1_1492658_1492534_Cucumis_melo,0.876,1,200,No
OffPos_NC_066862.1_1494404_1494319_Cucumis_melo,0.623,22,221,Non-coding
OffPos_NC_066862.1_1538036_1537856_Cucumis_melo,0.696,37,236,Non-coding
OffPos_NC_066862.1_1596621_1596502_Cucumis_melo,0.619,55,254,Non-coding
OffPos_NC_066862.1_15969590_15969453_Cucumis_melo,1.118,61,260,Coding
OffPos_NC_066862.1_16300976_16300740_Cucumis_melo,0.683,25,224,Non-coding
OffPos_NC_066862.1_16685991_16686182_Cucumis_melo,0.863,142,341,No
OffPos_NC_066862.1_1749399_1749524_Cucumis_melo,0.923,49,248,No
OffPos_NC_066862.1_1844780_1844867_Cucumis_melo,0.752,22,221,No
OffPos_NC_066862.1_1854519_1854618_Cucumis_melo,0.810,40,239,No
