Name,Score,Start,End,Label
OffPos_NC_054857.1_5867673_5868126_Aspergillus_puulaauensis,0.877,106,305,No
OffPos_NC_054857.1_592636_591848_Aspergillus_puulaauensis,1.118,679,878,Coding
OffPos_NC_054857.1_5955931_5956031_Aspergillus_puulaauensis,0.824,34,233,No
OffPos_NC_054857.1_6001119_6001007_Aspergillus_puulaauensis,0.842,4,203,No
OffPos_NC_054857.1_670993_671405_Aspergillus_puulaauensis,0.889,7,206,No
OffPos_NC_054857.1_682866_683219_Aspergillus_puulaauensis,1.160,52,251,Coding
OffPos_NC_054857.1_687730_687946_Aspergillus_puulaauensis,0.980,25,224,Coding
OffPos_NC_054857.1_805243_806353_Aspergillus_puulaauensis,1.291,721,920,Coding
OffPos_NC_054857.1_823993_825040_Aspergillus_puulaauensis,1.248,793,992,Coding
OffPos_NC_054857.1_836923_837435_Aspergillus_puulaauensis,0.981,412,611,Coding
OffPos_NC_054857.1_855432_854877_Aspergillus_puulaauensis,1.012,463,662,Coding
OffPos_NC_054857.1_927595_927750_Aspergillus_puulaauensis,1.054,43,242,Coding
OffPos_NC_054857.1_94608_94738_Aspergillus_puulaauensis,0.884,1,200,No
OffPos_NC_054858.1_1017705_1017406_Aspergillus_puulaauensis,1.132,229,428,Coding
OffPos_NC_054858.1_104046_103585_Aspergillus_puulaauensis,1.193,91,290,Coding
OffPos_NC_054858.1_1068279_1067820_Aspergillus_puulaauensis,0.839,307,506,No
OffPos_NC_054858.1_1073971_1074141_Aspergillus_puulaauensis,0.828,112,311,No
OffPos_NC_054858.1_1092994_1093079_Aspergillus_puulaauensis,0.621,31,230,Non-coding
OffPos_NC_054858.1_1104866_1104985_Aspergillus_puulaauensis,0.748,10,209,No
OffPos_NC_054858.1_1134220_1133938_Aspergillus_puulaauensis,1.080,196,395,Coding
OffPos_NC_054858.1_1138002_1137792_Aspergillus_puulaauensis,0.973,76,275,Coding
OffPos_NC_054858.1_1167952_1167834_Aspergillus_puulaauensis,1.037,46,245,Coding
OffPos_NC_054858.1_1181192_1181543_Aspergillus_puulaauensis,1.156,43,242,Coding
OffPos_NC_054858.1_122584_123103_Aspergillus_puulaauensis,1.034,70,269,Coding
OffPos_NC_054858.1_1227430_1227172_Aspergillus_puulaauensis,1.011,1,200,Coding
OffPos_NC_054858.1_124772_124433_Aspergillus_puulaauensis,0.978,91,290,Coding
OffPos_NC_054858.1_1267151_1267399_Aspergillus_puulaauensis,1.084,199,398,Coding
OffPos_NC_054858.1_1339498_1339388_Aspergillus_puulaauensis,0.815,19,218,No
OffPos_NC_054858.1_1370981_1371621_Aspergillus_puulaauensis,1.124,214,413,Coding
OffPos_NC_054858.1_1386577_1386130_Aspergillus_puulaauensis,1.011,13,212,Coding
OffPos_NC_054858.1_1392017_1392961_Aspergillus_puulaauensis,1.068,712,911,Coding
OffPos_NC_054858.1_1471038_1470843_Aspergillus_puulaauensis,0.691,31,230,Non-coding
OffPos_NC_054858.1_1490723_1490910_Aspergillus_puulaauensis,1.028,118,317,Coding
OffPos_NC_054858.1_1533667_1533967_Aspergillus_puulaauensis,0.899,97,296,No
OffPos_NC_054858.1_1544587_1544463_Aspergillus_puulaauensis,0.906,19,218,No
OffPos_NC_054858.1_159152_160112_Aspergillus_puulaauensis,1.084,10,209,Coding
OffPos_NC_054858.1_1603971_1604057_Aspergillus_puulaauensis,0.718,31,230,Non-coding
OffPos_NC_054858.1_164669_164411_Aspergillus_puulaauensis,1.038,100,299,Coding
OffPos_NC_054858.1_1658556_1658968_Aspergillus_puulaauensis,1.196,52,251,Coding
OffPos_NC_054858.1_1705682_1705496_Aspergillus_puulaauensis,1.278,127,326,Coding
OffPos_NC_054858.1_170633_169674_Aspergillus_puulaauensis,1.184,448,647,Coding
OffPos_NC_054858.1_1743787_1743663_Aspergillus_puulaauensis,0.881,61,260,No
OffPos_NC_054858.1_1877702_1877838_Aspergillus_puulaauensis,1.025,43,242,Coding
OffPos_NC_054858.1_1879299_1879502_Aspergillus_puulaauensis,1.032,76,275,Coding
OffPos_NC_054858.1_1917335_1917711_Aspergillus_puulaauensis,0.977,313,512,Coding
OffPos_NC_054858.1_204019_204247_Aspergillus_puulaauensis,0.861,4,203,No
OffPos_NC_054858.1_2041041_2041273_Aspergillus_puulaauensis,1.231,157,356,Coding
OffPos_NC_054858.1_2042537_2041886_Aspergillus_puulaauensis,1.162,148,347,Coding
OffPos_NC_054858.1_2060888_2060705_Aspergillus_puulaauensis,0.989,115,314,Coding
OffPos_NC_054858.1_206192_206338_Aspergillus_puulaauensis,0.864,1,200,No
OffPos_NC_054858.1_2097259_2097883_Aspergillus_puulaauensis,1.100,358,557,Coding
OffPos_NC_054858.1_2153160_2152479_Aspergillus_puulaauensis,1.133,316,515,Coding
OffPos_NC_054858.1_2189610_2189450_Aspergillus_puulaauensis,0.993,43,242,Coding
OffPos_NC_054858.1_2220758_2220664_Aspergillus_puulaauensis,0.833,37,236,No
OffPos_NC_054858.1_225144_225715_Aspergillus_puulaauensis,0.889,304,503,No
OffPos_NC_054858.1_2262636_2262788_Aspergillus_puulaauensis,0.915,79,278,No
OffPos_NC_054858.1_2269020_2269281_Aspergillus_puulaauensis,0.984,172,371,Coding
OffPos_NC_054858.1_2285830_2285912_Aspergillus_puulaauensis,0.867,28,227,No
OffPos_NC_054858.1_2311433_2312009_Aspergillus_puulaauensis,1.070,412,611,Coding
OffPos_NC_054858.1_2322422_2323285_Aspergillus_puulaauensis,1.187,406,605,Coding
OffPos_NC_054858.1_2345487_2344793_Aspergillus_puulaauensis,1.119,415,614,Coding
OffPos_NC_054858.1_237921_236871_Aspergillus_puulaauensis,1.118,712,911,Coding
OffPos_NC_054858.1_239421_239868_Aspergillus_puulaauensis,1.084,340,539,Coding
OffPos_NC_054858.1_244390_244231_Aspergillus_puulaauensis,0.766,79,278,No
OffPos_NC_054858.1_2555461_2555182_Aspergillus_puulaauensis,0.983,208,407,Coding
OffPos_NC_054858.1_2614635_2614093_Aspergillus_puulaauensis,1.069,13,212,Coding
OffPos_NC_054858.1_2640650_2640537_Aspergillus_puulaauensis,0.723,10,209,Non-coding
OffPos_NC_054858.1_2651997_2652431_Aspergillus_puulaauensis,0.995,97,296,Coding
OffPos_NC_054858.1_2655788_2656055_Aspergillus_puulaauensis,0.696,145,344,Non-coding
OffPos_NC_054858.1_267694_267497_Aspergillus_puulaauensis,0.729,58,257,Non-coding
OffPos_NC_054858.1_2693341_2693232_Aspergillus_puulaauensis,0.811,4,203,No
OffPos_NC_054858.1_2693617_2693532_Aspergillus_puulaauensis,0.905,1,200,No
OffPos_NC_054858.1_2707896_2708340_Aspergillus_puulaauensis,1.244,202,401,Coding
OffPos_NC_054858.1_2720039_2720168_Aspergillus_puulaauensis,1.194,1,200,Coding
OffPos_NC_054858.1_2740596_2740778_Aspergillus_puulaauensis,1.150,115,314,Coding
OffPos_NC_054858.1_2772553_2772351_Aspergillus_puulaauensis,0.803,19,218,No
OffPos_NC_054858.1_2794895_2794484_Aspergillus_puulaauensis,0.895,256,455,No
OffPos_NC_054858.1_2805478_2805285_Aspergillus_puulaauensis,0.967,64,263,Coding
OffPos_NC_054858.1_284315_285029_Aspergillus_puulaauensis,1.045,277,476,Coding
OffPos_NC_054858.1_285728_285940_Aspergillus_puulaauensis,0.868,67,266,No
OffPos_NC_054858.1_2864921_2865102_Aspergillus_puulaauensis,0.794,94,293,No
OffPos_NC_054858.1_2890103_2891256_Aspergillus_puulaauensis,1.143,859,1058,Coding
OffPos_NC_054858.1_2891908_2892001_Aspergillus_puulaauensis,1.052,34,233,Coding
OffPos_NC_054858.1_2971921_2972179_Aspergillus_puulaauensis,1.020,166,365,Coding
OffPos_NC_054858.1_2976398_2976306_Aspergillus_puulaauensis,0.779,43,242,No
OffPos_NC_054858.1_305736_305911_Aspergillus_puulaauensis,1.011,82,281,Coding
OffPos_NC_054858.1_3062855_3062390_Aspergillus_puulaauensis,0.928,124,323,No
OffPos_NC_054858.1_3113494_3113773_Aspergillus_puulaauensis,1.000,58,257,Coding
OffPos_NC_054858.1_3114180_3114033_Aspergillus_puulaauensis,1.308,58,257,Coding
OffPos_NC_054858.1_312565_312079_Aspergillus_puulaauensis,1.031,403,602,Coding
OffPos_NC_054858.1_3177132_3176569_Aspergillus_puulaauensis,0.999,502,701,Coding
OffPos_NC_054858.1_3185961_3186854_Aspergillus_puulaauensis,0.943,367,566,No
OffPos_NC_054858.1_3222481_3222571_Aspergillus_puulaauensis,1.123,1,200,Coding
OffPos_NC_054858.1_3285837_3285951_Aspergillus_puulaauensis,0.740,64,263,Non-coding
OffPos_NC_054858.1_3338274_3338579_Aspergillus_puulaauensis,0.970,55,254,Coding
OffPos_NC_054858.1_3344057_3343296_Aspergillus_puulaauensis,0.996,604,803,Coding
OffPos_NC_054858.1_3344431_3344133_Aspergillus_puulaauensis,0.902,76,275,No
OffPos_NC_054858.1_3374877_3374227_Aspergillus_puulaauensis,0.956,586,785,Coding
OffPos_NC_054858.1_3383319_3383122_Aspergillus_puulaauensis,1.013,145,344,Coding
OffPos_NC_054858.1_3390308_3390178_Aspergillus_puulaauensis,0.754,16,215,No
OffPos_NC_054858.1_34128_33648_Aspergillus_puulaauensis,1.134,133,332,Coding
OffPos_NC_054858.1_3428018_3428720_Aspergillus_puulaauensis,1.102,430,629,Coding
OffPos_NC_054858.1_3429858_3429511_Aspergillus_puulaauensis,1.164,226,425,Coding
OffPos_NC_054858.1_3492198_3492552_Aspergillus_puulaauensis,1.078,22,221,Coding
OffPos_NC_054858.1_3506722_3506921_Aspergillus_puulaauensis,0.679,4,203,Non-coding
OffPos_NC_054858.1_3540237_3540132_Aspergillus_puulaauensis,0.898,43,242,No
OffPos_NC_054858.1_3594593_3594459_Aspergillus_puulaauensis,1.187,64,263,Coding
OffPos_NC_054858.1_3606113_3606360_Aspergillus_puulaauensis,0.886,1,200,No
OffPos_NC_054858.1_3612256_3612380_Aspergillus_puulaauensis,1.026,7,206,Coding
OffPos_NC_054858.1_3691888_3692402_Aspergillus_puulaauensis,1.128,67,266,Coding
OffPos_NC_054858.1_3760685_3760434_Aspergillus_puulaauensis,0.885,196,395,No
OffPos_NC_054858.1_3793838_3793934_Aspergillus_puulaauensis,0.854,10,209,No
OffPos_NC_054858.1_3803533_3803929_Aspergillus_puulaauensis,0.789,46,245,No
OffPos_NC_054858.1_3889953_3890889_Aspergillus_puulaauensis,1.127,619,818,Coding
OffPos_NC_054858.1_3918139_3917093_Aspergillus_puulaauensis,1.071,7,206,Coding
OffPos_NC_054858.1_3927279_3926247_Aspergillus_puulaauensis,0.990,649,848,Coding
OffPos_NC_054858.1_3935843_3935433_Aspergillus_puulaauensis,0.842,214,413,No
OffPos_NC_054858.1_3972010_3971204_Aspergillus_puulaauensis,1.209,166,365,Coding
OffPos_NC_054858.1_4000909_4001034_Aspergillus_puulaauensis,0.568,1,200,Non-coding
OffPos_NC_054858.1_4004399_4004256_Aspergillus_puulaauensis,0.834,37,236,No
OffPos_NC_054858.1_4069270_4069567_Aspergillus_puulaauensis,0.845,7,206,No
OffPos_NC_054858.1_4070148_4070058_Aspergillus_puulaauensis,0.669,7,206,Non-coding
OffPos_NC_054858.1_4072886_4072105_Aspergillus_puulaauensis,1.054,58,257,Coding
OffPos_NC_054858.1_4087469_4087692_Aspergillus_puulaauensis,1.088,85,284,Coding
OffPos_NC_054858.1_4091818_4091986_Aspergillus_puulaauensis,0.910,64,263,No
OffPos_NC_054858.1_4097506_4097282_Aspergillus_puulaauensis,1.023,76,275,Coding
OffPos_NC_054858.1_4097678_4097565_Aspergillus_puulaauensis,1.119,28,227,Coding
OffPos_NC_054858.1_41138_39987_Aspergillus_puulaauensis,1.075,670,869,Coding
OffPos_NC_054858.1_4169739_4169421_Aspergillus_puulaauensis,0.846,97,296,No
OffPos_NC_054858.1_4211186_4211400_Aspergillus_puulaauensis,0.758,148,347,No
OffPos_NC_054858.1_4211463_4211687_Aspergillus_puulaauensis,0.828,115,314,No
OffPos_NC_054858.1_4282106_4281908_Aspergillus_puulaauensis,0.843,67,266,No
OffPos_NC_054858.1_4357612_4357822_Aspergillus_puulaauensis,0.738,106,305,Non-coding
OffPos_NC_054858.1_4365630_4365257_Aspergillus_puulaauensis,1.012,73,272,Coding
OffPos_NC_054858.1_4435939_4436502_Aspergillus_puulaauensis,0.997,514,713,Coding
OffPos_NC_054858.1_4589536_4590445_Aspergillus_puulaauensis,1.120,796,995,Coding
OffPos_NC_054858.1_4596358_4596272_Aspergillus_puulaauensis,0.871,19,218,No
OffPos_NC_054858.1_4636582_4636356_Aspergillus_puulaauensis,0.777,1,200,No
OffPos_NC_054858.1_4668328_4668538_Aspergillus_puulaauensis,0.994,79,278,Coding
OffPos_NC_054858.1_467064_467798_Aspergillus_puulaauensis,1.137,436,635,Coding
OffPos_NC_054858.1_4686040_4685173_Aspergillus_puulaauensis,1.053,211,410,Coding
OffPos_NC_054858.1_4686721_4686290_Aspergillus_puulaauensis,1.037,316,515,Coding
OffPos_NC_054858.1_4766976_4766785_Aspergillus_puulaauensis,0.891,4,203,No
OffPos_NC_054858.1_4777919_4778476_Aspergillus_puulaauensis,1.112,28,227,Coding
OffPos_NC_054858.1_4780044_4779761_Aspergillus_puulaauensis,0.800,19,218,No
OffPos_NC_054858.1_4783151_4782905_Aspergillus_puulaauensis,1.141,37,236,Coding
OffPos_NC_054858.1_4788630_4788714_Aspergillus_puulaauensis,0.619,19,218,Non-coding
OffPos_NC_054858.1_48650_48864_Aspergillus_puulaauensis,1.150,4,203,Coding
OffPos_NC_054858.1_4902421_4902868_Aspergillus_puulaauensis,1.118,370,569,Coding
OffPos_NC_054858.1_4929563_4929681_Aspergillus_puulaauensis,1.183,67,266,Coding
OffPos_NC_054858.1_4938024_4937604_Aspergillus_puulaauensis,0.974,145,344,Coding
OffPos_NC_054858.1_4949347_4949082_Aspergillus_puulaauensis,1.101,85,284,Coding
OffPos_NC_054858.1_5029475_5030653_Aspergillus_puulaauensis,1.312,964,1163,Coding
OffPos_NC_054858.1_5031670_5031953_Aspergillus_puulaauensis,0.774,73,272,No
OffPos_NC_054858.1_5063945_5063147_Aspergillus_puulaauensis,1.186,424,623,Coding
OffPos_NC_054858.1_5098553_5098304_Aspergillus_puulaauensis,1.037,178,377,Coding
OffPos_NC_054858.1_5181591_5182060_Aspergillus_puulaauensis,1.029,220,419,Coding
OffPos_NC_054858.1_5193919_5193792_Aspergillus_puulaauensis,0.658,10,209,Non-coding
OffPos_NC_054858.1_5196119_5196410_Aspergillus_puulaauensis,0.971,34,233,Coding
OffPos_NC_054858.1_5202374_5202559_Aspergillus_puulaauensis,0.961,25,224,Coding
OffPos_NC_054858.1_5229215_5229526_Aspergillus_puulaauensis,0.924,79,278,No
OffPos_NC_054858.1_5255424_5256222_Aspergillus_puulaauensis,1.077,322,521,Coding
OffPos_NC_054858.1_531094_530305_Aspergillus_puulaauensis,1.129,412,611,Coding
OffPos_NC_054858.1_5387061_5386738_Aspergillus_puulaauensis,0.887,19,218,No
OffPos_NC_054858.1_5404097_5403753_Aspergillus_puulaauensis,1.080,139,338,Coding
OffPos_NC_054858.1_5418115_5417983_Aspergillus_puulaauensis,0.783,82,281,No
OffPos_NC_054858.1_547712_548326_Aspergillus_puulaauensis,1.251,313,512,Coding
OffPos_NC_054858.1_551810_552442_Aspergillus_puulaauensis,1.247,157,356,Coding
OffPos_NC_054858.1_572740_572413_Aspergillus_puulaauensis,0.905,118,317,No
OffPos_NC_054858.1_580034_581129_Aspergillus_puulaauensis,1.112,271,470,Coding
OffPos_NC_054858.1_638441_638279_Aspergillus_puulaauensis,0.711,22,221,Non-coding
OffPos_NC_054858.1_659946_659560_Aspergillus_puulaauensis,1.065,115,314,Coding
OffPos_NC_054858.1_661253_661846_Aspergillus_puulaauensis,1.076,148,347,Coding
OffPos_NC_054858.1_710166_710633_Aspergillus_puulaauensis,1.078,70,269,Coding
OffPos_NC_054858.1_734095_733985_Aspergillus_puulaauensis,0.945,43,242,No
OffPos_NC_054858.1_751968_752934_Aspergillus_puulaauensis,1.116,445,644,Coding
OffPos_NC_054858.1_788843_789217_Aspergillus_puulaauensis,0.941,124,323,No
OffPos_NC_054858.1_803781_803871_Aspergillus_puulaauensis,0.846,37,236,No
OffPos_NC_054858.1_830809_830897_Aspergillus_puulaauensis,0.707,34,233,Non-coding
OffPos_NC_054858.1_860099_859107_Aspergillus_puulaauensis,1.046,817,1016,Coding
OffPos_NC_054858.1_890130_890461_Aspergillus_puulaauensis,0.866,184,383,No
OffPos_NC_054858.1_915218_915663_Aspergillus_puulaauensis,0.992,373,572,Coding
OffPos_NC_054858.1_920851_920750_Aspergillus_puulaauensis,0.946,28,227,No
OffPos_NC_054858.1_953499_953646_Aspergillus_puulaauensis,0.546,82,281,Non-coding
OffPos_NC_054858.1_955954_956135_Aspergillus_puulaauensis,0.714,1,200,Non-coding
OffPos_NC_054858.1_957573_957752_Aspergillus_puulaauensis,0.958,97,296,Coding
OffPos_NC_054858.1_959595_959717_Aspergillus_puulaauensis,0.699,13,212,Non-coding
OffPos_NC_054858.1_981620_981187_Aspergillus_puulaauensis,1.141,298,497,Coding
OffPos_NC_054858.1_98928_98831_Aspergillus_puulaauensis,0.982,22,221,Coding
OffPos_NC_054859.1_1004979_1004535_Aspergillus_puulaauensis,0.983,13,212,Coding
OffPos_NC_054859.1_1052360_1052724_Aspergillus_puulaauensis,1.146,40,239,Coding
OffPos_NC_054859.1_106295_105196_Aspergillus_puulaauensis,1.289,1048,1247,Coding
OffPos_NC_054859.1_1082673_1082460_Aspergillus_puulaauensis,0.770,28,227,No
OffPos_NC_054859.1_1139336_1139645_Aspergillus_puulaauensis,0.931,4,203,No
OffPos_NC_054859.1_1139714_1139877_Aspergillus_puulaauensis,0.876,88,287,No
OffPos_NC_054859.1_1173741_1173290_Aspergillus_puulaauensis,1.123,217,416,Coding
OffPos_NC_054859.1_1180079_1180444_Aspergillus_puulaauensis,1.190,280,479,Coding
OffPos_NC_054859.1_1218736_1219027_Aspergillus_puulaauensis,0.848,214,413,No
OffPos_NC_054859.1_1245236_1244834_Aspergillus_puulaauensis,0.968,22,221,Coding
OffPos_NC_054859.1_1259348_1259565_Aspergillus_puulaauensis,0.956,112,311,Coding
OffPos_NC_054859.1_1281101_1281619_Aspergillus_puulaauensis,1.067,439,638,Coding
OffPos_NC_054859.1_1292972_1293904_Aspergillus_puulaauensis,1.139,565,764,Coding
OffPos_NC_054859.1_132032_131933_Aspergillus_puulaauensis,0.766,43,242,No
OffPos_NC_054859.1_1354030_1353604_Aspergillus_puulaauensis,1.139,133,332,Coding
OffPos_NC_054859.1_1359887_1359430_Aspergillus_puulaauensis,1.086,94,293,Coding
OffPos_NC_054859.1_1369581_1370078_Aspergillus_puulaauensis,0.964,49,248,Coding
OffPos_NC_054859.1_1376686_1377328_Aspergillus_puulaauensis,1.023,451,650,Coding
OffPos_NC_054859.1_1401731_1401566_Aspergillus_puulaauensis,0.929,106,305,No
OffPos_NC_054859.1_1436205_1436658_Aspergillus_puulaauensis,0.987,64,263,Coding
OffPos_NC_054859.1_1461427_1461266_Aspergillus_puulaauensis,0.932,4,203,No
OffPos_NC_054859.1_1491334_1491212_Aspergillus_puulaauensis,0.952,16,215,Coding
OffPos_NC_054859.1_1499663_1500502_Aspergillus_puulaauensis,1.049,700,899,Coding
OffPos_NC_054859.1_150040_149862_Aspergillus_puulaauensis,1.112,76,275,Coding
OffPos_NC_054859.1_1531858_1532004_Aspergillus_puulaauensis,0.818,19,218,No
OffPos_NC_054859.1_1537826_1537944_Aspergillus_puulaauensis,0.792,16,215,No
OffPos_NC_054859.1_1607281_1607184_Aspergillus_puulaauensis,0.870,1,200,No
OffPos_NC_054859.1_1614513_1613369_Aspergillus_puulaauensis,1.226,727,926,Coding
OffPos_NC_054859.1_1617781_1617169_Aspergillus_puulaauensis,0.965,508,707,Coding
OffPos_NC_054859.1_1660942_1661292_Aspergillus_puulaauensis,0.856,52,251,No
OffPos_NC_054859.1_1672999_1673220_Aspergillus_puulaauensis,1.055,163,362,Coding
OffPos_NC_054859.1_1676290_1676661_Aspergillus_puulaauensis,1.058,277,476,Coding
OffPos_NC_054859.1_1677513_1677871_Aspergillus_puulaauensis,1.075,271,470,Coding
OffPos_NC_054859.1_1681035_1681532_Aspergillus_puulaauensis,0.959,232,431,Coding
OffPos_NC_054859.1_1708587_1709352_Aspergillus_puulaauensis,1.138,433,632,Coding
OffPos_NC_054859.1_1709969_1710147_Aspergillus_puulaauensis,1.073,124,323,Coding
OffPos_NC_054859.1_1743292_1742831_Aspergillus_puulaauensis,1.103,148,347,Coding
OffPos_NC_054859.1_1752408_1752293_Aspergillus_puulaauensis,0.988,10,209,Coding
OffPos_NC_054859.1_177406_177530_Aspergillus_puulaauensis,0.619,55,254,Non-coding
OffPos_NC_054859.1_1819969_1820119_Aspergillus_puulaauensis,0.817,97,296,No
OffPos_NC_054859.1_1834751_1834531_Aspergillus_puulaauensis,1.228,136,335,Coding
OffPos_NC_054859.1_1868193_1867830_Aspergillus_puulaauensis,1.059,301,500,Coding
OffPos_NC_054859.1_1927726_1927587_Aspergillus_puulaauensis,0.809,43,242,No
OffPos_NC_054859.1_1938005_1937705_Aspergillus_puulaauensis,1.080,55,254,Coding
OffPos_NC_054859.1_1939716_1939832_Aspergillus_puulaauensis,0.708,4,203,Non-coding
OffPos_NC_054859.1_2012271_2011835_Aspergillus_puulaauensis,1.135,361,560,Coding
OffPos_NC_054859.1_2034221_2035007_Aspergillus_puulaauensis,1.174,352,551,Coding
OffPos_NC_054859.1_2039982_2040115_Aspergillus_puulaauensis,1.061,73,272,Coding
OffPos_NC_054859.1_2107218_2106931_Aspergillus_puulaauensis,1.066,10,209,Coding
OffPos_NC_054859.1_211106_211799_Aspergillus_puulaauensis,1.147,205,404,Coding
OffPos_NC_054859.1_2124392_2124531_Aspergillus_puulaauensis,0.856,43,242,No
OffPos_NC_054859.1_2135931_2136130_Aspergillus_puulaauensis,1.168,124,323,Coding
OffPos_NC_054859.1_2162806_2163487_Aspergillus_puulaauensis,1.018,334,533,Coding
OffPos_NC_054859.1_2163553_2163718_Aspergillus_puulaauensis,0.910,103,302,No
OffPos_NC_054859.1_2203606_2204021_Aspergillus_puulaauensis,0.959,169,368,Coding
OffPos_NC_054859.1_2225202_2225458_Aspergillus_puulaauensis,1.117,133,332,Coding
OffPos_NC_054859.1_2323240_2323341_Aspergillus_puulaauensis,1.070,46,245,Coding
OffPos_NC_054859.1_2392396_2391650_Aspergillus_puulaauensis,1.124,547,746,Coding
OffPos_NC_054859.1_2394892_2394526_Aspergillus_puulaauensis,1.079,16,215,Coding
OffPos_NC_054859.1_2433185_2432964_Aspergillus_puulaauensis,1.012,97,296,Coding
OffPos_NC_054859.1_2439594_2439479_Aspergillus_puulaauensis,1.121,13,212,Coding
OffPos_NC_054859.1_2473125_2473209_Aspergillus_puulaauensis,0.811,16,215,No
OffPos_NC_054859.1_2551241_2551100_Aspergillus_puulaauensis,1.071,85,284,Coding
OffPos_NC_054859.1_256919_257018_Aspergillus_puulaauensis,0.605,13,212,Non-coding
OffPos_NC_054859.1_2622733_2622394_Aspergillus_puulaauensis,0.843,229,428,No
OffPos_NC_054859.1_2623136_2622802_Aspergillus_puulaauensis,0.877,73,272,No
OffPos_NC_054859.1_2626613_2626250_Aspergillus_puulaauensis,0.889,187,386,No
OffPos_NC_054859.1_274498_274721_Aspergillus_puulaauensis,0.695,118,317,Non-coding
OffPos_NC_054859.1_2757366_2757232_Aspergillus_puulaauensis,0.896,1,200,No
OffPos_NC_054859.1_2766889_2767127_Aspergillus_puulaauensis,1.026,46,245,Coding
OffPos_NC_054859.1_2769046_2769258_Aspergillus_puulaauensis,1.069,85,284,Coding
OffPos_NC_054859.1_2775621_2775765_Aspergillus_puulaauensis,0.991,67,266,Coding
OffPos_NC_054859.1_2788239_2788101_Aspergillus_puulaauensis,0.829,79,278,No
OffPos_NC_054859.1_2836536_2837397_Aspergillus_puulaauensis,1.034,301,500,Coding
OffPos_NC_054859.1_2860060_2861189_Aspergillus_puulaauensis,1.223,751,950,Coding
OffPos_NC_054859.1_2922979_2922867_Aspergillus_puulaauensis,1.120,10,209,Coding
OffPos_NC_054859.1_2956539_2956145_Aspergillus_puulaauensis,1.053,289,488,Coding
OffPos_NC_054859.1_2992673_2993541_Aspergillus_puulaauensis,1.076,565,764,Coding
OffPos_NC_054859.1_3120459_3120704_Aspergillus_puulaauensis,1.173,67,266,Coding
OffPos_NC_054859.1_3150444_3150289_Aspergillus_puulaauensis,0.821,67,266,No
OffPos_NC_054859.1_3157963_3157253_Aspergillus_puulaauensis,1.007,109,308,Coding
OffPos_NC_054859.1_316213_316556_Aspergillus_puulaauensis,1.278,259,458,Coding
OffPos_NC_054859.1_3176071_3175722_Aspergillus_puulaauensis,0.947,100,299,No
OffPos_NC_054859.1_3194951_3195869_Aspergillus_puulaauensis,1.019,328,527,Coding
OffPos_NC_054859.1_3212147_3212638_Aspergillus_puulaauensis,0.882,16,215,No
OffPos_NC_054859.1_3248266_3248502_Aspergillus_puulaauensis,1.264,115,314,Coding
OffPos_NC_054859.1_3310134_3309072_Aspergillus_puulaauensis,1.069,466,665,Coding
OffPos_NC_054859.1_3394066_3394170_Aspergillus_puulaauensis,0.968,1,200,Coding
OffPos_NC_054859.1_342665_342923_Aspergillus_puulaauensis,1.109,61,260,Coding
OffPos_NC_054859.1_3433600_3433262_Aspergillus_puulaauensis,1.060,265,464,Coding
OffPos_NC_054859.1_3439280_3438489_Aspergillus_puulaauensis,1.153,565,764,Coding
OffPos_NC_054859.1_3445662_3446344_Aspergillus_puulaauensis,0.893,394,593,No
OffPos_NC_054859.1_3474136_3473752_Aspergillus_puulaauensis,1.062,169,368,Coding
OffPos_NC_054859.1_3559644_3560598_Aspergillus_puulaauensis,0.912,493,692,No
OffPos_NC_054859.1_3594593_3594082_Aspergillus_puulaauensis,0.919,178,377,No
OffPos_NC_054859.1_361067_361635_Aspergillus_puulaauensis,0.921,169,368,No
OffPos_NC_054859.1_3613157_3613456_Aspergillus_puulaauensis,1.173,49,248,Coding
OffPos_NC_054859.1_3629964_3630654_Aspergillus_puulaauensis,1.248,613,812,Coding
OffPos_NC_054859.1_3635075_3634481_Aspergillus_puulaauensis,1.005,541,740,Coding
OffPos_NC_054859.1_3744961_3745402_Aspergillus_puulaauensis,1.136,346,545,Coding
OffPos_NC_054859.1_3748712_3748911_Aspergillus_puulaauensis,0.910,13,212,No
OffPos_NC_054859.1_3781636_3781724_Aspergillus_puulaauensis,0.809,13,212,No
OffPos_NC_054859.1_3871274_3870085_Aspergillus_puulaauensis,0.934,982,1181,No
OffPos_NC_054859.1_3917124_3917984_Aspergillus_puulaauensis,0.983,175,374,Coding
OffPos_NC_054859.1_3940916_3941102_Aspergillus_puulaauensis,1.032,97,296,Coding
OffPos_NC_054859.1_394433_394166_Aspergillus_puulaauensis,0.970,67,266,Coding
OffPos_NC_054859.1_3951634_3951789_Aspergillus_puulaauensis,0.805,28,227,No
OffPos_NC_054859.1_3957444_3957255_Aspergillus_puulaauensis,1.126,58,257,Coding
OffPos_NC_054859.1_3999316_3999547_Aspergillus_puulaauensis,1.015,64,263,Coding
OffPos_NC_054859.1_4016242_4016052_Aspergillus_puulaauensis,1.047,1,200,Coding
OffPos_NC_054859.1_4037743_4037010_Aspergillus_puulaauensis,1.294,13,212,Coding
OffPos_NC_054859.1_4067166_4067060_Aspergillus_puulaauensis,0.831,37,236,No
OffPos_NC_054859.1_4072742_4071803_Aspergillus_puulaauensis,1.107,1,200,Coding
OffPos_NC_054859.1_4085255_4085144_Aspergillus_puulaauensis,0.949,25,224,No
