Name,Score
OffPos_NC_066857.1_37033500_37033231_Cucumis_melo,48
OffPos_NC_066857.1_37180275_37180395_Cucumis_melo,97
OffPos_NC_066857.1_37368414_37368273_Cucumis_melo,98
OffPos_NC_066857.1_37409909_37409819_Cucumis_melo,33
OffPos_NC_066857.1_37530596_37530510_Cucumis_melo,35
OffPos_NC_066857.1_37600016_37600130_Cucumis_melo,63
OffPos_NC_066857.1_37600282_37600888_Cucumis_melo,92
OffPos_NC_066857.1_37654047_37653915_Cucumis_melo,90
OffPos_NC_066857.1_37657131_37656339_Cucumis_melo,29
OffPos_NC_066857.1_37703180_37703363_Cucumis_melo,68
OffPos_NC_066857.1_37860920_37860721_Cucumis_melo,61
OffPos_NC_066857.1_37895762_37895889_Cucumis_melo,3
OffPos_NC_066857.1_38043589_38043488_Cucumis_melo,70
OffPos_NC_066857.1_412289_412169_Cucumis_melo,12
OffPos_NC_066857.1_619755_619659_Cucumis_melo,1
OffPos_NC_066857.1_6898528_6898420_Cucumis_melo,14
OffPos_NC_066857.1_705171_705726_Cucumis_melo,59
OffPos_NC_066857.1_766827_766551_Cucumis_melo,86
OffPos_NC_066857.1_7975963_7976105_Cucumis_melo,45
OffPos_NC_066857.1_849314_849395_Cucumis_melo,59
OffPos_NC_066857.1_868000_868081_Cucumis_melo,40
OffPos_NC_066857.1_9437883_9438093_Cucumis_melo,42
OffPos_NC_066857.1_962533_962323_Cucumis_melo,12
OffPos_NC_066857.1_9729347_9729433_Cucumis_melo,64
OffPos_NC_066858.1_10051535_10051285_Cucumis_melo,92
OffPos_NC_066858.1_1008452_1008574_Cucumis_melo,5
OffPos_NC_066858.1_105452_105671_Cucumis_melo,61
OffPos_NC_066858.1_11527378_11527469_Cucumis_melo,94
OffPos_NC_066858.1_1163254_1163350_Cucumis_melo,18
OffPos_NC_066858.1_11878761_11878572_Cucumis_melo,93
OffPos_NC_066858.1_11898567_11898672_Cucumis_melo,73
OffPos_NC_066858.1_11936281_11936077_Cucumis_melo,84
OffPos_NC_066858.1_1293476_1293371_Cucumis_melo,77
OffPos_NC_066858.1_1310652_1310801_Cucumis_melo,57
OffPos_NC_066858.1_13343740_13343634_Cucumis_melo,4
OffPos_NC_066858.1_13585684_13585419_Cucumis_melo,98
OffPos_NC_066858.1_13587818_13587713_Cucumis_melo,59
OffPos_NC_066858.1_13937133_13936731_Cucumis_melo,45
OffPos_NC_066858.1_13972228_13972783_Cucumis_melo,89
OffPos_NC_066858.1_14491139_14491456_Cucumis_melo,13
OffPos_NC_066858.1_14814039_14814244_Cucumis_melo,59
OffPos_NC_066858.1_15081683_15081526_Cucumis_melo,53
OffPos_NC_066858.1_15178087_15177582_Cucumis_melo,5
OffPos_NC_066858.1_162480_162579_Cucumis_melo,8
OffPos_NC_066858.1_1665370_1665529_Cucumis_melo,49
OffPos_NC_066858.1_1691446_1691532_Cucumis_melo,50
OffPos_NC_066858.1_17114086_17114208_Cucumis_melo,3
OffPos_NC_066858.1_17199970_17199751_Cucumis_melo,55
OffPos_NC_066858.1_17263152_17263582_Cucumis_melo,87
OffPos_NC_066858.1_1737426_1737548_Cucumis_melo,48
OffPos_NC_066858.1_1851849_1851965_Cucumis_melo,76
OffPos_NC_066858.1_19015050_19015185_Cucumis_melo,20
OffPos_NC_066858.1_19079569_19079990_Cucumis_melo,86
OffPos_NC_066858.1_19080092_19080775_Cucumis_melo,22
OffPos_NC_066858.1_19194719_19194471_Cucumis_melo,44
OffPos_NC_066858.1_1981403_1981261_Cucumis_melo,46
OffPos_NC_066858.1_2020482_2020047_Cucumis_melo,13
OffPos_NC_066858.1_20645233_20644861_Cucumis_melo,75
OffPos_NC_066858.1_2102885_2102985_Cucumis_melo,5
OffPos_NC_066858.1_2106042_2105351_Cucumis_melo,32
OffPos_NC_066858.1_21561348_21560601_Cucumis_melo,12
OffPos_NC_066858.1_21648108_21648370_Cucumis_melo,27
OffPos_NC_066858.1_22033165_22033313_Cucumis_melo,1
OffPos_NC_066858.1_22137045_22136947_Cucumis_melo,56
OffPos_NC_066858.1_22345475_22345602_Cucumis_melo,6
OffPos_NC_066858.1_22575095_22574973_Cucumis_melo,57
OffPos_NC_066858.1_229765_229601_Cucumis_melo,25
OffPos_NC_066858.1_23549004_23548266_Cucumis_melo,62
OffPos_NC_066858.1_23554077_23554203_Cucumis_melo,53
OffPos_NC_066858.1_23668236_23668048_Cucumis_melo,34
OffPos_NC_066858.1_23876831_23876324_Cucumis_melo,77
OffPos_NC_066858.1_23981922_23981833_Cucumis_melo,69
OffPos_NC_066858.1_24230416_24229521_Cucumis_melo,35
OffPos_NC_066858.1_24236266_24236133_Cucumis_melo,55
OffPos_NC_066858.1_24347644_24348145_Cucumis_melo,39
OffPos_NC_066858.1_24403490_24403826_Cucumis_melo,28
OffPos_NC_066858.1_2452785_2452890_Cucumis_melo,13
OffPos_NC_066858.1_24920998_24920916_Cucumis_melo,67
OffPos_NC_066858.1_25130003_25130146_Cucumis_melo,91
OffPos_NC_066858.1_25393273_25393090_Cucumis_melo,98
OffPos_NC_066858.1_25487001_25486815_Cucumis_melo,70
OffPos_NC_066858.1_25601641_25601269_Cucumis_melo,79
OffPos_NC_066858.1_25614664_25614799_Cucumis_melo,29
OffPos_NC_066858.1_25629437_25629122_Cucumis_melo,1
OffPos_NC_066858.1_25691650_25691542_Cucumis_melo,72
OffPos_NC_066858.1_25738125_25738043_Cucumis_melo,35
OffPos_NC_066858.1_25754406_25754198_Cucumis_melo,26
OffPos_NC_066858.1_25795550_25795848_Cucumis_melo,24
OffPos_NC_066858.1_26003271_26003435_Cucumis_melo,38
OffPos_NC_066858.1_26160882_26161068_Cucumis_melo,57
OffPos_NC_066858.1_2842933_2842740_Cucumis_melo,68
OffPos_NC_066858.1_3170850_3171101_Cucumis_melo,1
OffPos_NC_066858.1_3209327_3209515_Cucumis_melo,54
OffPos_NC_066858.1_4292571_4292454_Cucumis_melo,57
OffPos_NC_066858.1_5221045_5221127_Cucumis_melo,94
OffPos_NC_066858.1_6623767_6623674_Cucumis_melo,91
OffPos_NC_066858.1_7021138_7020761_Cucumis_melo,90
OffPos_NC_066858.1_7825044_7825159_Cucumis_melo,17
OffPos_NC_066858.1_7919889_7919998_Cucumis_melo,67
OffPos_NC_066858.1_834512_835181_Cucumis_melo,98
OffPos_NC_066858.1_885561_884694_Cucumis_melo,24
OffPos_NC_066858.1_931188_931330_Cucumis_melo,7
OffPos_NC_066858.1_9837735_9837954_Cucumis_melo,26
OffPos_NC_066859.1_12981162_12981415_Cucumis_melo,35
OffPos_NC_066859.1_1339814_1339685_Cucumis_melo,91
OffPos_NC_066859.1_14801442_14801903_Cucumis_melo,43
OffPos_NC_066859.1_17689926_17690011_Cucumis_melo,25
OffPos_NC_066859.1_17747060_17747353_Cucumis_melo,72
OffPos_NC_066859.1_1907693_1907849_Cucumis_melo,21
OffPos_NC_066859.1_1921438_1921861_Cucumis_melo,10
OffPos_NC_066859.1_1973489_1973365_Cucumis_melo,5
OffPos_NC_066859.1_20444867_20444705_Cucumis_melo,87
OffPos_NC_066859.1_21526656_21526740_Cucumis_melo,14
OffPos_NC_066859.1_21876360_21876570_Cucumis_melo,68
OffPos_NC_066859.1_22630173_22630258_Cucumis_melo,12
OffPos_NC_066859.1_23623046_23623164_Cucumis_melo,58
OffPos_NC_066859.1_23863069_23862414_Cucumis_melo,87
OffPos_NC_066859.1_24147605_24147773_Cucumis_melo,69
OffPos_NC_066859.1_2431320_2431230_Cucumis_melo,75
OffPos_NC_066859.1_24995669_24995397_Cucumis_melo,23
OffPos_NC_066859.1_25155847_25156076_Cucumis_melo,18
OffPos_NC_066859.1_25215761_25215655_Cucumis_melo,51
OffPos_NC_066859.1_25225644_25225857_Cucumis_melo,92
OffPos_NC_066859.1_25245297_25245387_Cucumis_melo,88
OffPos_NC_066859.1_25295289_25295520_Cucumis_melo,92
OffPos_NC_066859.1_25322141_25322034_Cucumis_melo,87
OffPos_NC_066859.1_25392891_25392621_Cucumis_melo,61
OffPos_NC_066859.1_25675436_25675617_Cucumis_melo,36
OffPos_NC_066859.1_25726130_25726332_Cucumis_melo,8
OffPos_NC_066859.1_26336941_26336534_Cucumis_melo,70
OffPos_NC_066859.1_26460431_26460340_Cucumis_melo,51
OffPos_NC_066859.1_26713402_26714068_Cucumis_melo,75
OffPos_NC_066859.1_26757278_26756894_Cucumis_melo,61
OffPos_NC_066859.1_26984136_26984019_Cucumis_melo,96
OffPos_NC_066859.1_27295447_27295589_Cucumis_melo,30
OffPos_NC_066859.1_27801107_27801213_Cucumis_melo,11
OffPos_NC_066859.1_27865799_27865707_Cucumis_melo,91
OffPos_NC_066859.1_28150038_28150236_Cucumis_melo,27
OffPos_NC_066859.1_28195561_28196027_Cucumis_melo,44
OffPos_NC_066859.1_28304321_28304150_Cucumis_melo,65
OffPos_NC_066859.1_28491681_28491770_Cucumis_melo,83
OffPos_NC_066859.1_28670913_28670825_Cucumis_melo,27
OffPos_NC_066859.1_28909699_28910094_Cucumis_melo,90
OffPos_NC_066859.1_28927288_28927411_Cucumis_melo,39
OffPos_NC_066859.1_29091823_29091712_Cucumis_melo,30
OffPos_NC_066859.1_29195777_29195563_Cucumis_melo,22
OffPos_NC_066859.1_29292708_29293462_Cucumis_melo,70
OffPos_NC_066859.1_29680204_29679906_Cucumis_melo,34
OffPos_NC_066859.1_29755824_29756328_Cucumis_melo,1
OffPos_NC_066859.1_29811535_29811407_Cucumis_melo,6
OffPos_NC_066859.1_30199164_30199068_Cucumis_melo,62
OffPos_NC_066859.1_30304556_30304643_Cucumis_melo,72
OffPos_NC_066859.1_30321755_30322142_Cucumis_melo,78
OffPos_NC_066859.1_30483707_30483600_Cucumis_melo,74
OffPos_NC_066859.1_30732911_30733018_Cucumis_melo,55
OffPos_NC_066859.1_30739541_30739381_Cucumis_melo,68
OffPos_NC_066859.1_30853640_30853819_Cucumis_melo,82
OffPos_NC_066859.1_30860202_30860338_Cucumis_melo,48
OffPos_NC_066859.1_461030_461180_Cucumis_melo,59
OffPos_NC_066859.1_6141893_6141987_Cucumis_melo,46
OffPos_NC_066859.1_8294785_8294568_Cucumis_melo,83
OffPos_NC_066859.1_8940244_8940131_Cucumis_melo,42
OffPos_NC_066859.1_9857881_9858064_Cucumis_melo,41
OffPos_NC_066860.1_10205416_10205509_Cucumis_melo,63
OffPos_NC_066860.1_1131575_1131461_Cucumis_melo,75
OffPos_NC_066860.1_1246316_1246451_Cucumis_melo,10
OffPos_NC_066860.1_14576321_14576439_Cucumis_melo,22
OffPos_NC_066860.1_14610627_14610414_Cucumis_melo,41
OffPos_NC_066860.1_14823941_14823796_Cucumis_melo,69
OffPos_NC_066860.1_14853282_14853601_Cucumis_melo,10
OffPos_NC_066860.1_15119532_15119653_Cucumis_melo,41
OffPos_NC_066860.1_1549281_1549369_Cucumis_melo,80
OffPos_NC_066860.1_16164179_16164097_Cucumis_melo,22
OffPos_NC_066860.1_16300990_16301139_Cucumis_melo,11
OffPos_NC_066860.1_16446906_16446815_Cucumis_melo,31
OffPos_NC_066860.1_16745875_16745329_Cucumis_melo,56
OffPos_NC_066860.1_16754586_16755023_Cucumis_melo,62
OffPos_NC_066860.1_16849246_16849549_Cucumis_melo,2
OffPos_NC_066860.1_1866698_1866869_Cucumis_melo,13
OffPos_NC_066860.1_20468752_20468844_Cucumis_melo,35
OffPos_NC_066860.1_20863704_20863858_Cucumis_melo,44
OffPos_NC_066860.1_20864112_20864238_Cucumis_melo,24
OffPos_NC_066860.1_21129970_21130141_Cucumis_melo,77
OffPos_NC_066860.1_21522020_21522124_Cucumis_melo,8
OffPos_NC_066860.1_21646642_21646557_Cucumis_melo,57
OffPos_NC_066860.1_2180362_2180647_Cucumis_melo,18
OffPos_NC_066860.1_2196342_2196228_Cucumis_melo,91
OffPos_NC_066860.1_22006241_22006362_Cucumis_melo,47
OffPos_NC_066860.1_2234500_2234372_Cucumis_melo,87
OffPos_NC_066860.1_24385533_24386402_Cucumis_melo,56
OffPos_NC_066860.1_2442124_2441983_Cucumis_melo,32
OffPos_NC_066860.1_24550866_24551126_Cucumis_melo,72
OffPos_NC_066860.1_2464894_2465019_Cucumis_melo,87
OffPos_NC_066860.1_2499234_2499453_Cucumis_melo,58
OffPos_NC_066860.1_25209204_25209323_Cucumis_melo,62
OffPos_NC_066860.1_26554442_26554279_Cucumis_melo,3
OffPos_NC_066860.1_27337020_27336797_Cucumis_melo,57
OffPos_NC_066860.1_2747657_2747545_Cucumis_melo,77
OffPos_NC_066860.1_28218077_28217956_Cucumis_melo,6
OffPos_NC_066860.1_28744174_28744265_Cucumis_melo,72
OffPos_NC_066860.1_28751789_28751639_Cucumis_melo,44
OffPos_NC_066860.1_28947322_28947223_Cucumis_melo,35
OffPos_NC_066860.1_28950489_28950380_Cucumis_melo,40
OffPos_NC_066860.1_28951806_28951700_Cucumis_melo,39
OffPos_NC_066860.1_28970275_28970172_Cucumis_melo,30
OffPos_NC_066860.1_29350410_29350746_Cucumis_melo,82
OffPos_NC_066860.1_29377379_29377100_Cucumis_melo,29
OffPos_NC_066860.1_29553587_29553477_Cucumis_melo,58
OffPos_NC_066860.1_29869304_29869392_Cucumis_melo,37
OffPos_NC_066860.1_29930008_29930172_Cucumis_melo,19
OffPos_NC_066860.1_29945182_29945098_Cucumis_melo,99
OffPos_NC_066860.1_30125093_30125343_Cucumis_melo,65
OffPos_NC_066860.1_30149316_30149118_Cucumis_melo,34
OffPos_NC_066860.1_30281884_30282514_Cucumis_melo,1
OffPos_NC_066860.1_3033397_3033497_Cucumis_melo,81
OffPos_NC_066860.1_3041480_3041642_Cucumis_melo,3
OffPos_NC_066860.1_30455495_30455402_Cucumis_melo,32
OffPos_NC_066860.1_30554004_30554196_Cucumis_melo,70
OffPos_NC_066860.1_30575059_30575201_Cucumis_melo,20
OffPos_NC_066860.1_30602796_30602346_Cucumis_melo,48
OffPos_NC_066860.1_30620626_30620469_Cucumis_melo,49
OffPos_NC_066860.1_3069323_3069673_Cucumis_melo,99
OffPos_NC_066860.1_30767774_30767614_Cucumis_melo,87
OffPos_NC_066860.1_31462050_31461742_Cucumis_melo,1
OffPos_NC_066860.1_31652039_31651924_Cucumis_melo,36
OffPos_NC_066860.1_31778830_31778688_Cucumis_melo,2
OffPos_NC_066860.1_31885383_31885223_Cucumis_melo,71
OffPos_NC_066860.1_31888328_31888428_Cucumis_melo,23
OffPos_NC_066860.1_31893630_31893845_Cucumis_melo,21
OffPos_NC_066860.1_32066358_32066129_Cucumis_melo,68
OffPos_NC_066860.1_32257915_32257802_Cucumis_melo,96
OffPos_NC_066860.1_32300085_32299998_Cucumis_melo,34
OffPos_NC_066860.1_32393868_32393650_Cucumis_melo,38
OffPos_NC_066860.1_32611438_32611537_Cucumis_melo,66
OffPos_NC_066860.1_3295847_3296114_Cucumis_melo,23
OffPos_NC_066860.1_33008819_33008046_Cucumis_melo,66
OffPos_NC_066860.1_33082293_33082203_Cucumis_melo,100
OffPos_NC_066860.1_33128628_33128343_Cucumis_melo,32
OffPos_NC_066860.1_33140020_33139924_Cucumis_melo,49
OffPos_NC_066860.1_33176407_33176306_Cucumis_melo,48
OffPos_NC_066860.1_33345184_33344647_Cucumis_melo,16
OffPos_NC_066860.1_33412163_33412329_Cucumis_melo,97
OffPos_NC_066860.1_33755534_33755898_Cucumis_melo,84
OffPos_NC_066860.1_33758134_33758041_Cucumis_melo,32
OffPos_NC_066860.1_34027788_34027980_Cucumis_melo,80
OffPos_NC_066860.1_34187759_34187652_Cucumis_melo,68
OffPos_NC_066860.1_34206039_34205906_Cucumis_melo,57
OffPos_NC_066860.1_3431512_3431668_Cucumis_melo,94
OffPos_NC_066860.1_3432735_3432833_Cucumis_melo,99
OffPos_NC_066860.1_34373751_34374348_Cucumis_melo,87
OffPos_NC_066860.1_34603580_34603743_Cucumis_melo,7
OffPos_NC_066860.1_34675509_34675400_Cucumis_melo,17
OffPos_NC_066860.1_34752710_34752843_Cucumis_melo,1
OffPos_NC_066860.1_3483753_3483917_Cucumis_melo,6
OffPos_NC_066860.1_3752353_3752242_Cucumis_melo,64
OffPos_NC_066860.1_3898752_3898653_Cucumis_melo,8
OffPos_NC_066860.1_3902482_3902331_Cucumis_melo,63
OffPos_NC_066860.1_452513_452630_Cucumis_melo,95
OffPos_NC_066860.1_456612_456704_Cucumis_melo,17
OffPos_NC_066860.1_5022757_5022838_Cucumis_melo,88
OffPos_NC_066860.1_5041590_5041492_Cucumis_melo,80
OffPos_NC_066860.1_5466045_5466138_Cucumis_melo,68
OffPos_NC_066860.1_892066_891133_Cucumis_melo,95
OffPos_NC_066860.1_921237_921096_Cucumis_melo,79
OffPos_NC_066860.1_929702_930619_Cucumis_melo,31
OffPos_NC_066860.1_9497183_9497050_Cucumis_melo,31
OffPos_NC_066860.1_9831721_9831848_Cucumis_melo,90
OffPos_NC_066861.1_1001201_1001393_Cucumis_melo,52
OffPos_NC_066861.1_10569546_10569945_Cucumis_melo,96
OffPos_NC_066861.1_10575830_10575956_Cucumis_melo,89
OffPos_NC_066861.1_10908153_10907976_Cucumis_melo,19
OffPos_NC_066861.1_11382963_11382802_Cucumis_melo,43
OffPos_NC_066861.1_1190639_1190831_Cucumis_melo,1
OffPos_NC_066861.1_1237161_1237400_Cucumis_melo,95
OffPos_NC_066861.1_1387705_1387584_Cucumis_melo,14
OffPos_NC_066861.1_1390523_1390622_Cucumis_melo,9
OffPos_NC_066861.1_14456527_14456834_Cucumis_melo,51
OffPos_NC_066861.1_15096820_15096605_Cucumis_melo,2
OffPos_NC_066861.1_1579645_1579396_Cucumis_melo,73
OffPos_NC_066861.1_16212522_16212647_Cucumis_melo,88
OffPos_NC_066861.1_1636361_1636235_Cucumis_melo,30
OffPos_NC_066861.1_17520906_17520775_Cucumis_melo,2
OffPos_NC_066861.1_19022250_19022403_Cucumis_melo,20
OffPos_NC_066861.1_1955160_1955420_Cucumis_melo,76
OffPos_NC_066861.1_19883350_19883974_Cucumis_melo,74
OffPos_NC_066861.1_20262149_20262316_Cucumis_melo,7
OffPos_NC_066861.1_20794168_20794030_Cucumis_melo,69
OffPos_NC_066861.1_21008131_21007986_Cucumis_melo,98
OffPos_NC_066861.1_21014471_21014564_Cucumis_melo,97
OffPos_NC_066861.1_21036446_21036323_Cucumis_melo,39
OffPos_NC_066861.1_2113227_2112836_Cucumis_melo,94
OffPos_NC_066861.1_2194351_2194072_Cucumis_melo,14
OffPos_NC_066861.1_22355032_22355327_Cucumis_melo,80
OffPos_NC_066861.1_22371226_22370908_Cucumis_melo,7
OffPos_NC_066861.1_22382567_22382476_Cucumis_melo,70
OffPos_NC_066861.1_2281085_2280999_Cucumis_melo,63
OffPos_NC_066861.1_23246001_23245836_Cucumis_melo,87
OffPos_NC_066861.1_23837572_23837654_Cucumis_melo,45
OffPos_NC_066861.1_24767611_24767705_Cucumis_melo,11
OffPos_NC_066861.1_24865789_24865653_Cucumis_melo,88
OffPos_NC_066861.1_24904879_24904694_Cucumis_melo,93
OffPos_NC_066861.1_25710142_25709969_Cucumis_melo,11
OffPos_NC_066861.1_25923769_25923462_Cucumis_melo,62
OffPos_NC_066861.1_26026579_26026045_Cucumis_melo,100
OffPos_NC_066861.1_26098000_26098099_Cucumis_melo,9
OffPos_NC_066861.1_26175215_26175340_Cucumis_melo,90
OffPos_NC_066861.1_26285292_26285031_Cucumis_melo,84
OffPos_NC_066861.1_26338499_26338264_Cucumis_melo,39
OffPos_NC_066861.1_264692_264839_Cucumis_melo,12
OffPos_NC_066861.1_26476075_26475913_Cucumis_melo,82
OffPos_NC_066861.1_26611797_26612383_Cucumis_melo,96
OffPos_NC_066861.1_27671048_27670891_Cucumis_melo,4
OffPos_NC_066861.1_27687460_27687351_Cucumis_melo,93
OffPos_NC_066861.1_27924526_27924178_Cucumis_melo,10
OffPos_NC_066861.1_2801202_2801085_Cucumis_melo,85
OffPos_NC_066861.1_28292228_28292104_Cucumis_melo,64
OffPos_NC_066861.1_28298167_28298057_Cucumis_melo,71
OffPos_NC_066861.1_28403291_28403588_Cucumis_melo,32
OffPos_NC_066861.1_28411871_28411974_Cucumis_melo,24
OffPos_NC_066861.1_28695451_28695701_Cucumis_melo,66
OffPos_NC_066861.1_29095128_29094990_Cucumis_melo,34
OffPos_NC_066861.1_29097844_29097673_Cucumis_melo,66
OffPos_NC_066861.1_29165585_29165411_Cucumis_melo,20
OffPos_NC_066861.1_29617655_29618159_Cucumis_melo,41
OffPos_NC_066861.1_29966253_29965623_Cucumis_melo,25
OffPos_NC_066861.1_29975784_29975700_Cucumis_melo,44
OffPos_NC_066861.1_30106968_30106852_Cucumis_melo,7
OffPos_NC_066861.1_30180440_30180351_Cucumis_melo,65
OffPos_NC_066861.1_3152638_3152550_Cucumis_melo,92
OffPos_NC_066861.1_3530470_3530359_Cucumis_melo,31
OffPos_NC_066861.1_3579800_3579569_Cucumis_melo,51
OffPos_NC_066861.1_3753908_3754036_Cucumis_melo,61
OffPos_NC_066861.1_3931843_3931703_Cucumis_melo,17
OffPos_NC_066861.1_4030658_4030794_Cucumis_melo,30
OffPos_NC_066861.1_4083279_4083405_Cucumis_melo,5
OffPos_NC_066861.1_4846674_4846584_Cucumis_melo,79
OffPos_NC_066861.1_494556_494651_Cucumis_melo,56
OffPos_NC_066861.1_495167_495293_Cucumis_melo,13
OffPos_NC_066861.1_5612262_5612173_Cucumis_melo,62
OffPos_NC_066861.1_582589_582457_Cucumis_melo,64
OffPos_NC_066861.1_6069781_6069883_Cucumis_melo,23
OffPos_NC_066861.1_617348_617705_Cucumis_melo,14
OffPos_NC_066861.1_628133_627782_Cucumis_melo,98
OffPos_NC_066861.1_8707605_8707517_Cucumis_melo,62
OffPos_NC_066861.1_887587_887889_Cucumis_melo,75
OffPos_NC_066861.1_887981_888248_Cucumis_melo,92
OffPos_NC_066862.1_1024680_1024846_Cucumis_melo,52
OffPos_NC_066862.1_1086371_1086542_Cucumis_melo,31
OffPos_NC_066862.1_11180251_11180167_Cucumis_melo,48
OffPos_NC_066862.1_12138413_12138534_Cucumis_melo,93
OffPos_NC_066862.1_1313401_1313230_Cucumis_melo,65
OffPos_NC_066862.1_1353638_1353792_Cucumis_melo,10
OffPos_NC_066862.1_1407235_1407830_Cucumis_melo,89
OffPos_NC_066862.1_14487277_14487049_Cucumis_melo,43
OffPos_NC_066862.1_14488204_14488100_Cucumis_melo,97
OffPos_NC_066862.1_1464544_1464735_Cucumis_melo,29
OffPos_NC_066862.1_1492658_1492534_Cucumis_melo,17
OffPos_NC_066862.1_1494404_1494319_Cucumis_melo,73
OffPos_NC_066862.1_1538036_1537856_Cucumis_melo,6
OffPos_NC_066862.1_1596621_1596502_Cucumis_melo,60
OffPos_NC_066862.1_15969590_15969453_Cucumis_melo,44
OffPos_NC_066862.1_16300976_16300740_Cucumis_melo,90
OffPos_NC_066862.1_16685991_16686182_Cucumis_melo,85
OffPos_NC_066862.1_1749399_1749524_Cucumis_melo,69
OffPos_NC_066862.1_1844780_1844867_Cucumis_melo,37
OffPos_NC_066862.1_1854519_1854618_Cucumis_melo,46
OffPos_NC_066862.1_18760318_18760155_Cucumis_melo,63
OffPos_NC_066862.1_18778458_18778328_Cucumis_melo,88
OffPos_NC_066862.1_19325686_19325590_Cucumis_melo,54
OffPos_NC_066862.1_1940061_1940189_Cucumis_melo,42
OffPos_NC_066862.1_1991627_1991479_Cucumis_melo,27
OffPos_NC_066862.1_20374449_20374580_Cucumis_melo,68
OffPos_NC_066862.1_2093819_2093675_Cucumis_melo,8
OffPos_NC_066862.1_2248193_2248088_Cucumis_melo,25
OffPos_NC_066862.1_2297874_2298094_Cucumis_melo,14
OffPos_NC_066862.1_2330618_2330510_Cucumis_melo,92
OffPos_NC_066862.1_24072697_24072613_Cucumis_melo,72
OffPos_NC_066862.1_24372903_24373520_Cucumis_melo,74
OffPos_NC_066862.1_2449312_2450455_Cucumis_melo,64
OffPos_NC_066862.1_2473307_2473460_Cucumis_melo,51
OffPos_NC_066862.1_2480241_2479854_Cucumis_melo,1
OffPos_NC_066862.1_25374785_25374540_Cucumis_melo,49
OffPos_NC_066862.1_25418999_25419155_Cucumis_melo,89
OffPos_NC_066862.1_26032377_26032506_Cucumis_melo,22
OffPos_NC_066862.1_26297256_26297161_Cucumis_melo,39
OffPos_NC_066862.1_2661898_2661701_Cucumis_melo,88
OffPos_NC_066862.1_26802250_26802148_Cucumis_melo,34
OffPos_NC_066862.1_27396729_27396858_Cucumis_melo,16
OffPos_NC_066862.1_27437284_27437431_Cucumis_melo,53
OffPos_NC_066862.1_27501794_27501705_Cucumis_melo,74
OffPos_NC_066862.1_27595570_27595474_Cucumis_melo,74
OffPos_NC_066862.1_27661107_27661005_Cucumis_melo,53
OffPos_NC_066862.1_2769623_2769541_Cucumis_melo,92
OffPos_NC_066862.1_277688_277526_Cucumis_melo,75
OffPos_NC_066862.1_27834820_27834647_Cucumis_melo,79
OffPos_NC_066862.1_28154057_28154272_Cucumis_melo,83
OffPos_NC_066862.1_28213815_28213713_Cucumis_melo,74
OffPos_NC_066862.1_28309187_28308950_Cucumis_melo,7
OffPos_NC_066862.1_28631493_28631757_Cucumis_melo,76
OffPos_NC_066862.1_28810306_28810480_Cucumis_melo,44
OffPos_NC_066862.1_28846031_28846157_Cucumis_melo,95
OffPos_NC_066862.1_28901195_28901566_Cucumis_melo,83
OffPos_NC_066862.1_29200424_29200293_Cucumis_melo,93
OffPos_NC_066862.1_2999887_2999659_Cucumis_melo,1
OffPos_NC_066862.1_30038624_30038760_Cucumis_melo,11
OffPos_NC_066862.1_30055889_30055991_Cucumis_melo,43
OffPos_NC_066862.1_30487498_30487594_Cucumis_melo,85
OffPos_NC_066862.1_30505048_30504726_Cucumis_melo,19
OffPos_NC_066862.1_30925296_30925164_Cucumis_melo,98
OffPos_NC_066862.1_31142465_31142273_Cucumis_melo,7
OffPos_NC_066862.1_31189205_31189036_Cucumis_melo,84
OffPos_NC_066862.1_31511230_31511415_Cucumis_melo,39
OffPos_NC_066862.1_31675097_31674973_Cucumis_melo,48
OffPos_NC_066862.1_3187195_3187062_Cucumis_melo,23
OffPos_NC_066862.1_31932310_31932440_Cucumis_melo,90
OffPos_NC_066862.1_3207526_3207308_Cucumis_melo,66
OffPos_NC_066862.1_32205581_32205320_Cucumis_melo,29
OffPos_NC_066862.1_34466150_34466244_Cucumis_melo,3
OffPos_NC_066862.1_3576111_3576001_Cucumis_melo,43
OffPos_NC_066862.1_36997322_36997223_Cucumis_melo,34
OffPos_NC_066862.1_3739787_3739568_Cucumis_melo,52
OffPos_NC_066862.1_3764947_3764840_Cucumis_melo,70
OffPos_NC_066862.1_4201531_4201750_Cucumis_melo,44
OffPos_NC_066862.1_4303888_4303975_Cucumis_melo,34
OffPos_NC_066862.1_4393138_4393051_Cucumis_melo,75
OffPos_NC_066862.1_4434278_4434419_Cucumis_melo,85
OffPos_NC_066862.1_4498715_4499639_Cucumis_melo,85
OffPos_NC_066862.1_4507119_4506202_Cucumis_melo,44
OffPos_NC_066862.1_4512337_4511954_Cucumis_melo,85
OffPos_NC_066862.1_4877323_4876225_Cucumis_melo,78
OffPos_NC_066862.1_4911986_4912335_Cucumis_melo,17
OffPos_NC_066862.1_4913838_4914056_Cucumis_melo,45
OffPos_NC_066862.1_498247_498010_Cucumis_melo,75
OffPos_NC_066862.1_5972430_5972519_Cucumis_melo,4
OffPos_NC_066862.1_6006288_6006135_Cucumis_melo,29
OffPos_NC_066862.1_612086_612181_Cucumis_melo,49
OffPos_NC_066862.1_6169998_6169236_Cucumis_melo,30
OffPos_NC_066862.1_6177191_6177278_Cucumis_melo,43
OffPos_NC_066862.1_6257638_6257545_Cucumis_melo,13
