Name,Score,Start,End,Fickett,pI,ORF_integrity,Label
NC_054863.1_2949312_2949530_Aspergillus_puulaauensis,0.0267487,105,266,0.3407,9.68536376953,1,noncoding
NC_054863.1_2961326_2961245_Aspergillus_puulaauensis,0.0675992,98,232,0.42101,9.39764404297,-1,noncoding
NC_054863.1_2966272_2966187_Aspergillus_puulaauensis,0.0643016,9,164,0.4246,11.1022338867,1,noncoding
NC_054863.1_2984359_2984794_Aspergillus_puulaauensis,0.958831,89,535,0.50465,5.68280029297,1,coding
NC_054863.1_2995780_2996313_Aspergillus_puulaauensis,0.99674,41,613,0.45956,7.60260009766,1,coding
NC_054863.1_3017215_3017320_Aspergillus_puulaauensis,0.0229586,150,251,0.43648,9.49273681641,1,noncoding
NC_054863.1_3040336_3040748_Aspergillus_puulaauensis,0.0449295,344,562,0.46376,4.59381103516,-1,noncoding
NC_054863.1_3052255_3052089_Aspergillus_puulaauensis,0.0300325,145,279,0.39794,10.028503418,1,noncoding
NC_054863.1_3078246_3078164_Aspergillus_puulaauensis,0.0310479,28,171,0.41268,8.94085693359,1,noncoding
NC_054863.1_3079118_3078651_Aspergillus_puulaauensis,0.841318,244,570,0.43062,4.43170166016,1,coding
NC_054863.1_3141744_3142016_Aspergillus_puulaauensis,0.160692,77,421,0.38054,10.1458129883,-1,noncoding
NC_054863.1_3142388_3142731_Aspergillus_puulaauensis,0.541077,104,460,0.40007,8.73406982422,1,coding
NC_054863.1_3167621_3167445_Aspergillus_puulaauensis,0.163223,103,288,0.44079,4.62725830078,1,noncoding
NC_054863.1_3168014_3167666_Aspergillus_puulaauensis,0.93979,76,459,0.41709,4.49346923828,1,coding
NC_054863.1_3222315_3222729_Aspergillus_puulaauensis,0.557452,177,494,0.43038,6.54998779297,1,coding
NC_054863.1_323995_322897_Aspergillus_puulaauensis,0.999995,23,1198,0.43087,11.8252563477,1,coding
NC_054863.1_344451_344263_Aspergillus_puulaauensis,0.124043,10,339,0.36203,8.95635986328,-1,noncoding
NC_054863.1_347585_347818_Aspergillus_puulaauensis,0.0478178,140,310,0.39276,9.87176513672,1,noncoding
NC_054863.1_368440_368358_Aspergillus_puulaauensis,0.0260087,146,229,0.42075,3.99884033203,1,noncoding
NC_054863.1_370913_370413_Aspergillus_puulaauensis,0.0896847,219,650,0.41393,6.51690673828,-1,noncoding
NC_054863.1_467853_467451_Aspergillus_puulaauensis,0.961639,76,519,0.44437,6.18450927734,1,coding
NC_054863.1_497107_497638_Aspergillus_puulaauensis,0.960692,211,636,0.46215,5.62945556641,1,coding
NC_054863.1_552726_552555_Aspergillus_puulaauensis,0.0785107,76,267,0.40058,5.67791748047,1,noncoding
NC_054863.1_559692_559098_Aspergillus_puulaauensis,0.180272,368,673,0.44043,13.1764526367,1,noncoding
NC_054863.1_583462_582913_Aspergillus_puulaauensis,0.265206,155,700,0.48293,4.98297119141,-1,noncoding
NC_054863.1_587234_587325_Aspergillus_puulaauensis,0.0167823,90,185,0.36891,4.25128173828,1,noncoding
NC_054863.1_60759_60960_Aspergillus_puulaauensis,0.0588774,83,277,0.36943,5.71990966797,1,noncoding
NC_054863.1_652616_652785_Aspergillus_puulaauensis,0.240426,43,234,0.47114,11.702331543,1,noncoding
NC_054863.1_684780_685586_Aspergillus_puulaauensis,0.999652,211,882,0.42093,5.96136474609,1,coding
NC_054863.1_693593_694201_Aspergillus_puulaauensis,0.999875,79,729,0.46885,4.62225341797,1,coding
NC_054863.1_773061_773258_Aspergillus_puulaauensis,0.0787388,133,336,0.40663,8.81854248047,1,noncoding
NC_054863.1_777311_777404_Aspergillus_puulaauensis,0.0313646,77,244,0.45998,4.65704345703,-1,noncoding
NC_054863.1_78850_78657_Aspergillus_puulaauensis,0.0448822,76,342,0.47611,6.48931884766,-1,noncoding
NC_054863.1_829564_830353_Aspergillus_puulaauensis,0.999993,79,900,0.43283,5.51800537109,1,coding
NC_054863.1_840485_840328_Aspergillus_puulaauensis,0.0840075,28,261,0.36252,11.1226196289,1,noncoding
NC_054863.1_872935_872479_Aspergillus_puulaauensis,0.963743,76,531,0.46158,9.18511962891,1,coding
NC_054863.1_87582_88659_Aspergillus_puulaauensis,1,77,1153,0.46335,5.76556396484,1,coding
NC_054863.1_885199_885115_Aspergillus_puulaauensis,0.0196416,44,133,0.42545,12.3106079102,1,noncoding
NC_054863.1_990231_990445_Aspergillus_puulaauensis,0.188329,106,351,0.41553,9.69012451172,1,noncoding
NC_054864.1_1008919_1009792_Aspergillus_puulaauensis,0.999993,77,961,0.46776,8.80841064453,1,coding
NC_054864.1_1147932_1147710_Aspergillus_puulaauensis,0.0246299,222,341,0.39842,10.151550293,1,noncoding
NC_054864.1_1222863_1223039_Aspergillus_puulaauensis,0.210486,37,285,0.41749,10.4885864258,1,noncoding
NC_054864.1_1232608_1232734_Aspergillus_puulaauensis,0.059835,71,232,0.43995,8.97882080078,1,noncoding
NC_054864.1_1266354_1266206_Aspergillus_puulaauensis,0.0100976,78,164,0.32363,9.69732666016,1,noncoding
NC_054864.1_1293710_1294337_Aspergillus_puulaauensis,0.996085,77,703,0.42416,9.12371826172,1,coding
NC_054864.1_1307843_1307747_Aspergillus_puulaauensis,0.0329493,18,245,0.43119,5.66168212891,-1,noncoding
NC_054864.1_1326915_1327431_Aspergillus_puulaauensis,0.985226,137,628,0.46686,7.02154541016,1,coding
NC_054864.1_1335894_1336114_Aspergillus_puulaauensis,0.142309,99,308,0.46262,7.81439208984,1,noncoding
NC_054864.1_1369715_1369538_Aspergillus_puulaauensis,0.045524,76,261,0.37569,9.30255126953,1,noncoding
NC_054864.1_1386947_1387203_Aspergillus_puulaauensis,0.192946,125,358,0.43295,9.35845947266,1,noncoding
NC_054864.1_1387250_1387421_Aspergillus_puulaauensis,0.0291764,254,322,0.40639,7.95343017578,-1,noncoding
NC_054864.1_1404381_1405082_Aspergillus_puulaauensis,0.99993,94,777,0.45609,4.88909912109,1,coding
NC_054864.1_1407219_1407045_Aspergillus_puulaauensis,0.0502841,82,249,0.34372,4.52825927734,1,noncoding
NC_054864.1_1412431_1412311_Aspergillus_puulaauensis,0.00939877,31,123,0.39786,8.32843017578,1,noncoding
NC_054864.1_142606_143443_Aspergillus_puulaauensis,0.999998,77,928,0.44269,4.99505615234,1,coding
NC_054864.1_1471579_1471788_Aspergillus_puulaauensis,0.575746,28,324,0.46967,8.83526611328,1,coding
NC_054864.1_1560580_1560224_Aspergillus_puulaauensis,0.138829,56,505,0.41507,8.70672607422,-1,noncoding
NC_054864.1_1570557_1571017_Aspergillus_puulaauensis,0.098024,106,261,0.43224,4.42779541016,1,noncoding
NC_054864.1_1587538_1587321_Aspergillus_puulaauensis,0.0351969,118,231,0.43095,11.8399047852,1,noncoding
NC_054864.1_1602994_1603339_Aspergillus_puulaauensis,0.812713,77,427,0.47553,5.70928955078,1,coding
NC_054864.1_164196_163667_Aspergillus_puulaauensis,0.882872,92,604,0.33355,6.83819580078,1,coding
NC_054864.1_1721388_1721711_Aspergillus_puulaauensis,0.17736,218,454,0.42634,9.06646728516,1,noncoding
NC_054864.1_1726543_1726900_Aspergillus_puulaauensis,0.834656,77,433,0.46856,9.59136962891,1,coding
NC_054864.1_1736645_1736735_Aspergillus_puulaauensis,0.0236157,77,241,0.40931,6.00311279297,-1,noncoding
NC_054864.1_1737817_1737733_Aspergillus_puulaauensis,0.0157321,43,144,0.44711,5.87640380859,1,noncoding
NC_054864.1_174690_173899_Aspergillus_puulaauensis,0.999246,211,885,0.44734,8.92901611328,1,coding
NC_054864.1_179608_179501_Aspergillus_puulaauensis,0.0238557,60,191,0.43627,6.81402587891,1,noncoding
NC_054864.1_1819317_1819456_Aspergillus_puulaauensis,0.0600178,63,215,0.4254,10.5199584961,1,noncoding
NC_054864.1_1838081_1837767_Aspergillus_puulaauensis,0.664466,94,393,0.4771,9.51422119141,1,coding
NC_054864.1_1838280_1838130_Aspergillus_puulaauensis,0.0969507,200,301,0.40718,10.1774291992,-1,noncoding
NC_054864.1_1874273_1874461_Aspergillus_puulaauensis,0.124673,130,339,0.40103,10.1924438477,-1,noncoding
NC_054864.1_1904851_1904987_Aspergillus_puulaauensis,0.0624636,43,186,0.43555,10.7367553711,1,noncoding
NC_054864.1_1921855_1922344_Aspergillus_puulaauensis,0.931141,77,565,0.41763,10.2977905273,1,coding
NC_054864.1_1924178_1924424_Aspergillus_puulaauensis,0.0419495,139,339,0.35051,8.84075927734,1,noncoding
NC_054864.1_2001228_2000763_Aspergillus_puulaauensis,0.150509,77,616,0.40392,7.63787841797,-1,noncoding
NC_054864.1_2027904_2028316_Aspergillus_puulaauensis,0.0620618,282,563,0.45735,4.64947509766,-1,noncoding
NC_054864.1_2035554_2035758_Aspergillus_puulaauensis,0.121621,117,341,0.41968,12.0036010742,1,noncoding
NC_054864.1_2063317_2062809_Aspergillus_puulaauensis,0.997737,76,603,0.44598,4.75714111328,1,coding
NC_054864.1_2089100_2088579_Aspergillus_puulaauensis,0.906951,76,639,0.34984,8.99371337891,1,coding
NC_054864.1_2097980_2097783_Aspergillus_puulaauensis,0.182955,148,348,0.41193,12.0430297852,-1,noncoding
NC_054864.1_2098595_2098508_Aspergillus_puulaauensis,0.0432154,18,194,0.37419,9.83404541016,1,noncoding
NC_054864.1_2124311_2124215_Aspergillus_puulaauensis,0.0549665,17,145,0.45696,9.77899169922,1,noncoding
NC_054864.1_2126272_2125696_Aspergillus_puulaauensis,0.998247,76,651,0.42611,5.48724365234,1,coding
NC_054864.1_2163337_2162338_Aspergillus_puulaauensis,0.999999,76,1074,0.44717,8.26544189453,1,coding
NC_054864.1_2238348_2238780_Aspergillus_puulaauensis,0.991185,56,556,0.44784,5.82403564453,1,coding
NC_054864.1_2253642_2253433_Aspergillus_puulaauensis,0.135903,3,176,0.45299,11.2363891602,1,noncoding
NC_054864.1_2282893_2282047_Aspergillus_puulaauensis,0.999998,76,972,0.44757,6.25103759766,1,coding
NC_054864.1_232115_232310_Aspergillus_puulaauensis,0.170321,5,271,0.38812,9.21661376953,1,noncoding
NC_054864.1_2342904_2342734_Aspergillus_puulaauensis,0.399319,54,320,0.4794,7.99774169922,1,noncoding
NC_054864.1_2371624_2371303_Aspergillus_puulaauensis,0.464516,110,400,0.42394,5.85003662109,1,noncoding
NC_054864.1_2386414_2386594_Aspergillus_puulaauensis,0.0129937,128,256,0.35431,8.25299072266,1,noncoding
NC_054864.1_2417176_2417077_Aspergillus_puulaauensis,0.0984397,65,214,0.4597,10.3966674805,1,noncoding
NC_054864.1_2418897_2418768_Aspergillus_puulaauensis,0.115941,163,279,0.44992,10.8342895508,-1,noncoding
NC_054864.1_2468672_2468386_Aspergillus_puulaauensis,0.84475,34,426,0.45548,11.5700073242,1,coding
NC_054864.1_2484495_2484337_Aspergillus_puulaauensis,0.343052,55,294,0.40783,4.54791259766,1,noncoding
NC_054864.1_2497089_2497390_Aspergillus_puulaauensis,0.165995,51,377,0.34272,11.2977905273,1,noncoding
NC_054864.1_2505028_2504759_Aspergillus_puulaauensis,0.186132,131,418,0.39071,12.0834350586,-1,noncoding
NC_054864.1_2513020_2513523_Aspergillus_puulaauensis,0.996682,77,583,0.45919,4.66387939453,1,coding
NC_054864.1_2538770_2538625_Aspergillus_puulaauensis,0.0358935,77,220,0.46428,6.52923583984,1,noncoding
NC_054864.1_2569666_2569189_Aspergillus_puulaauensis,0.650054,259,552,0.47442,4.77142333984,1,coding
NC_054864.1_2571350_2570816_Aspergillus_puulaauensis,0.997375,76,609,0.44024,5.05072021484,1,coding
NC_054864.1_2646708_2646314_Aspergillus_puulaauensis,0.930722,118,534,0.47061,7.61248779297,1,coding
NC_054864.1_2657325_2657196_Aspergillus_puulaauensis,0.205577,76,279,0.46302,4.79949951172,1,noncoding
NC_054864.1_2659998_2660182_Aspergillus_puulaauensis,0.0433385,152,322,0.33373,4.82635498047,1,noncoding
NC_054864.1_2697359_2697472_Aspergillus_puulaauensis,0.0272252,90,245,0.37675,5.98431396484,1,noncoding
NC_054864.1_2720733_2721055_Aspergillus_puulaauensis,0.758438,77,409,0.36956,4.06646728516,1,coding
NC_054864.1_2730682_2730882_Aspergillus_puulaauensis,0.113436,77,280,0.4341,8.93206787109,1,noncoding
NC_054864.1_2740736_2739992_Aspergillus_puulaauensis,0.999859,76,819,0.38551,5.58172607422,1,coding
NC_054864.1_2750070_2749968_Aspergillus_puulaauensis,0.0188269,86,196,0.40393,9.49444580078,1,noncoding
NC_054864.1_2762130_2761929_Aspergillus_puulaauensis,0.159563,49,312,0.38876,7.71905517578,1,noncoding
NC_054864.1_2784440_2785091_Aspergillus_puulaauensis,0.12221,293,802,0.38201,4.54791259766,-1,noncoding
NC_054864.1_285157_284830_Aspergillus_puulaauensis,0.558786,165,461,0.43318,5.55645751953,1,coding
NC_054864.1_308909_308550_Aspergillus_puulaauensis,0.752986,76,438,0.4026,5.82550048828,1,coding
NC_054864.1_315410_315666_Aspergillus_puulaauensis,0.440755,77,340,0.42076,4.93841552734,1,noncoding
NC_054864.1_322118_323121_Aspergillus_puulaauensis,0.999998,127,1137,0.44444,9.53070068359,1,coding
NC_054864.1_32719_32468_Aspergillus_puulaauensis,0.5,69,398,0.41638,8.13885498047,1,coding
NC_054864.1_419849_419693_Aspergillus_puulaauensis,0.0390071,25,231,0.31033,9.66412353516,1,noncoding
NC_054864.1_436267_436987_Aspergillus_puulaauensis,0.999961,56,796,0.46311,5.83612060547,1,coding
NC_054864.1_459435_459631_Aspergillus_puulaauensis,0.180579,168,347,0.43008,12.0020141602,-1,noncoding
NC_054864.1_533927_533538_Aspergillus_puulaauensis,0.168001,322,531,0.44004,10.0908813477,1,noncoding
NC_054864.1_544658_544067_Aspergillus_puulaauensis,0.929765,267,686,0.4495,6.70501708984,1,coding
NC_054864.1_551308_551466_Aspergillus_puulaauensis,0.0424341,77,307,0.3843,6.82305908203,-1,noncoding
NC_054864.1_561565_562499_Aspergillus_puulaauensis,0.999999,130,1038,0.41925,5.47222900391,1,coding
NC_054864.1_599740_599650_Aspergillus_puulaauensis,0.192536,12,230,0.41002,5.05377197266,1,noncoding
NC_054864.1_607225_608402_Aspergillus_puulaauensis,1,179,1285,0.47789,5.82989501953,1,coding
NC_054864.1_611948_612872_Aspergillus_puulaauensis,0.999999,77,1000,0.44334,6.00579833984,1,coding
NC_054864.1_646891_647047_Aspergillus_puulaauensis,0.0405408,132,254,0.45333,9.38360595703,1,noncoding
NC_054864.1_660904_661282_Aspergillus_puulaauensis,0.922245,77,454,0.43958,4.97674560547,1,coding
NC_054864.1_675055_675390_Aspergillus_puulaauensis,0.735057,77,415,0.47515,7.80950927734,1,coding
NC_054864.1_707245_707360_Aspergillus_puulaauensis,0.0236962,25,126,0.41518,11.9059448242,1,noncoding
NC_054864.1_717603_717685_Aspergillus_puulaauensis,0.132521,9,233,0.41737,6.52398681641,1,noncoding
NC_054864.1_756808_756512_Aspergillus_puulaauensis,0.781069,76,390,0.46037,4.70147705078,1,coding
NC_054864.1_810791_810583_Aspergillus_puulaauensis,0.0993954,42,359,0.40914,8.91278076172,-1,noncoding
NC_054864.1_896222_895962_Aspergillus_puulaauensis,0.0840689,86,409,0.41687,8.39862060547,-1,noncoding
NC_054864.1_900105_900318_Aspergillus_puulaauensis,0.0704426,54,200,0.44132,11.635925293,1,noncoding
OffPos_NC_054857.1_1017696_1017917_Aspergillus_puulaauensis,0.0542816,52,246,0.36266,11.0051879883,1,noncoding
OffPos_NC_054857.1_105292_105486_Aspergillus_puulaauensis,0.315884,27,326,0.37182,6.01312255859,1,noncoding
OffPos_NC_054857.1_1060342_1059931_Aspergillus_puulaauensis,0.0663021,126,305,0.42557,8.84454345703,1,noncoding
OffPos_NC_054857.1_1086192_1086638_Aspergillus_puulaauensis,0.0288187,295,429,0.41296,9.24456787109,1,noncoding
OffPos_NC_054857.1_1087754_1087290_Aspergillus_puulaauensis,0.0212395,300,434,0.38013,9.24456787109,1,noncoding
OffPos_NC_054857.1_1116103_1116964_Aspergillus_puulaauensis,0.401041,188,460,0.36771,4.36724853516,1,noncoding
OffPos_NC_054857.1_1149480_1149364_Aspergillus_puulaauensis,0.12521,27,218,0.45653,5.43304443359,1,noncoding
OffPos_NC_054857.1_1237158_1236834_Aspergillus_puulaauensis,0.136352,241,474,0.37182,9.98309326172,-1,noncoding
OffPos_NC_054857.1_1268505_1268332_Aspergillus_puulaauensis,0.0185118,65,205,0.37535,8.36602783203,1,noncoding
OffPos_NC_054857.1_1291948_1291686_Aspergillus_puulaauensis,0.0165893,117,236,0.36796,9.49310302734,1,noncoding
OffPos_NC_054857.1_1312260_1312679_Aspergillus_puulaauensis,0.036162,242,421,0.3817,7.95770263672,1,noncoding
OffPos_NC_054857.1_1376969_1377107_Aspergillus_puulaauensis,0.0344906,188,289,0.39414,7.82379150391,-1,noncoding
OffPos_NC_054857.1_1420388_1420203_Aspergillus_puulaauensis,0.0176073,160,276,0.29945,4.96221923828,1,noncoding
OffPos_NC_054857.1_1422657_1422239_Aspergillus_puulaauensis,0.0934362,196,567,0.40859,8.15521240234,-1,noncoding
OffPos_NC_054857.1_1444338_1444122_Aspergillus_puulaauensis,0.0235559,9,161,0.38803,7.82391357422,1,noncoding
OffPos_NC_054857.1_1469653_1469308_Aspergillus_puulaauensis,0.16531,84,494,0.28657,8.85858154297,-1,noncoding
OffPos_NC_054857.1_1490894_1490749_Aspergillus_puulaauensis,0.0338561,114,263,0.41225,8.88336181641,1,noncoding
OffPos_NC_054857.1_1493254_1493168_Aspergillus_puulaauensis,0.00908335,80,118,0.45275,9.51995849609,1,noncoding
OffPos_NC_054857.1_1512368_1512215_Aspergillus_puulaauensis,0.0484689,178,303,0.41491,8.71038818359,-1,noncoding
OffPos_NC_054857.1_153440_154113_Aspergillus_puulaauensis,0.044543,257,475,0.32255,9.09710693359,1,noncoding
OffPos_NC_054857.1_154473_154307_Aspergillus_puulaauensis,0.0900068,128,316,0.36209,8.78656005859,-1,noncoding
OffPos_NC_054857.1_1594099_1594417_Aspergillus_puulaauensis,0.0468228,237,428,0.36985,11.9111938477,1,noncoding
OffPos_NC_054857.1_1638028_1637937_Aspergillus_puulaauensis,0.028305,112,240,0.42547,7.56817626953,-1,noncoding
OffPos_NC_054857.1_1681992_1682753_Aspergillus_puulaauensis,0.423854,536,841,0.42509,8.79400634766,1,noncoding
OffPos_NC_054857.1_1693422_1693015_Aspergillus_puulaauensis,0.283994,127,477,0.35293,10.1802368164,1,noncoding
OffPos_NC_054857.1_1704198_1704363_Aspergillus_puulaauensis,0.0433288,31,186,0.41609,9.30169677734,1,noncoding
OffPos_NC_054857.1_1704421_1705327_Aspergillus_puulaauensis,0.163348,519,869,0.30964,10.2711791992,1,noncoding
OffPos_NC_054857.1_1710857_1710986_Aspergillus_puulaauensis,0.0154162,49,156,0.32985,10.266418457,1,noncoding
OffPos_NC_054857.1_1712185_1712065_Aspergillus_puulaauensis,0.0960944,54,269,0.44116,9.73199462891,-1,noncoding
OffPos_NC_054857.1_175766_176192_Aspergillus_puulaauensis,0.0874459,149,274,0.46801,11.8392944336,1,noncoding
OffPos_NC_054857.1_1824623_1824402_Aspergillus_puulaauensis,0.0423884,132,320,0.34271,10.3705444336,1,noncoding
OffPos_NC_054857.1_1825725_1825823_Aspergillus_puulaauensis,0.179322,78,248,0.35235,11.2483520508,-1,noncoding
OffPos_NC_054857.1_1857023_1857550_Aspergillus_puulaauensis,0.154613,484,678,0.36555,10.5071411133,-1,noncoding
OffPos_NC_054857.1_1875479_1875564_Aspergillus_puulaauensis,0.0870272,125,235,0.41932,10.0366821289,-1,noncoding
OffPos_NC_054857.1_1879625_1879480_Aspergillus_puulaauensis,0.00463282,183,239,0.31697,8.51873779297,1,noncoding
OffPos_NC_054857.1_1881589_1881878_Aspergillus_puulaauensis,0.0204526,18,164,0.35195,5.73175048828,1,noncoding
OffPos_NC_054857.1_1881941_1882069_Aspergillus_puulaauensis,0.0259726,215,277,0.35782,6.50396728516,-1,noncoding
OffPos_NC_054857.1_1887830_1887395_Aspergillus_puulaauensis,0.0082493,101,211,0.31881,6.69049072266,1,noncoding
OffPos_NC_054857.1_1945425_1945506_Aspergillus_puulaauensis,2.3318e-06,0,-1,0.36055,0.0,-1,noncoding
OffPos_NC_054857.1_2031966_2032049_Aspergillus_puulaauensis,0.0565199,142,234,0.40987,9.16192626953,-1,noncoding
OffPos_NC_054857.1_2062741_2062867_Aspergillus_puulaauensis,0.0594844,192,275,0.38266,8.84149169922,-1,noncoding
OffPos_NC_054857.1_2088903_2089769_Aspergillus_puulaauensis,0.0276196,793,1017,0.35633,4.26898193359,-1,noncoding
OffPos_NC_054857.1_214391_214616_Aspergillus_puulaauensis,1.15933e-05,218,226,0.39714,5.27496337891,1,noncoding
OffPos_NC_054857.1_2155202_2154431_Aspergillus_puulaauensis,0.0385914,277,459,0.34632,10.028503418,1,noncoding
OffPos_NC_054857.1_2222971_2223174_Aspergillus_puulaauensis,0.0329811,35,196,0.3493,10.6119995117,1,noncoding
OffPos_NC_054857.1_2244922_2245035_Aspergillus_puulaauensis,0.0267894,67,150,0.45388,12.4866333008,1,noncoding
OffPos_NC_054857.1_2269076_2268796_Aspergillus_puulaauensis,0.0329686,16,144,0.40613,11.6170043945,1,noncoding
OffPos_NC_054857.1_2320940_2319965_Aspergillus_puulaauensis,0.215285,751,1053,0.38609,11.5205688477,1,noncoding
OffPos_NC_054857.1_2375710_2375627_Aspergillus_puulaauensis,0.008573,104,148,0.41626,10.0974731445,1,noncoding
OffPos_NC_054857.1_2392940_2393201_Aspergillus_puulaauensis,0.0585252,132,344,0.36501,9.00494384766,1,noncoding
OffPos_NC_054857.1_2447596_2447715_Aspergillus_puulaauensis,0.0838477,4,270,0.35506,7.88995361328,-1,noncoding
OffPos_NC_054857.1_2449753_2449624_Aspergillus_puulaauensis,0.211834,44,244,0.445,4.67791748047,1,noncoding
OffPos_NC_054857.1_2465745_2465859_Aspergillus_puulaauensis,0.0382632,115,249,0.43524,5.30926513672,1,noncoding
OffPos_NC_054857.1_2477444_2478015_Aspergillus_puulaauensis,0.526704,30,500,0.32714,9.91815185547,1,coding
OffPos_NC_054857.1_2501116_2501200_Aspergillus_puulaauensis,0.00816487,45,143,0.36054,5.89813232422,1,noncoding
OffPos_NC_054857.1_2524069_2523884_Aspergillus_puulaauensis,0.0388917,109,300,0.33913,9.69195556641,1,noncoding
OffPos_NC_054857.1_257343_257678_Aspergillus_puulaauensis,0.161924,96,485,0.37511,9.85552978516,-1,noncoding
OffPos_NC_054857.1_2612020_2612311_Aspergillus_puulaauensis,0.0373288,31,192,0.3732,10.2756958008,1,noncoding
OffPos_NC_054857.1_265610_265754_Aspergillus_puulaauensis,0.0190477,167,244,0.44938,9.68414306641,1,noncoding
OffPos_NC_054857.1_2657425_2657556_Aspergillus_puulaauensis,0.0124562,63,194,0.34927,7.82171630859,1,noncoding
OffPos_NC_054857.1_2690148_2690235_Aspergillus_puulaauensis,0.0786385,34,237,0.31257,6.52142333984,-1,noncoding
OffPos_NC_054857.1_2740932_2740379_Aspergillus_puulaauensis,0.0345208,262,456,0.34248,8.50665283203,1,noncoding
OffPos_NC_054857.1_2755132_2755285_Aspergillus_puulaauensis,0.0124763,120,230,0.40437,6.51373291016,1,noncoding
OffPos_NC_054857.1_2811608_2811495_Aspergillus_puulaauensis,0.059049,131,262,0.35491,7.85736083984,-1,noncoding
OffPos_NC_054857.1_2836467_2836184_Aspergillus_puulaauensis,0.0180284,69,194,0.34362,9.91949462891,1,noncoding
OffPos_NC_054857.1_2859032_2859166_Aspergillus_puulaauensis,0.010021,141,242,0.40068,7.66729736328,1,noncoding
OffPos_NC_054857.1_2861532_2861647_Aspergillus_puulaauensis,0.0107987,63,164,0.41006,7.66729736328,1,noncoding
OffPos_NC_054857.1_2865502_2865359_Aspergillus_puulaauensis,0.00909149,190,264,0.3581,9.78204345703,1,noncoding
OffPos_NC_054857.1_2918407_2917708_Aspergillus_puulaauensis,0.239935,157,375,0.41611,4.73455810547,1,noncoding
OffPos_NC_054857.1_2937335_2937884_Aspergillus_puulaauensis,0.0132437,98,220,0.29547,5.98553466797,1,noncoding
OffPos_NC_054857.1_300743_300841_Aspergillus_puulaauensis,0.119221,94,249,0.3856,10.1323852539,-1,noncoding
OffPos_NC_054857.1_3007976_3008075_Aspergillus_puulaauensis,0.178101,47,250,0.37084,11.4515991211,-1,noncoding
OffPos_NC_054857.1_3036899_3037192_Aspergillus_puulaauensis,0.148863,131,343,0.4334,9.67266845703,1,noncoding
OffPos_NC_054857.1_3048801_3049872_Aspergillus_puulaauensis,0.159783,890,1222,0.29076,9.95123291016,-1,noncoding
OffPos_NC_054857.1_3049946_3050390_Aspergillus_puulaauensis,0.0419492,404,592,0.37058,8.83843994141,1,noncoding
OffPos_NC_054857.1_3059363_3058421_Aspergillus_puulaauensis,0.151957,818,1093,0.3223,9.24395751953,-1,noncoding
OffPos_NC_054857.1_3062689_3062778_Aspergillus_puulaauensis,0.0175769,56,145,0.41057,12.1760864258,1,noncoding
OffPos_NC_054857.1_3064239_3064836_Aspergillus_puulaauensis,0.035361,570,746,0.34885,9.85882568359,1,noncoding
OffPos_NC_054857.1_3109846_3109756_Aspergillus_puulaauensis,0.0377224,30,158,0.28157,4.50103759766,1,noncoding
OffPos_NC_054857.1_3144646_3144796_Aspergillus_puulaauensis,0.0610268,213,299,0.39052,9.03302001953,-1,noncoding
OffPos_NC_054857.1_3168567_3169234_Aspergillus_puulaauensis,0.0376331,225,416,0.35595,8.68463134766,1,noncoding
OffPos_NC_054857.1_3173585_3173426_Aspergillus_puulaauensis,0.0729655,124,309,0.381,8.68463134766,-1,noncoding
OffPos_NC_054857.1_3183845_3183685_Aspergillus_puulaauensis,0.125479,166,309,0.33483,9.21319580078,-1,noncoding
OffPos_NC_054857.1_3184942_3183896_Aspergillus_puulaauensis,0.0357346,270,464,0.32858,9.37799072266,1,noncoding
OffPos_NC_054857.1_3186707_3186829_Aspergillus_puulaauensis,0.0283404,138,272,0.4822,7.82305908203,-1,noncoding
OffPos_NC_054857.1_3187234_3187441_Aspergillus_puulaauensis,0.0396568,121,312,0.36194,8.68463134766,1,noncoding
OffPos_NC_054857.1_3200545_3199521_Aspergillus_puulaauensis,0.0316841,333,527,0.30129,9.37799072266,1,noncoding
OffPos_NC_054857.1_3200934_3200848_Aspergillus_puulaauensis,0.0119763,121,216,0.42434,8.18841552734,1,noncoding
OffPos_NC_054857.1_3207758_3208188_Aspergillus_puulaauensis,0.0774216,141,335,0.40969,9.37799072266,1,noncoding
OffPos_NC_054857.1_321425_321084_Aspergillus_puulaauensis,0.111898,50,316,0.35016,10.4491577148,1,noncoding
OffPos_NC_054857.1_3358793_3359131_Aspergillus_puulaauensis,0.109436,35,280,0.36206,6.37896728516,1,noncoding
OffPos_NC_054857.1_337509_337414_Aspergillus_puulaauensis,0.0196999,22,135,0.3384,11.5537719727,1,noncoding
OffPos_NC_054857.1_3393766_3393585_Aspergillus_puulaauensis,0.0103184,45,167,0.33483,6.48101806641,1,noncoding
OffPos_NC_054857.1_343165_342220_Aspergillus_puulaauensis,0.0542554,545,751,0.36479,11.8342895508,1,noncoding
OffPos_NC_054857.1_3510109_3510324_Aspergillus_puulaauensis,0.0160329,118,234,0.34653,12.4790649414,1,noncoding
OffPos_NC_054857.1_3515361_3516134_Aspergillus_puulaauensis,0.0447089,327,509,0.3784,6.12091064453,1,noncoding
OffPos_NC_054857.1_3516213_3516739_Aspergillus_puulaauensis,0.0494521,248,430,0.38831,6.12091064453,1,noncoding
OffPos_NC_054857.1_3530158_3530610_Aspergillus_puulaauensis,0.0599611,396,602,0.36647,7.69281005859,-1,noncoding
